raw_string_protein_id	alias_count	matched_aliases	mapped_gene_id	mapping_status	mapping_method	evidence
229533.A0A098DIF5	6	FGRAMPH1_01T12855(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12855	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_DE_RecName_Full
229533.A0A098DIF8	12	FGRAMPH1_01T13891(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13891	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DIG5	6	FGRAMPH1_01T11907(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G11907	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DIG6	7	FGRAMPH1_01T13873(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13873	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_Name
229533.A0A098DIG7	11	FGRAMPH1_01T13911(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13911	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DIG8	12	FGRAMPH1_01T12885(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12885	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DIH8	6	FGRAMPH1_01T13893(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13893	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DIJ2	12	FGRAMPH1_01T11957(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G11957	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DIJ3	12	FGRAMPH1_01T13923(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13923	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DIJ5	12	FGRAMPH1_01T12945(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12945	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DIL1	6	FGRAMPH1_01T13953(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13953	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DIL2	12	FGRAMPH1_01T12983(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12983	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DIL3	13	FGRAMPH1_01T14011(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14011	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DIL8	12	FGRAMPH1_01T12993(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12993	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DIM6	12	FGRAMPH1_01T12017(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12017	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DIN2	11	FGRAMPH1_01T12027(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12027	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DIP2	12	FGRAMPH1_01T12045(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12045	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DIP7	6	FGRAMPH1_01T14023(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14023	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DIP8	6	FGRAMPH1_01T12055(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12055	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DIP9	6	FGRAMPH1_01T13063(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13063	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_DE_RecName_Full
229533.A0A098DIQ3	12	FGRAMPH1_01T14101(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14101	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DIQ7	12	FGRAMPH1_01T13083(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13083	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DIQ8	7	FGRAMPH1_01T12997(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12997	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_Name
229533.A0A098DIS1	6	FGRAMPH1_01T13027(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13027	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DIS8	6	FGRAMPH1_01T14151(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14151	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DIT3	11	FGRAMPH1_01T14161(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14161	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DIT5	6	FGRAMPH1_01T14093(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14093	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DIU6	6	FGRAMPH1_01T14113(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14113	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DIU8	12	FGRAMPH1_01T12145(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12145	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DIV1	12	FGRAMPH1_01T13097(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13097	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DIV6	12	FGRAMPH1_01T13193(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13193	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DIW6	6	FGRAMPH1_01T13213(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13213	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DIY2	6	FGRAMPH1_01T13167(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13167	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DIY6	11	FGRAMPH1_01T13177(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13177	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DIY7	12	FGRAMPH1_01T12215(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12215	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DIZ0	16	FGRAMPH1_01T13187(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13187	mapped	alias_match	KEGG_GENEID; KEGG_EC; UniProt_DE_RecName_EC; UniProt_AC; Uniprot
229533.A0A098DIZ1	12	FGRAMPH1_01T14261(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14261	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DIZ5	7	FGRAMPH1_01T14203(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14203	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_Name
229533.A0A098DIZ7	16	FGRAMPH1_01T12235(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12235	mapped	alias_match	KEGG_GENEID; KEGG_EC; UniProt_DE_RecName_EC; UniProt_AC; Uniprot
229533.A0A098DIZ8	6	FGRAMPH1_01T13283(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13283	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DIZ9	12	FGRAMPH1_01T13207(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13207	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DJ00	7	FGRAMPH1_01T14213(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14213	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_Name
229533.A0A098DJ01	15	FGRAMPH1_01T14281(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14281	mapped	alias_match	KEGG_EC; KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID
229533.A0A098DJ03	12	FGRAMPH1_01T12245(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12245	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DJ09	6	FGRAMPH1_01T12255(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12255	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJ24	12	FGRAMPH1_01T13343(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13343	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DJ26	6	FGRAMPH1_01T14263(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14263	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJ27	6	FGRAMPH1_01T13353(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13353	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJ33	16	FGRAMPH1_01T13277(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13277	mapped	alias_match	KEGG_GENEID; KEGG_EC; UniProt_DE_RecName_EC; UniProt_AC; Uniprot
229533.A0A098DJ36	12	FGRAMPH1_01T14283(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14283	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DJ50	11	FGRAMPH1_01T13307(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13307	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DJ52	12	FGRAMPH1_01T13403(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13403	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DJ53	6	FGRAMPH1_01T14323(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14323	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJ57	6	FGRAMPH1_01T13413(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13413	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJ58	6	FGRAMPH1_01T14333(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14333	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_DE_RecName_Full
229533.A0A098DJ67	11	FGRAMPH1_01T12377(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12377	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DJ68	7	FGRAMPH1_01T13433(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13433	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_Name
229533.A0A098DJ75	6	FGRAMPH1_01T13357(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13357	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJ78	7	FGRAMPH1_01T13453(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13453	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_Name
229533.A0A098DJ82	6	FGRAMPH1_01T12407(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12407	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJ84	15	FGRAMPH1_01T13463(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13463	mapped	alias_match	KEGG_EC; KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID
229533.A0A098DJ89	6	FGRAMPH1_01T14393(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14393	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJ92	6	FGRAMPH1_01T12427(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12427	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJB0	12	FGRAMPH1_01T14431(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14431	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DJC3	6	FGRAMPH1_01T13533(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13533	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJC6	6	FGRAMPH1_01T14471(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14471	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJD2	12	FGRAMPH1_01T13487(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13487	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DJE1	12	FGRAMPH1_01T13507(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13507	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DJF0	12	FGRAMPH1_01T12547(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12547	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DJF5	7	FGRAMPH1_01T13557(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13557	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_Name
229533.A0A098DJF6	6	FGRAMPH1_01T13563(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13563	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJG8	12	FGRAMPH1_01T13587(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13587	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DJH5	6	FGRAMPH1_01T14601(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14601	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJH6	6	FGRAMPH1_01T13615(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13615	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJI0	12	FGRAMPH1_01T12567(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12567	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DJI1	12	FGRAMPH1_01T13625(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13625	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DJI2	6	FGRAMPH1_01T13619(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13619	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJJ8	7	FGRAMPH1_01T14653(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14653	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_Name
229533.A0A098DJK0	6	FGRAMPH1_01T13659(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13659	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJK5	7	FGRAMPH1_01T13675(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13675	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_Name
229533.A0A098DJL2	6	FGRAMPH1_01T14681(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14681	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJL5	12	FGRAMPH1_01T13695(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13695	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DJM4	6	FGRAMPH1_01T14701(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14701	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJM5	6	FGRAMPH1_01T13715(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13715	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJM6	6	FGRAMPH1_01T12647(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12647	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJN7	12	FGRAMPH1_01T14735(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14735	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DJP8	12	FGRAMPH1_01T13759(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13759	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DJR3	6	FGRAMPH1_01T13789(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13789	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJR7	7	FGRAMPH1_01T13795(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13795	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_Name
229533.A0A098DJS6	7	FGRAMPH1_01T14815(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14815	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_Name
229533.A0A098DJT7	12	FGRAMPH1_01T13835(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13835	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DJT8	13	FGRAMPH1_01T14833(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14833	mapped	alias_match	KEGG_GENEID; UniProt_DE_RecName_EC; UniProt_AC; Uniprot; UniProt_ID
229533.A0A098DJU2	7	FGRAMPH1_01T13845(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13845	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_Name
229533.A0A098DJU6	13	FGRAMPH1_01T14855(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14855	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DJU7	11	FGRAMPH1_01T13855(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13855	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DJU8	12	FGRAMPH1_01T14853(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14853	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DJU9	19	FGRAMPH1_01T13859(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13859	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; KEGG_GENEID; UniProt_AC; Uniprot
229533.A0A098DJV5	6	FGRAMPH1_01T12807(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12807	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJX2	6	FGRAMPH1_01T13905(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13905	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_DE_RecName_Full
229533.A0A098DJX3	7	FGRAMPH1_01T13909(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13909	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_Name
229533.A0A098DJX7	6	FGRAMPH1_01T13915(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13915	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DJX8	12	FGRAMPH1_01T13919(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13919	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DJZ7	12	FGRAMPH1_01T13959(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13959	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DK02	6	FGRAMPH1_01T13969(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13969	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DK04	12	FGRAMPH1_01T13965(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13965	mapped	alias_match	UniProt_AC; KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID
229533.A0A098DK18	12	FGRAMPH1_01T12937(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12937	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DK23	7	FGRAMPH1_01T14009(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14009	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_Name
229533.A0A098DK27	8	FGRAMPH1_01T12955(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G12955	mapped	alias_match	UniProt_DE_RecName_EC; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DK28	6	FGRAMPH1_01T14015(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14015	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DK31	6	FGRAMPH1_01T15025(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G15025	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DK33	6	FGRAMPH1_01T14029(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14029	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DK39	12	FGRAMPH1_01T14039(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14039	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DK43	12	FGRAMPH1_01T14045(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14045	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DK44	7	FGRAMPH1_01T14049(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G14049	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_Name
229533.A0A098DK57	12	FGRAMPH1_01T13015(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13015	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DK71	6	FGRAMPH1_01T15095(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G15095	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_ORFNames
229533.A0A098DK72	7	FGRAMPH1_01T13045(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13045	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_Name
229533.A0A098DK85	12	FGRAMPH1_01T15137(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G15137	mapped	alias_match	KEGG_GENEID; UniProt_AC; Uniprot; UniProt_ID; UniProt_AC
229533.A0A098DKA0	7	FGRAMPH1_01T13105(UniProt_GN_ORFNames (via ph1_tsv))	FGRAMPH1_01G13105	mapped	alias_match	UniProt_AC; Uniprot; UniProt_ID; UniProt_AC; UniProt_GN_Name
