gene_id	in_labels	source_occurrences	source_files	sequence_length	unique_sequences	in_fasta_source	duplicate_source_id	status
WBGene00001385	True	1	Celegans_NonEssential_genes.xlsx	182	1	True	False	matched
WBGene00001386	True	1	Celegans_NonEssential_genes.xlsx	182	1	True	False	matched
WBGene00001387	True	1	Celegans_NonEssential_genes.xlsx	189	1	True	False	matched
WBGene00001388	True	1	Celegans_NonEssential_genes.xlsx	205	1	True	False	matched
WBGene00001389	True	1	Celegans_NonEssential_genes.xlsx	176	1	True	False	matched
WBGene00001390	True	1	Celegans_NonEssential_genes.xlsx	184	1	True	False	matched
WBGene00001391	True	1	Celegans_NonEssential_genes.xlsx	47	1	True	False	matched
WBGene00001392	True	1	Celegans_NonEssential_genes.xlsx	232	1	True	False	matched
WBGene00001393	True	1	Celegans_NonEssential_genes.xlsx	402	1	True	False	matched
WBGene00001395	True	1	Celegans_NonEssential_genes.xlsx	443	1	True	False	matched
WBGene00001396	True	1	Celegans_NonEssential_genes.xlsx	447	1	True	False	matched
WBGene00001397	True	1	Celegans_NonEssential_genes.xlsx	333	1	True	False	matched
WBGene00001400	True	1	Celegans_NonEssential_genes.xlsx	419	1	True	False	matched
WBGene00001404	True	1	Celegans_NonEssential_genes.xlsx	341	1	True	False	matched
WBGene00001405	True	1	Celegans_NonEssential_genes.xlsx	442	1	True	False	matched
WBGene00001406	True	1	Celegans_NonEssential_genes.xlsx	266	1	True	False	matched
WBGene00001411	True	1	Celegans_NonEssential_genes.xlsx	656	1	True	False	matched
WBGene00001414	True	1	Celegans_NonEssential_genes.xlsx	2034	1	True	False	matched
WBGene00001423	True	1	Celegans_Essential_genes.xlsx	352	1	True	False	matched
WBGene00001425	True	1	Celegans_NonEssential_genes.xlsx	151	1	True	False	matched
WBGene00001426	True	1	Celegans_NonEssential_genes.xlsx	139	1	True	False	matched
WBGene00001427	True	1	Celegans_NonEssential_genes.xlsx	108	1	True	False	matched
WBGene00001429	True	1	Celegans_NonEssential_genes.xlsx	259	1	True	False	matched
WBGene00001432	True	1	Celegans_NonEssential_genes.xlsx	318	1	True	False	matched
WBGene00001433	True	1	Celegans_NonEssential_genes.xlsx	290	1	True	False	matched
WBGene00001435	True	1	Celegans_NonEssential_genes.xlsx	421	1	True	False	matched
WBGene00001436	True	1	Celegans_NonEssential_genes.xlsx	421	1	True	False	matched
WBGene00001437	True	1	Celegans_NonEssential_genes.xlsx	461	1	True	False	matched
WBGene00001438	True	1	Celegans_NonEssential_genes.xlsx	323	1	True	False	matched
WBGene00001440	True	1	Celegans_NonEssential_genes.xlsx	328	1	True	False	matched
WBGene00001441	True	1	Celegans_NonEssential_genes.xlsx	300	1	True	False	matched
WBGene00001442	True	1	Celegans_NonEssential_genes.xlsx	194	1	True	False	matched
WBGene00001444	True	1	Celegans_NonEssential_genes.xlsx	175	1	True	False	matched
WBGene00001446	True	1	Celegans_NonEssential_genes.xlsx	184	1	True	False	matched
WBGene00001449	True	1	Celegans_NonEssential_genes.xlsx	170	1	True	False	matched
WBGene00001450	True	1	Celegans_NonEssential_genes.xlsx	177	1	True	False	matched
WBGene00001451	True	1	Celegans_NonEssential_genes.xlsx	134	1	True	False	matched
WBGene00001452	True	1	Celegans_NonEssential_genes.xlsx	102	1	True	False	matched
WBGene00001453	True	1	Celegans_NonEssential_genes.xlsx	67	1	True	False	matched
WBGene00001454	True	1	Celegans_NonEssential_genes.xlsx	110	1	True	False	matched
WBGene00001455	True	1	Celegans_NonEssential_genes.xlsx	85	1	True	False	matched
WBGene00001456	True	1	Celegans_NonEssential_genes.xlsx	160	1	True	False	matched
WBGene00001457	True	1	Celegans_NonEssential_genes.xlsx	143	1	True	False	matched
WBGene00001458	True	1	Celegans_NonEssential_genes.xlsx	87	1	True	False	matched
WBGene00001459	True	1	Celegans_NonEssential_genes.xlsx	92	1	True	False	matched
WBGene00001460	True	1	Celegans_NonEssential_genes.xlsx	130	1	True	False	matched
WBGene00001462	True	1	Celegans_NonEssential_genes.xlsx	89	1	True	False	matched
WBGene00001463	True	1	Celegans_NonEssential_genes.xlsx	95	1	True	False	matched
WBGene00001464	True	1	Celegans_NonEssential_genes.xlsx	66	1	True	False	matched
WBGene00001466	True	1	Celegans_NonEssential_genes.xlsx	122	1	True	False	matched
WBGene00001468	True	1	Celegans_NonEssential_genes.xlsx	570	1	True	False	matched
WBGene00001470	True	1	Celegans_NonEssential_genes.xlsx	1390	1	True	False	matched
WBGene00001475	True	1	Celegans_NonEssential_genes.xlsx	2596	1	True	False	matched
WBGene00001476	True	1	Celegans_NonEssential_genes.xlsx	533	1	True	False	matched
WBGene00001477	True	1	Celegans_NonEssential_genes.xlsx	529	1	True	False	matched
WBGene00001478	True	1	Celegans_NonEssential_genes.xlsx	512	1	True	False	matched
WBGene00001480	True	1	Celegans_NonEssential_genes.xlsx	180	1	True	False	matched
WBGene00001481	True	1	Celegans_Essential_genes.xlsx	350	1	True	False	matched
WBGene00001482	True	1	Celegans_NonEssential_genes.xlsx	327	1	True	False	matched
WBGene00001484	True	1	Celegans_NonEssential_genes.xlsx	429	1	True	False	matched
WBGene00001485	True	1	Celegans_NonEssential_genes.xlsx	588	1	True	False	matched
WBGene00001488	True	1	Celegans_NonEssential_genes.xlsx	634	1	True	False	matched
WBGene00001489	True	1	Celegans_NonEssential_genes.xlsx	589	1	True	False	matched
WBGene00001490	True	1	Celegans_NonEssential_genes.xlsx	650	1	True	False	matched
WBGene00001491	True	1	Celegans_NonEssential_genes.xlsx	643	1	True	False	matched
WBGene00001492	True	1	Celegans_NonEssential_genes.xlsx	1551	1	True	False	matched
WBGene00001493	True	1	Celegans_NonEssential_genes.xlsx	947	1	True	False	matched
WBGene00001494	True	1	Celegans_NonEssential_genes.xlsx	853	1	True	False	matched
WBGene00001495	True	1	Celegans_NonEssential_genes.xlsx	262	1	True	False	matched
WBGene00001496	True	1	Celegans_NonEssential_genes.xlsx	297	1	True	False	matched
WBGene00001497	True	1	Celegans_Essential_genes.xlsx	552	1	True	False	matched
WBGene00001498	True	1	Celegans_Essential_genes.xlsx	591	1	True	False	matched
WBGene00001499	True	1	Celegans_NonEssential_genes.xlsx	332	1	True	False	matched
WBGene00001501	True	1	Celegans_NonEssential_genes.xlsx	170	1	True	False	matched
WBGene00001505	True	1	Celegans_NonEssential_genes.xlsx	433	1	True	False	matched
WBGene00001506	True	1	Celegans_NonEssential_genes.xlsx	355	1	True	False	matched
WBGene00001507	True	1	Celegans_NonEssential_genes.xlsx	382	1	True	False	matched
WBGene00001508	True	1	Celegans_NonEssential_genes.xlsx	559	1	True	False	matched
WBGene00001511	True	1	Celegans_Essential_genes.xlsx	507	1	True	False	matched
WBGene00001512	True	1	Celegans_NonEssential_genes.xlsx	550	1	True	False	matched
WBGene00001513	True	1	Celegans_Essential_genes.xlsx	620	1	True	False	matched
WBGene00001515	True	1	Celegans_NonEssential_genes.xlsx	629	1	True	False	matched
WBGene00001516	True	1	Celegans_NonEssential_genes.xlsx	1207	1	True	False	matched
WBGene00001517	True	1	Celegans_NonEssential_genes.xlsx	713	1	True	False	matched
WBGene00001518	True	1	Celegans_NonEssential_genes.xlsx	627	1	True	False	matched
WBGene00001519	True	1	Celegans_NonEssential_genes.xlsx	611	1	True	False	matched
WBGene00001520	True	1	Celegans_NonEssential_genes.xlsx	482	1	True	False	matched
WBGene00001522	True	1	Celegans_NonEssential_genes.xlsx	421	1	True	False	matched
WBGene00001523	True	1	Celegans_NonEssential_genes.xlsx	409	1	True	False	matched
WBGene00001528	True	1	Celegans_NonEssential_genes.xlsx	1137	1	True	False	matched
WBGene00001530	True	1	Celegans_NonEssential_genes.xlsx	1140	1	True	False	matched
WBGene00001531	True	1	Celegans_NonEssential_genes.xlsx	1136	1	True	False	matched
WBGene00001532	True	1	Celegans_NonEssential_genes.xlsx	1122	1	True	False	matched
WBGene00001533	True	1	Celegans_NonEssential_genes.xlsx	1086	1	True	False	matched
WBGene00001534	True	1	Celegans_NonEssential_genes.xlsx	1111	1	True	False	matched
WBGene00001535	True	1	Celegans_NonEssential_genes.xlsx	1152	1	True	False	matched
WBGene00001536	True	1	Celegans_NonEssential_genes.xlsx	1081	1	True	False	matched
WBGene00001539	True	1	Celegans_NonEssential_genes.xlsx	1028	1	True	False	matched
WBGene00001540	True	1	Celegans_NonEssential_genes.xlsx	1111	1	True	False	matched
WBGene00001542	True	1	Celegans_NonEssential_genes.xlsx	1088	1	True	False	matched
WBGene00001543	True	1	Celegans_NonEssential_genes.xlsx	1113	1	True	False	matched
WBGene00001545	True	1	Celegans_NonEssential_genes.xlsx	1108	1	True	False	matched
WBGene00001547	True	1	Celegans_NonEssential_genes.xlsx	1058	1	True	False	matched
WBGene00001548	True	1	Celegans_NonEssential_genes.xlsx	1073	1	True	False	matched
WBGene00001549	True	1	Celegans_NonEssential_genes.xlsx	1034	1	True	False	matched
WBGene00001550	True	1	Celegans_NonEssential_genes.xlsx	735	1	True	False	matched
WBGene00001551	True	1	Celegans_NonEssential_genes.xlsx	702	1	True	False	matched
WBGene00001552	True	1	Celegans_NonEssential_genes.xlsx	684	1	True	False	matched
WBGene00001554	True	1	Celegans_NonEssential_genes.xlsx	686	1	True	False	matched
WBGene00001555	True	1	Celegans_NonEssential_genes.xlsx	688	1	True	False	matched
WBGene00001556	True	1	Celegans_NonEssential_genes.xlsx	675	1	True	False	matched
WBGene00001557	True	1	Celegans_Essential_genes.xlsx	708	1	True	False	matched
WBGene00001559	True	1	Celegans_NonEssential_genes.xlsx	228	1	True	False	matched
WBGene00001560	True	1	Celegans_NonEssential_genes.xlsx	640	1	True	False	matched
WBGene00001563	True	1	Celegans_NonEssential_genes.xlsx	1106	1	True	False	matched
WBGene00001564	True	1	Celegans_NonEssential_genes.xlsx	968	1	True	False	matched
WBGene00001565	True	1	Celegans_NonEssential_genes.xlsx	1778	1	True	False	matched
WBGene00001566	True	1	Celegans_Essential_genes.xlsx	617	1	True	False	matched
WBGene00001568	True	1	Celegans_Essential_genes.xlsx	944	1	True	False	matched
WBGene00001572	True	1	Celegans_NonEssential_genes.xlsx	409	1	True	False	matched
WBGene00001575	True	1	Celegans_NonEssential_genes.xlsx	304	1	True	False	matched
WBGene00001577	True	1	Celegans_NonEssential_genes.xlsx	625	1	True	False	matched
WBGene00001578	True	1	Celegans_NonEssential_genes.xlsx	562	1	True	False	matched
WBGene00001580	True	1	Celegans_Essential_genes.xlsx	1141	1	True	False	matched
WBGene00001581	True	1	Celegans_NonEssential_genes.xlsx	2153	1	True	False	matched
WBGene00001583	True	1	Celegans_NonEssential_genes.xlsx	800	1	True	False	matched
WBGene00001586	True	1	Celegans_NonEssential_genes.xlsx	473	1	True	False	matched
WBGene00001587	True	1	Celegans_NonEssential_genes.xlsx	546	1	True	False	matched
WBGene00001588	True	1	Celegans_NonEssential_genes.xlsx	445	1	True	False	matched
WBGene00001591	True	1	Celegans_NonEssential_genes.xlsx	461	1	True	False	matched
WBGene00001593	True	1	Celegans_NonEssential_genes.xlsx	484	1	True	False	matched
WBGene00001594	True	1	Celegans_NonEssential_genes.xlsx	500	1	True	False	matched
WBGene00001595	True	1	Celegans_Essential_genes.xlsx	463	1	True	False	matched
WBGene00001598	True	1	Celegans_NonEssential_genes.xlsx	763	1	True	False	matched
WBGene00001599	True	1	Celegans_NonEssential_genes.xlsx	974	1	True	False	matched
WBGene00001600	True	1	Celegans_NonEssential_genes.xlsx	720	1	True	False	matched
WBGene00001601	True	1	Celegans_NonEssential_genes.xlsx	1156	1	True	False	matched
WBGene00001602	True	1	Celegans_NonEssential_genes.xlsx	385	1	True	False	matched
WBGene00001603	True	1	Celegans_NonEssential_genes.xlsx	367	1	True	False	matched
WBGene00001604	True	1	Celegans_NonEssential_genes.xlsx	385	1	True	False	matched
WBGene00001606	True	1	Celegans_NonEssential_genes.xlsx	369	1	True	False	matched
WBGene00001608	True	1	Celegans_NonEssential_genes.xlsx	425	1	True	False	matched
WBGene00001612	True	1	Celegans_NonEssential_genes.xlsx	962	1	True	False	matched
WBGene00001614	True	1	Celegans_NonEssential_genes.xlsx	836	1	True	False	matched
WBGene00001616	True	1	Celegans_NonEssential_genes.xlsx	932	1	True	False	matched
WBGene00001620	True	1	Celegans_NonEssential_genes.xlsx	503	1	True	False	matched
WBGene00001621	True	1	Celegans_NonEssential_genes.xlsx	532	1	True	False	matched
WBGene00001622	True	1	Celegans_NonEssential_genes.xlsx	499	1	True	False	matched
WBGene00001623	True	1	Celegans_NonEssential_genes.xlsx	491	1	True	False	matched
WBGene00001624	True	1	Celegans_NonEssential_genes.xlsx	542	1	True	False	matched
WBGene00001625	True	1	Celegans_NonEssential_genes.xlsx	541	1	True	False	matched
WBGene00001626	True	1	Celegans_NonEssential_genes.xlsx	472	1	True	False	matched
WBGene00001628	True	1	Celegans_NonEssential_genes.xlsx	612	1	True	False	matched
WBGene00001629	True	1	Celegans_NonEssential_genes.xlsx	589	1	True	False	matched
WBGene00001631	True	1	Celegans_NonEssential_genes.xlsx	618	1	True	False	matched
WBGene00001632	True	1	Celegans_NonEssential_genes.xlsx	601	1	True	False	matched
WBGene00001635	True	1	Celegans_NonEssential_genes.xlsx	684	1	True	False	matched
WBGene00001636	True	1	Celegans_NonEssential_genes.xlsx	605	1	True	False	matched
WBGene00001638	True	1	Celegans_NonEssential_genes.xlsx	449	1	True	False	matched
WBGene00001639	True	1	Celegans_NonEssential_genes.xlsx	437	1	True	False	matched
WBGene00001640	True	1	Celegans_NonEssential_genes.xlsx	420	1	True	False	matched
WBGene00001641	True	1	Celegans_NonEssential_genes.xlsx	420	1	True	False	matched
WBGene00001642	True	1	Celegans_NonEssential_genes.xlsx	391	1	True	False	matched
WBGene00001643	True	1	Celegans_NonEssential_genes.xlsx	440	1	True	False	matched
WBGene00001644	True	1	Celegans_NonEssential_genes.xlsx	436	1	True	False	matched
WBGene00001645	True	1	Celegans_NonEssential_genes.xlsx	487	1	True	False	matched
WBGene00001663	True	1	Celegans_NonEssential_genes.xlsx	357	1	True	False	matched
WBGene00001664	True	1	Celegans_NonEssential_genes.xlsx	356	1	True	False	matched
WBGene00001665	True	1	Celegans_NonEssential_genes.xlsx	353	1	True	False	matched
WBGene00001666	True	1	Celegans_NonEssential_genes.xlsx	359	1	True	False	matched
WBGene00001667	True	1	Celegans_NonEssential_genes.xlsx	385	1	True	False	matched
WBGene00001668	True	1	Celegans_NonEssential_genes.xlsx	364	1	True	False	matched
WBGene00001669	True	1	Celegans_NonEssential_genes.xlsx	352	1	True	False	matched
WBGene00001670	True	1	Celegans_NonEssential_genes.xlsx	364	1	True	False	matched
WBGene00001671	True	1	Celegans_NonEssential_genes.xlsx	96	1	True	False	matched
WBGene00001672	True	1	Celegans_NonEssential_genes.xlsx	356	1	True	False	matched
WBGene00001673	True	1	Celegans_NonEssential_genes.xlsx	363	1	True	False	matched
WBGene00001675	True	1	Celegans_NonEssential_genes.xlsx	348	1	True	False	matched
WBGene00001676	True	1	Celegans_NonEssential_genes.xlsx	408	1	True	False	matched
WBGene00001677	True	1	Celegans_NonEssential_genes.xlsx	356	1	True	False	matched
WBGene00001680	True	1	Celegans_NonEssential_genes.xlsx	369	1	True	False	matched
WBGene00001681	True	1	Celegans_NonEssential_genes.xlsx	62	1	True	False	matched
WBGene00001684	True	1	Celegans_NonEssential_genes.xlsx	341	1	True	False	matched
WBGene00001687	True	1	Celegans_NonEssential_genes.xlsx	543	1	True	False	matched
WBGene00001691	True	1	Celegans_NonEssential_genes.xlsx	946	1	True	False	matched
WBGene00001692	True	1	Celegans_NonEssential_genes.xlsx	181	1	True	False	matched
WBGene00001693	True	1	Celegans_NonEssential_genes.xlsx	169	1	True	False	matched
WBGene00001695	True	1	Celegans_NonEssential_genes.xlsx	559	1	True	False	matched
WBGene00001697	True	1	Celegans_NonEssential_genes.xlsx	373	1	True	False	matched
WBGene00001698	True	1	Celegans_NonEssential_genes.xlsx	588	1	True	False	matched
WBGene00001699	True	1	Celegans_NonEssential_genes.xlsx	102	1	True	False	matched
WBGene00001700	True	1	Celegans_NonEssential_genes.xlsx	977	1	True	False	matched
WBGene00001701	True	1	Celegans_NonEssential_genes.xlsx	285	1	True	False	matched
WBGene00001702	True	1	Celegans_NonEssential_genes.xlsx	156	1	True	False	matched
WBGene00001703	True	1	Celegans_NonEssential_genes.xlsx	154	1	True	False	matched
WBGene00001704	True	1	Celegans_NonEssential_genes.xlsx	209	1	True	False	matched
WBGene00001705	True	1	Celegans_NonEssential_genes.xlsx	404	1	True	False	matched
WBGene00001708	True	1	Celegans_NonEssential_genes.xlsx	642	1	True	False	matched
WBGene00001709	True	1	Celegans_NonEssential_genes.xlsx	707	1	True	False	matched
WBGene00001710	True	1	Celegans_NonEssential_genes.xlsx	348	1	True	False	matched
WBGene00001711	True	1	Celegans_NonEssential_genes.xlsx	365	1	True	False	matched
WBGene00001712	True	1	Celegans_NonEssential_genes.xlsx	284	1	True	False	matched
WBGene00001713	True	1	Celegans_NonEssential_genes.xlsx	210	1	True	False	matched
WBGene00001714	True	1	Celegans_NonEssential_genes.xlsx	220	1	True	False	matched
WBGene00001715	True	1	Celegans_NonEssential_genes.xlsx	240	1	True	False	matched
WBGene00001716	True	1	Celegans_NonEssential_genes.xlsx	352	1	True	False	matched
WBGene00001717	True	1	Celegans_NonEssential_genes.xlsx	212	1	True	False	matched
WBGene00001718	True	1	Celegans_NonEssential_genes.xlsx	318	1	True	False	matched
WBGene00001720	True	1	Celegans_NonEssential_genes.xlsx	136	1	True	False	matched
WBGene00001721	True	1	Celegans_NonEssential_genes.xlsx	186	1	True	False	matched
WBGene00001722	True	1	Celegans_NonEssential_genes.xlsx	272	1	True	False	matched
WBGene00001723	True	1	Celegans_NonEssential_genes.xlsx	438	1	True	False	matched
WBGene00001724	True	1	Celegans_NonEssential_genes.xlsx	169	1	True	False	matched
WBGene00001725	True	1	Celegans_NonEssential_genes.xlsx	393	1	True	False	matched
WBGene00001727	True	1	Celegans_NonEssential_genes.xlsx	445	1	True	False	matched
WBGene00001728	True	1	Celegans_NonEssential_genes.xlsx	157	1	True	False	matched
WBGene00001729	True	1	Celegans_NonEssential_genes.xlsx	163	1	True	False	matched
WBGene00001730	True	1	Celegans_NonEssential_genes.xlsx	172	1	True	False	matched
WBGene00001731	True	1	Celegans_NonEssential_genes.xlsx	162	1	True	False	matched
WBGene00001732	True	1	Celegans_NonEssential_genes.xlsx	341	1	True	False	matched
WBGene00001733	True	1	Celegans_NonEssential_genes.xlsx	103	1	True	False	matched
WBGene00001735	True	1	Celegans_NonEssential_genes.xlsx	140	1	True	False	matched
WBGene00001736	True	1	Celegans_NonEssential_genes.xlsx	139	1	True	False	matched
WBGene00001737	True	1	Celegans_NonEssential_genes.xlsx	139	1	True	False	matched
WBGene00001738	True	1	Celegans_NonEssential_genes.xlsx	172	1	True	False	matched
WBGene00001739	True	1	Celegans_NonEssential_genes.xlsx	140	1	True	False	matched
WBGene00001740	True	1	Celegans_NonEssential_genes.xlsx	430	1	True	False	matched
WBGene00001743	True	1	Celegans_NonEssential_genes.xlsx	393	1	True	False	matched
WBGene00001749	True	1	Celegans_NonEssential_genes.xlsx	208	1	True	False	matched
WBGene00001750	True	1	Celegans_NonEssential_genes.xlsx	188	1	True	False	matched
WBGene00001751	True	1	Celegans_NonEssential_genes.xlsx	207	1	True	False	matched
WBGene00001752	True	1	Celegans_NonEssential_genes.xlsx	207	1	True	False	matched
WBGene00001753	True	1	Celegans_NonEssential_genes.xlsx	207	1	True	False	matched
WBGene00001754	True	1	Celegans_NonEssential_genes.xlsx	206	1	True	False	matched
WBGene00001755	True	1	Celegans_NonEssential_genes.xlsx	206	1	True	False	matched
WBGene00001756	True	1	Celegans_NonEssential_genes.xlsx	206	1	True	False	matched
WBGene00001757	True	1	Celegans_NonEssential_genes.xlsx	206	1	True	False	matched
WBGene00001758	True	1	Celegans_NonEssential_genes.xlsx	210	1	True	False	matched
WBGene00001759	True	1	Celegans_NonEssential_genes.xlsx	203	1	True	False	matched
WBGene00001760	True	1	Celegans_NonEssential_genes.xlsx	209	1	True	False	matched
WBGene00001761	True	1	Celegans_NonEssential_genes.xlsx	208	1	True	False	matched
WBGene00001762	True	1	Celegans_NonEssential_genes.xlsx	210	1	True	False	matched
WBGene00001763	True	1	Celegans_NonEssential_genes.xlsx	213	1	True	False	matched
WBGene00001764	True	1	Celegans_NonEssential_genes.xlsx	208	1	True	False	matched
WBGene00001765	True	1	Celegans_NonEssential_genes.xlsx	174	1	True	False	matched
WBGene00001766	True	1	Celegans_NonEssential_genes.xlsx	197	1	True	False	matched
WBGene00001767	True	1	Celegans_NonEssential_genes.xlsx	207	1	True	False	matched
WBGene00001768	True	1	Celegans_NonEssential_genes.xlsx	207	1	True	False	matched
WBGene00001769	True	1	Celegans_NonEssential_genes.xlsx	219	1	True	False	matched
WBGene00001770	True	1	Celegans_NonEssential_genes.xlsx	218	1	True	False	matched
WBGene00001771	True	1	Celegans_NonEssential_genes.xlsx	208	1	True	False	matched
WBGene00001772	True	1	Celegans_NonEssential_genes.xlsx	209	1	True	False	matched
WBGene00001774	True	1	Celegans_NonEssential_genes.xlsx	209	1	True	False	matched
WBGene00001775	True	1	Celegans_NonEssential_genes.xlsx	209	1	True	False	matched
WBGene00001776	True	1	Celegans_NonEssential_genes.xlsx	209	1	True	False	matched
WBGene00001777	True	1	Celegans_NonEssential_genes.xlsx	209	1	True	False	matched
WBGene00001778	True	1	Celegans_NonEssential_genes.xlsx	213	1	True	False	matched
WBGene00001779	True	1	Celegans_NonEssential_genes.xlsx	210	1	True	False	matched
WBGene00001780	True	1	Celegans_NonEssential_genes.xlsx	209	1	True	False	matched
WBGene00001781	True	1	Celegans_NonEssential_genes.xlsx	213	1	True	False	matched
WBGene00001782	True	1	Celegans_NonEssential_genes.xlsx	218	1	True	False	matched
WBGene00001783	True	1	Celegans_NonEssential_genes.xlsx	218	1	True	False	matched
WBGene00001784	True	1	Celegans_NonEssential_genes.xlsx	210	1	True	False	matched
WBGene00001785	True	1	Celegans_NonEssential_genes.xlsx	209	1	True	False	matched
WBGene00001786	True	1	Celegans_NonEssential_genes.xlsx	209	1	True	False	matched
WBGene00001787	True	1	Celegans_NonEssential_genes.xlsx	209	1	True	False	matched
WBGene00001788	True	1	Celegans_NonEssential_genes.xlsx	216	1	True	False	matched
WBGene00001789	True	1	Celegans_NonEssential_genes.xlsx	210	1	True	False	matched
WBGene00001790	True	1	Celegans_NonEssential_genes.xlsx	214	1	True	False	matched
WBGene00001791	True	1	Celegans_NonEssential_genes.xlsx	214	1	True	False	matched
WBGene00001792	True	1	Celegans_NonEssential_genes.xlsx	254	1	True	False	matched
WBGene00001794	True	1	Celegans_NonEssential_genes.xlsx	483	1	True	False	matched
WBGene00001803	True	1	Celegans_NonEssential_genes.xlsx	439	1	True	False	matched
WBGene00001804	True	1	Celegans_NonEssential_genes.xlsx	447	1	True	False	matched
WBGene00001805	True	1	Celegans_NonEssential_genes.xlsx	413	1	True	False	matched
WBGene00001806	True	1	Celegans_NonEssential_genes.xlsx	408	1	True	False	matched
WBGene00001811	True	1	Celegans_NonEssential_genes.xlsx	677	1	True	False	matched
WBGene00001812	True	1	Celegans_NonEssential_genes.xlsx	773	1	True	False	matched
WBGene00001813	True	1	Celegans_NonEssential_genes.xlsx	666	1	True	False	matched
WBGene00001815	True	1	Celegans_NonEssential_genes.xlsx	801	1	True	False	matched
WBGene00001816	True	1	Celegans_NonEssential_genes.xlsx	67	1	True	False	matched
WBGene00001817	True	1	Celegans_NonEssential_genes.xlsx	807	1	True	False	matched
WBGene00001818	True	1	Celegans_NonEssential_genes.xlsx	633	1	True	False	matched
WBGene00001819	True	1	Celegans_NonEssential_genes.xlsx	674	1	True	False	matched
WBGene00001820	True	1	Celegans_NonEssential_genes.xlsx	414	1	True	False	matched
WBGene00001821	True	1	Celegans_NonEssential_genes.xlsx	392	1	True	False	matched
WBGene00001823	True	1	Celegans_NonEssential_genes.xlsx	184	1	True	False	matched
WBGene00001828	True	1	Celegans_NonEssential_genes.xlsx	605	1	True	False	matched
WBGene00001834	True	1	Celegans_Essential_genes.xlsx	461	1	True	False	matched
WBGene00001836	True	1	Celegans_NonEssential_genes.xlsx	465	1	True	False	matched
WBGene00001837	True	1	Celegans_NonEssential_genes.xlsx	869	1	True	False	matched
WBGene00001838	True	1	Celegans_NonEssential_genes.xlsx	517	1	True	False	matched
WBGene00001839	True	1	Celegans_NonEssential_genes.xlsx	905	1	True	False	matched
WBGene00001841	True	1	Celegans_NonEssential_genes.xlsx	117	1	True	False	matched
WBGene00001843	True	1	Celegans_NonEssential_genes.xlsx	437	1	True	False	matched
WBGene00001844	True	1	Celegans_NonEssential_genes.xlsx	709	1	True	False	matched
WBGene00001851	True	1	Celegans_NonEssential_genes.xlsx	719	1	True	False	matched
WBGene00001852	True	1	Celegans_NonEssential_genes.xlsx	232	1	True	False	matched
WBGene00001853	True	1	Celegans_NonEssential_genes.xlsx	191	1	True	False	matched
WBGene00001854	True	1	Celegans_NonEssential_genes.xlsx	208	1	True	False	matched
WBGene00001856	True	1	Celegans_NonEssential_genes.xlsx	225	1	True	False	matched
WBGene00001859	True	1	Celegans_NonEssential_genes.xlsx	151	1	True	False	matched
WBGene00001876	True	1	Celegans_Essential_genes.xlsx	136	1	True	False	matched
WBGene00001877	True	1	Celegans_Essential_genes.xlsx	127	1	True	False	matched
WBGene00001880	True	1	Celegans_Essential_genes.xlsx	136	1	True	False	matched
WBGene00001881	True	1	Celegans_Essential_genes.xlsx	127	1	True	False	matched
WBGene00001885	True	1	Celegans_Essential_genes.xlsx	122	1	True	False	matched
WBGene00001886	True	1	Celegans_Essential_genes.xlsx	127	1	True	False	matched
WBGene00001889	True	1	Celegans_Essential_genes.xlsx	122	1	True	False	matched
WBGene00001890	True	1	Celegans_Essential_genes.xlsx	127	1	True	False	matched
WBGene00001891	True	1	Celegans_Essential_genes.xlsx	136	1	True	False	matched
WBGene00001893	True	1	Celegans_Essential_genes.xlsx	127	1	True	False	matched
WBGene00001895	True	1	Celegans_Essential_genes.xlsx	127	1	True	False	matched
WBGene00001901	True	1	Celegans_Essential_genes.xlsx	136	1	True	False	matched
WBGene00001903	True	1	Celegans_Essential_genes.xlsx	122	1	True	False	matched
WBGene00001904	True	1	Celegans_Essential_genes.xlsx	127	1	True	False	matched
WBGene00001906	True	1	Celegans_Essential_genes.xlsx	136	1	True	False	matched
WBGene00001907	True	1	Celegans_Essential_genes.xlsx	127	1	True	False	matched
WBGene00001908	True	1	Celegans_Essential_genes.xlsx	122	1	True	False	matched
WBGene00001914	True	1	Celegans_Essential_genes.xlsx	136	1	True	False	matched
WBGene00001917	True	1	Celegans_Essential_genes.xlsx	127	1	True	False	matched
WBGene00001918	True	1	Celegans_Essential_genes.xlsx	122	1	True	False	matched
WBGene00001920	True	1	Celegans_Essential_genes.xlsx	103	1	True	False	matched
WBGene00001921	True	1	Celegans_Essential_genes.xlsx	127	1	True	False	matched
WBGene00001922	True	1	Celegans_Essential_genes.xlsx	123	1	True	False	matched
WBGene00001923	True	1	Celegans_Essential_genes.xlsx	136	1	True	False	matched
WBGene00001925	True	1	Celegans_Essential_genes.xlsx	127	1	True	False	matched
WBGene00001927	True	1	Celegans_Essential_genes.xlsx	127	1	True	False	matched
WBGene00001930	True	1	Celegans_Essential_genes.xlsx	103	1	True	False	matched
WBGene00001931	True	1	Celegans_Essential_genes.xlsx	127	1	True	False	matched
WBGene00001932	True	1	Celegans_Essential_genes.xlsx	123	1	True	False	matched
WBGene00001934	True	1	Celegans_Essential_genes.xlsx	103	1	True	False	matched
WBGene00001935	True	1	Celegans_Essential_genes.xlsx	127	1	True	False	matched
