species_key	focal_taxid	query_level_taxid	query_level_name	member_orthodb_organism_id	member_taxid	member_scientific_name
scerevisiae	4932	4751	Fungi	1396493_0	1396493	Fimicolochytrium jonesii
scerevisiae	4932	4751	Fungi	1396496_0	1396496	Thoreauomyces humboldtii
scerevisiae	4932	4751	Fungi	1397036_0	1397036	Lambiella insularis
scerevisiae	4932	4751	Fungi	1397361_0	1397361	Sporothrix schenckii 1099-18
scerevisiae	4932	4751	Fungi	1398154_0	1398154	Sporothrix brasiliensis 5110
scerevisiae	4932	4751	Fungi	1399860_0	1399860	Ophiocordyceps australis
scerevisiae	4932	4751	Fungi	1399860_1	1399860	Ophiocordyceps australis
scerevisiae	4932	4751	Fungi	1400700_0	1400700	Suillus brevipes Sb2
scerevisiae	4932	4751	Fungi	1400762_0	1400762	Macrolepiota fuliginosa MF-IS2
scerevisiae	4932	4751	Fungi	1403190_0	1403190	Aspergillus parasiticus SU-1
scerevisiae	4932	4751	Fungi	1408157_0	1408157	Coniochaeta ligniaria NRRL 30616
scerevisiae	4932	4751	Fungi	1408161_0	1408161	Plenodomus tracheiphilus IPT5
scerevisiae	4932	4751	Fungi	1408163_0	1408163	Rasamsonia emersonii CBS 393.64
scerevisiae	4932	4751	Fungi	1408657_0	1408657	Pneumocystis jirovecii RU7
scerevisiae	4932	4751	Fungi	1408658_0	1408658	Pneumocystis carinii B80
scerevisiae	4932	4751	Fungi	1419009_0	1419009	Clathrus columnatus
scerevisiae	4932	4751	Fungi	1420901_0	1420901	Pseudogymnoascus sp. VKM F-3775
scerevisiae	4932	4751	Fungi	1420902_0	1420902	Pseudogymnoascus sp. VKM F-4246
scerevisiae	4932	4751	Fungi	1420906_0	1420906	Pseudogymnoascus sp. VKM F-4281 (FW-2241)
scerevisiae	4932	4751	Fungi	1420907_0	1420907	Pseudogymnoascus sp. VKM F-4513 (FW-928)
scerevisiae	4932	4751	Fungi	1420908_0	1420908	Pseudogymnoascus sp. VKM F-4514 (FW-929)
scerevisiae	4932	4751	Fungi	1420909_0	1420909	Pseudogymnoascus sp. VKM F-4515 (FW-2607)
scerevisiae	4932	4751	Fungi	1420910_0	1420910	Pseudogymnoascus sp. VKM F-4516 (FW-969)
scerevisiae	4932	4751	Fungi	1420911_0	1420911	Pseudogymnoascus sp. VKM F-4517 (FW-2822)
scerevisiae	4932	4751	Fungi	1420912_0	1420912	Pseudogymnoascus sp. VKM F-103
scerevisiae	4932	4751	Fungi	1420913_0	1420913	Pseudogymnoascus sp. VKM F-4518 (FW-2643)
scerevisiae	4932	4751	Fungi	1420914_0	1420914	Pseudogymnoascus sp. VKM F-4519 (FW-2642)
scerevisiae	4932	4751	Fungi	1420915_0	1420915	Pseudogymnoascus sp. VKM F-4520 (FW-2644)
scerevisiae	4932	4751	Fungi	1423351_0	1423351	Rhizoctonia solani 123E
scerevisiae	4932	4751	Fungi	1424467_0	1424467	Coemansia umbellata
scerevisiae	4932	4751	Fungi	1424756_0	1424756	Naganishia vaughanmartiniae
scerevisiae	4932	4751	Fungi	1427455_0	1427455	Kluyveromyces dobzhanskii CBS 2104
scerevisiae	4932	4751	Fungi	1432141_0	1432141	Rhizophagus irregularis DAOM 197198w
scerevisiae	4932	4751	Fungi	1432307_0	1432307	Sclerotinia borealis F-4128
scerevisiae	4932	4751	Fungi	1433469_0	1433469	Cetraspora pellucida
scerevisiae	4932	4751	Fungi	1435070_0	1435070	Fusarium piperis
scerevisiae	4932	4751	Fungi	1437362_0	1437362	Aspergillus fumigatus Z5
scerevisiae	4932	4751	Fungi	1437433_0	1437433	Pseudogymnoascus sp. VKM F-3557
scerevisiae	4932	4751	Fungi	1440133_0	1440133	Modicella reniformis
scerevisiae	4932	4751	Fungi	1441469_0	1441469	Talaromyces atroroseus
scerevisiae	4932	4751	Fungi	1442368_0	1442368	Fonsecaea pedrosoi CBS 271.37
scerevisiae	4932	4751	Fungi	1442369_0	1442369	Rhinocladiella mackenziei CBS 650.93
scerevisiae	4932	4751	Fungi	1442370_0	1442370	Cladophialophora bantiana CBS 173.52
scerevisiae	4932	4751	Fungi	1442371_0	1442371	Fonsecaea multimorphosa CBS 102226
scerevisiae	4932	4751	Fungi	1442378_0	1442378	Parascedosporium putredinis
scerevisiae	4932	4751	Fungi	1445009_0	1445009	Niorma chrysophthalma
scerevisiae	4932	4751	Fungi	1445577_0	1445577	Colletotrichum fioriniae PJ7
scerevisiae	4932	4751	Fungi	1447872_0	1447872	Emergomyces pasteurianus Ep9510
scerevisiae	4932	4751	Fungi	1447875_0	1447875	Helicocarpus griseus UAMH5409
scerevisiae	4932	4751	Fungi	1447883_0	1447883	Polytolypa hystricis UAMH7299
scerevisiae	4932	4751	Fungi	1447943_0	1447943	Bimuria novae-zelandiae CBS 107.79
scerevisiae	4932	4751	Fungi	1447944_0	1447944	Gymnopus androsaceus JB14
scerevisiae	4932	4751	Fungi	1448308_0	1448308	Corynespora cassiicola Philippines
scerevisiae	4932	4751	Fungi	1448309_0	1448309	Hydnum rufescens UP504
scerevisiae	4932	4751	Fungi	1448310_0	1448310	Aspergillus neoniger CBS 115656
scerevisiae	4932	4751	Fungi	1448311_0	1448311	Aspergillus vadensis CBS 113365
scerevisiae	4932	4751	Fungi	1448312_0	1448312	Aspergillus japonicus CBS 114.51
scerevisiae	4932	4751	Fungi	1448313_0	1448313	Aspergillus piperis CBS 112811
scerevisiae	4932	4751	Fungi	1448314_0	1448314	Aspergillus eucalypticola CBS 122712
scerevisiae	4932	4751	Fungi	1448315_0	1448315	Aspergillus uvarum CBS 121591
scerevisiae	4932	4751	Fungi	1448316_0	1448316	Aspergillus ibericus CBS 121593
scerevisiae	4932	4751	Fungi	1448317_0	1448317	Aspergillus costaricaensis CBS 115574
scerevisiae	4932	4751	Fungi	1448318_0	1448318	Aspergillus sclerotiicarbonarius CBS 121057
scerevisiae	4932	4751	Fungi	1448319_0	1448319	Aspergillus fijiensis CBS 313.89
scerevisiae	4932	4751	Fungi	1448320_0	1448320	Aspergillus ellipticus CBS 707.79
scerevisiae	4932	4751	Fungi	1448321_0	1448321	Aspergillus heteromorphus CBS 117.55
scerevisiae	4932	4751	Fungi	1448322_0	1448322	Aspergillus aculeatinus CBS 121060
scerevisiae	4932	4751	Fungi	1450172_0	1450172	Aaosphaeria arxii CBS 175.79
scerevisiae	4932	4751	Fungi	1450533_0	1450533	Aspergillus niger CBS 101883
scerevisiae	4932	4751	Fungi	1450534_0	1450534	Aspergillus brunneoviolaceus CBS 621.78
scerevisiae	4932	4751	Fungi	1450535_0	1450535	Aspergillus sclerotioniger CBS 115572
scerevisiae	4932	4751	Fungi	1450536_0	1450536	Guyanagaster necrorhizus MCA 3950
scerevisiae	4932	4751	Fungi	1450537_0	1450537	Aspergillus homomorphus CBS 101889
scerevisiae	4932	4751	Fungi	1450538_0	1450538	Aspergillus violaceofuscus CBS 115571
scerevisiae	4932	4751	Fungi	1450539_0	1450539	Aspergillus saccharolyticus JOP 1030-1
scerevisiae	4932	4751	Fungi	1450541_0	1450541	Aspergillus indologenus CBS 114.80
scerevisiae	4932	4751	Fungi	1450552_0	1450552	Coniochaeta sp. PMI_546
scerevisiae	4932	4751	Fungi	1453789_0	1453789	Toensbergia leucococca
scerevisiae	4932	4751	Fungi	1453791_0	1453791	Pycnora praestabilis
scerevisiae	4932	4751	Fungi	1453797_0	1453797	Xylographa opegraphella
scerevisiae	4932	4751	Fungi	1453798_0	1453798	Xylographa parallela
scerevisiae	4932	4751	Fungi	1453799_0	1453799	Xylographa trunciseda
scerevisiae	4932	4751	Fungi	1457509_0	1457509	Amanita brunnescens Koide BX004
scerevisiae	4932	4751	Fungi	1457511_0	1457511	Amanita polypyramis BW_CC
scerevisiae	4932	4751	Fungi	1457512_0	1457512	Volvariella volvacea WC 439
scerevisiae	4932	4751	Fungi	1457513_0	1457513	Amanita inopinata Kibby_2008
scerevisiae	4932	4751	Fungi	1460502_0	1460502	Colletotrichum nymphaeae SA-01
scerevisiae	4932	4751	Fungi	1460663_0	1460663	Paraphaeosphaeria sporulosa
scerevisiae	4932	4751	Fungi	1463999_0	1463999	Botrytis sinoallii
scerevisiae	4932	4751	Fungi	1469910_0	1469910	Ophiobolus disseminans
scerevisiae	4932	4751	Fungi	1485227_0	1485227	Leptodontidium sp. 2 PMI_412
scerevisiae	4932	4751	Fungi	1485228_0	1485228	Flagelloscypha sp. PMI_526
scerevisiae	4932	4751	Fungi	1485229_0	1485229	Cadophora sp. DSE1049
scerevisiae	4932	4751	Fungi	1485682_0	1485682	Mitosporidium daphniae
scerevisiae	4932	4751	Fungi	1486700_0	1486700	Clavulina sp. PMI_390
scerevisiae	4932	4751	Fungi	1491008_0	1491008	Trichoderma semiorbis
scerevisiae	4932	4751	Fungi	1491466_0	1491466	Trichoderma guizhouense
scerevisiae	4932	4751	Fungi	1491479_0	1491479	Trichoderma simmonsii
scerevisiae	4932	4751	Fungi	1496277_0	1496277	Lizonia empirigonia
scerevisiae	4932	4751	Fungi	1500003_0	1500003	Paraphysoderma sedebokerense
scerevisiae	4932	4751	Fungi	1504668_0	1504668	Rhizodiscina lignyota
scerevisiae	4932	4751	Fungi	1506151_0	1506151	Aspergillus pseudonomiae
scerevisiae	4932	4751	Fungi	1506179_0	1506179	Penicillium alfredii
scerevisiae	4932	4751	Fungi	1506992_0	1506992	Thozetella sp. PMI_491
scerevisiae	4932	4751	Fungi	1507870_0	1507870	Cryoendolithus antarcticus
scerevisiae	4932	4751	Fungi	1509407_0	1509407	Aspergillus nomiae NRRL 13137
scerevisiae	4932	4751	Fungi	1513325_0	1513325	Cubamyces sp. BRFM 1775
scerevisiae	4932	4751	Fungi	1513339_0	1513339	Delitschia confertaspora ATCC 74209
scerevisiae	4932	4751	Fungi	1514897_0	1514897	Malassezia arunalokei
scerevisiae	4932	4751	Fungi	1517512_0	1517512	Aspergillus pseudoviridinutans
scerevisiae	4932	4751	Fungi	1520584_0	1520584	Dispira parvispora
scerevisiae	4932	4751	Fungi	1522189_0	1522189	Ceraceosorus guamensis
scerevisiae	4932	4751	Fungi	1524831_0	1524831	Pseudogymnoascus sp. 23342-1-I1
scerevisiae	4932	4751	Fungi	1531966_0	1531966	[Torrubiella] hemipterigena
scerevisiae	4932	4751	Fungi	1540922_0	1540922	Wallemia hederae
scerevisiae	4932	4751	Fungi	1555241_0	1555241	Caulochytrium protostelioides
scerevisiae	4932	4751	Fungi	1561947_0	1561947	Penicillium longicatenatum
scerevisiae	4932	4751	Fungi	1562058_0	1562058	Penicillium pulvis
scerevisiae	4932	4751	Fungi	1562060_0	1562060	Penicillium verhagenii
scerevisiae	4932	4751	Fungi	1566825_0	1566825	Ganoderma leucocontextum
scerevisiae	4932	4751	Fungi	1567539_0	1567539	Fusarium coicis
scerevisiae	4932	4751	Fungi	1567541_0	1567541	Fusarium mundagurra
scerevisiae	4932	4751	Fungi	1567544_0	1567544	Fusarium tjaetaba
scerevisiae	4932	4751	Fungi	1567552_0	1567552	Trichoderma lentiforme
scerevisiae	4932	4751	Fungi	1569044_0	1569044	Drepanopeziza brunnea f. sp. 'monogermtubi'
scerevisiae	4932	4751	Fungi	1569628_0	1569628	Jaminaea rosea
scerevisiae	4932	4751	Fungi	1571157_0	1571157	Coniochaeta sp. 2T2.1
scerevisiae	4932	4751	Fungi	1573173_0	1573173	Colletotrichum incanum
scerevisiae	4932	4751	Fungi	1576542_0	1576542	Thelonectria olida
scerevisiae	4932	4751	Fungi	1578925_0	1578925	Pyricularia pennisetigena
scerevisiae	4932	4751	Fungi	1582974_0	1582974	Ceratobasidium theobromae
scerevisiae	4932	4751	Fungi	1590118_0	1590118	Xylographa pallens
scerevisiae	4932	4751	Fungi	1590122_0	1590122	Xylographa carneopallida
scerevisiae	4932	4751	Fungi	1590126_0	1590126	Xylographa soralifera
scerevisiae	4932	4751	Fungi	1590129_0	1590129	Xylographa bjoerkii
scerevisiae	4932	4751	Fungi	1603062_0	1603062	Lanmaoa asiatica
scerevisiae	4932	4751	Fungi	1603295_0	1603295	fungal sp. No.11243
scerevisiae	4932	4751	Fungi	1604274_0	1604274	Cladochytrium tenue
scerevisiae	4932	4751	Fungi	1610689_0	1610689	Sarocladium implicatum
scerevisiae	4932	4751	Fungi	1612424_0	1612424	Penicillium salamii
scerevisiae	4932	4751	Fungi	1612424_1	1612424	Penicillium salamii
scerevisiae	4932	4751	Fungi	1612424_2	1612424	Penicillium salamii
scerevisiae	4932	4751	Fungi	1622147_0	1622147	Pseudogymnoascus sp. WSF 3629
scerevisiae	4932	4751	Fungi	1622148_0	1622148	Pseudogymnoascus sp. 03VT05
scerevisiae	4932	4751	Fungi	1622149_0	1622149	Pseudogymnoascus sp. 05NY08
scerevisiae	4932	4751	Fungi	1622150_0	1622150	Pseudogymnoascus sp. 24MN13
scerevisiae	4932	4751	Fungi	1623583_0	1623583	Claviceps arundinis
scerevisiae	4932	4751	Fungi	1639000_0	1639000	Saitozyma sp. JCM 24511
scerevisiae	4932	4751	Fungi	1649127_0	1649127	Claviceps pazoutovae
scerevisiae	4932	4751	Fungi	1649128_0	1649128	Claviceps capensis
scerevisiae	4932	4751	Fungi	1649129_0	1649129	Claviceps monticola
scerevisiae	4932	4751	Fungi	1649241_0	1649241	Metarhizium rileyi
scerevisiae	4932	4751	Fungi	1654605_0	1654605	Lachancea quebecensis
scerevisiae	4932	4751	Fungi	1658174_0	1658174	Blastomyces percursus
scerevisiae	4932	4751	Fungi	1658444_0	1658444	Neoarthrinium moseri
scerevisiae	4932	4751	Fungi	1664694_0	1664694	Phialophora attinorum
scerevisiae	4932	4751	Fungi	1670608_0	1670608	Glutinoglossum americanum
scerevisiae	4932	4751	Fungi	1671311_0	1671311	Colletotrichum abscissum
scerevisiae	4932	4751	Fungi	1673888_0	1673888	Violaceomyces palustris
scerevisiae	4932	4751	Fungi	1678846_0	1678846	Alternaria sp. MG1
scerevisiae	4932	4751	Fungi	1682393_0	1682393	Microdochium trichocladiopsis
scerevisiae	4932	4751	Fungi	1684307_0	1684307	Pseudomicrostroma glucosiphilum
scerevisiae	4932	4751	Fungi	1689686_0	1689686	Blumeria graminis f. sp. triticale
scerevisiae	4932	4751	Fungi	1708541_0	1708541	Wallemia mellicola
scerevisiae	4932	4751	Fungi	1712513_0	1712513	Syncephalis pseudoplumigaleata
scerevisiae	4932	4751	Fungi	1714833_0	1714833	Leucoagaricus sp. SymC.cos
scerevisiae	4932	4751	Fungi	1734106_0	1734106	Kwoniella shandongensis
scerevisiae	4932	4751	Fungi	1736662_0	1736662	Stylonectria norvegica
scerevisiae	4932	4751	Fungi	1738132_0	1738132	Roridomyces roridus
scerevisiae	4932	4751	Fungi	1740625_0	1740625	Lactarius vividus
scerevisiae	4932	4751	Fungi	1745969_0	1745969	Mycena alexandri
scerevisiae	4932	4751	Fungi	1750568_0	1750568	Cantharellus anzutake
scerevisiae	4932	4751	Fungi	1754190_0	1754190	Neocallimastix californiae
scerevisiae	4932	4751	Fungi	1754191_0	1754191	Piromyces finnis
scerevisiae	4932	4751	Fungi	1754192_0	1754192	Anaeromyces robustus
scerevisiae	4932	4751	Fungi	1758874_0	1758874	Boletus coccyginus
scerevisiae	4932	4751	Fungi	1763456_0	1763456	Calycina marina
scerevisiae	4932	4751	Fungi	1769908_0	1769908	Didymella heteroderae
scerevisiae	4932	4751	Fungi	1770614_0	1770614	Phaeosphaeriaceae sp. PMI808
scerevisiae	4932	4751	Fungi	1774096_0	1774096	Dinochytrium kinnereticum
scerevisiae	4932	4751	Fungi	1775924_0	1775924	Candida margitis
scerevisiae	4932	4751	Fungi	1789683_0	1789683	Kazachstania saulgeensis
scerevisiae	4932	4751	Fungi	1792511_0	1792511	Penicillium robsamsonii
scerevisiae	4932	4751	Fungi	1799007_0	1799007	Hypoxylon argillaceum
scerevisiae	4932	4751	Fungi	1803070_0	1803070	Xylaria cf. heliscus
scerevisiae	4932	4751	Fungi	1803374_0	1803374	Rhizophagus sp. MUCL 43196
scerevisiae	4932	4751	Fungi	1803897_0	1803897	Fusarium agapanthi
scerevisiae	4932	4751	Fungi	1805481_0	1805481	Nematocida sp. ERTm5
scerevisiae	4932	4751	Fungi	1805483_0	1805483	Nematocida displodere
scerevisiae	4932	4751	Fungi	1806559_0	1806559	Claviceps lovelessii
scerevisiae	4932	4751	Fungi	1806994_0	1806994	Synchytrium microbalum
scerevisiae	4932	4751	Fungi	1810906_0	1810906	Aspergillus carlsbadensis
scerevisiae	4932	4751	Fungi	1810919_0	1810919	Aspergillus mulundensis
scerevisiae	4932	4751	Fungi	1813822_0	1813822	Xylariales sp. No.14919
scerevisiae	4932	4751	Fungi	1814901_0	1814901	Dactylella cylindrospora
scerevisiae	4932	4751	Fungi	1821822_0	1821822	Malassezia brasiliensis
scerevisiae	4932	4751	Fungi	1821823_0	1821823	Malassezia psittaci
scerevisiae	4932	4751	Fungi	1825620_0	1825620	Aspergillus pseudocaelatus
scerevisiae	4932	4751	Fungi	1835702_0	1835702	Penicillium arizonense
scerevisiae	4932	4751	Fungi	1836956_0	1836956	Colletotrichum chrysophilum
scerevisiae	4932	4751	Fungi	1837270_0	1837270	Lactifluus subvellereus
scerevisiae	4932	4751	Fungi	1849047_0	1849047	Coleophoma cylindrospora
scerevisiae	4932	4751	Fungi	1850345_0	1850345	Termitomyces sp. T112
scerevisiae	4932	4751	Fungi	1850975_0	1850975	Penicillium nucicola
scerevisiae	4932	4751	Fungi	1851006_0	1851006	Phialophora macrospora
scerevisiae	4932	4751	Fungi	1851185_0	1851185	Syncephalis plumigaleata
scerevisiae	4932	4751	Fungi	1851187_0	1851187	Syncephalis fuscata
scerevisiae	4932	4751	Fungi	1851511_0	1851511	Naganishia onofrii
scerevisiae	4932	4751	Fungi	1858805_0	1858805	Dacryopinax primogenitus
scerevisiae	4932	4751	Fungi	1859967_0	1859967	Paramyrothecium foliicola
scerevisiae	4932	4751	Fungi	1866961_0	1866961	Amphiamblys sp. WSBS2006
scerevisiae	4932	4751	Fungi	1873369_0	1873369	Aspergillus hancockii
scerevisiae	4932	4751	Fungi	1882269_0	1882269	Penicillium fimorum
scerevisiae	4932	4751	Fungi	1882272_0	1882272	Penicillium samsonianum
scerevisiae	4932	4751	Fungi	1882483_0	1882483	Testicularia cyperi
scerevisiae	4932	4751	Fungi	1882861_0	1882861	Chytriomyces sp. MP71
scerevisiae	4932	4751	Fungi	1883072_0	1883072	Cytidiella melzeri
scerevisiae	4932	4751	Fungi	1883073_0	1883073	Umbelopsis sp. AD052
scerevisiae	4932	4751	Fungi	1883078_0	1883078	Dentipellis sp. KUC8613
scerevisiae	4932	4751	Fungi	1884261_0	1884261	Pterula gracilis
scerevisiae	4932	4751	Fungi	1890683_0	1890683	Saitozyma podzolica
scerevisiae	4932	4751	Fungi	1896173_0	1896173	Mariannaea sp. PMI_226
scerevisiae	4932	4751	Fungi	1896174_0	1896174	Umbelopsis sp. PMI_123
scerevisiae	4932	4751	Fungi	1896178_0	1896178	Mortierella sp. 14UC
scerevisiae	4932	4751	Fungi	1896179_0	1896179	Mortierella sp. AD010
scerevisiae	4932	4751	Fungi	1896180_0	1896180	Mortierella sp. AD011
scerevisiae	4932	4751	Fungi	1896182_0	1896182	Mortierella sp. AD031
scerevisiae	4932	4751	Fungi	1896183_0	1896183	Mortierella sp. AD032
scerevisiae	4932	4751	Fungi	1896185_0	1896185	Mortierella sp. AD094
scerevisiae	4932	4751	Fungi	1896186_0	1896186	Mortierella sp. AM989
scerevisiae	4932	4751	Fungi	1896187_0	1896187	Mortierella sp. GBA30
scerevisiae	4932	4751	Fungi	1896188_0	1896188	Mortierella sp. GBA35
scerevisiae	4932	4751	Fungi	1896189_0	1896189	Mortierella sp. GBA39
scerevisiae	4932	4751	Fungi	1896190_0	1896190	Mortierella sp. GBA43
scerevisiae	4932	4751	Fungi	1896192_0	1896192	Mortierella sp. NVP41
scerevisiae	4932	4751	Fungi	1896193_0	1896193	Mortierella sp. NVP85
scerevisiae	4932	4751	Fungi	1897644_0	1897644	Haplosporangium sp. Z 27
scerevisiae	4932	4751	Fungi	1897645_0	1897645	Haplosporangium bisporale
scerevisiae	4932	4751	Fungi	1897646_0	1897646	Russula aff. rugulosa BPL654
scerevisiae	4932	4751	Fungi	1897647_0	1897647	Haplosporangium sp. Z 767
scerevisiae	4932	4751	Fungi	1897648_0	1897648	Haplosporangium sp. Z 11
scerevisiae	4932	4751	Fungi	1903189_0	1903189	Alectoria fallacina
scerevisiae	4932	4751	Fungi	1903569_0	1903569	Penicillium riverlandense
scerevisiae	4932	4751	Fungi	1904413_0	1904413	Suillus clintonianus
scerevisiae	4932	4751	Fungi	1907218_0	1907218	Pestalotiopsis sp. NC0098
scerevisiae	4932	4751	Fungi	1907219_0	1907219	Piptocephalis cylindrospora
scerevisiae	4932	4751	Fungi	1907220_0	1907220	Xylariales sp. AK1849
scerevisiae	4932	4751	Fungi	1907226_0	1907226	Chytriomyces cf. hyalinus JEL632
scerevisiae	4932	4751	Fungi	1907521_0	1907521	Lactarius psammicola
scerevisiae	4932	4751	Fungi	1912932_0	1912932	Suillus ampliporus
scerevisiae	4932	4751	Fungi	1912936_0	1912936	Suillus discolor
scerevisiae	4932	4751	Fungi	1912939_0	1912939	Suillus fuscotomentosus
scerevisiae	4932	4751	Fungi	1912981_0	1912981	Nematocida homosporus
scerevisiae	4932	4751	Fungi	1912982_0	1912982	Nematocida major
scerevisiae	4932	4751	Fungi	1912983_0	1912983	Nematocida minor
scerevisiae	4932	4751	Fungi	1912989_0	1912989	Enteropsectra breve
scerevisiae	4932	4751	Fungi	1913371_0	1913371	Nematocida ausubeli
scerevisiae	4932	4751	Fungi	1913371_1	1913371	Nematocida ausubeli
scerevisiae	4932	4751	Fungi	1914213_0	1914213	Chiua virens
scerevisiae	4932	4751	Fungi	1923975_0	1923975	Pancytospora philotis
scerevisiae	4932	4751	Fungi	1926264_0	1926264	Clonostachys chloroleuca
scerevisiae	4932	4751	Fungi	1927788_0	1927788	Annulohypoxylon maeteangense
scerevisiae	4932	4751	Fungi	47431_0	1929756	Desarmillaria tabescens
scerevisiae	4932	4751	Fungi	1932122_0	1932122	Lactarius hengduanensis
scerevisiae	4932	4751	Fungi	1932123_0	1932123	Lactarius pseudohatsudake
scerevisiae	4932	4751	Fungi	1932322_0	1932322	Didymosphaeria variabile
scerevisiae	4932	4751	Fungi	1937702_0	1937702	Ogataea haglerorum
scerevisiae	4932	4751	Fungi	1938578_0	1938578	Pancytospora epiphaga
scerevisiae	4932	4751	Fungi	1938712_0	1938712	Atractiella rhizophila
scerevisiae	4932	4751	Fungi	1938954_0	1938954	Bifiguratus adelaidae
scerevisiae	4932	4751	Fungi	1940295_0	1940295	Mycena sp. CBHHK59/15
scerevisiae	4932	4751	Fungi	1940296_0	1940296	Xylariales sp. PMI_506
scerevisiae	4932	4751	Fungi	1940300_0	1940300	Cristinia sonorae
scerevisiae	4932	4751	Fungi	1940652_0	1940652	Gomphillus americanus
scerevisiae	4932	4751	Fungi	1954211_0	1954211	Bisporella sp. PMI_857
scerevisiae	4932	4751	Fungi	1954212_0	1954212	Mortierella sp. GBAus27b
scerevisiae	4932	4751	Fungi	1954250_0	1954250	Lasiosphaeria miniovina
scerevisiae	4932	4751	Fungi	1954473_0	1954473	Crassisporium funariophilum
scerevisiae	4932	4751	Fungi	1955266_0	1955266	Jackrogersella minutella
scerevisiae	4932	4751	Fungi	1955775_0	1955775	Emergomyces africanus
scerevisiae	4932	4751	Fungi	1960876_0	1960876	Aspergillus sp. HF37
scerevisiae	4932	4751	Fungi	1964551_0	1964551	Botrytis fragariae
scerevisiae	4932	4751	Fungi	1965284_0	1965284	Rhodotorula sp. CCFEE 5036
scerevisiae	4932	4751	Fungi	1967640_0	1967640	Claviceps aff. purpurea
scerevisiae	4932	4751	Fungi	1973307_0	1973307	Cyclocybe aegerita
scerevisiae	4932	4751	Fungi	2004951_0	2004951	Cordyceps sp. RAO-2017
scerevisiae	4932	4751	Fungi	2004952_0	2004952	Ophiocordyceps camponoti-rufipedis
scerevisiae	4932	4751	Fungi	2010991_0	2010991	Fusarium kuroshium
scerevisiae	4932	4751	Fungi	2011032_0	2011032	Cryptococcus cf. gattii
scerevisiae	4932	4751	Fungi	2020962_0	2020962	Malassezia vespertilionis
scerevisiae	4932	4751	Fungi	2025994_0	2025994	Coniella lustricola
scerevisiae	4932	4751	Fungi	2028339_0	2028339	Spathaspora sp. JA1
scerevisiae	4932	4751	Fungi	2028340_0	2028340	Meyerozyma sp. JA9
scerevisiae	4932	4751	Fungi	2030778_0	2030778	Ophiocordyceps camponoti-floridani
scerevisiae	4932	4751	Fungi	2031085_0	2031085	Ustilago loliicola
scerevisiae	4932	4751	Fungi	2034170_0	2034170	Trichoderma breve
scerevisiae	4932	4751	Fungi	2039874_0	2039874	Ophiocordyceps camponoti-saundersi (nom. inval.)
scerevisiae	4932	4751	Fungi	2039875_0	2039875	Ophiocordyceps camponoti-leonardi (nom. inval.)
scerevisiae	4932	4751	Fungi	2042821_0	2042821	Rhexocercosporidium sp. MPI-PUGE-AT-0058
scerevisiae	4932	4751	Fungi	2043610_0	2043610	Ustilago sp. UG-2017a
scerevisiae	4932	4751	Fungi	2043611_0	2043611	Ustilago sp. UG-2017b
scerevisiae	4932	4751	Fungi	2048520_0	2048520	Pleurotus ostreatoroseus
scerevisiae	4932	4751	Fungi	2053456_0	2053456	Termitomyces sp. Mn162
scerevisiae	4932	4751	Fungi	2053458_0	2053458	Termitomyces sp. T32_za158
scerevisiae	4932	4751	Fungi	2053459_0	2053459	Termitomyces sp. T159_Od127
scerevisiae	4932	4751	Fungi	2053460_0	2053460	Termitomyces sp. Mi166#008
scerevisiae	4932	4751	Fungi	2056292_0	2056292	Physisporinus lineatus
scerevisiae	4932	4751	Fungi	2059318_0	2059318	Histoplasma mississippiense (nom. inval.)
scerevisiae	4932	4751	Fungi	2060905_0	2060905	Blastomyces parvus
scerevisiae	4932	4751	Fungi	2060906_0	2060906	Blastomyces silverae
scerevisiae	4932	4751	Fungi	2060934_0	2060934	Pisolithus croceorrhizus
scerevisiae	4932	4751	Fungi	2060973_0	2060973	Purpureocillium takamizusanense
scerevisiae	4932	4751	Fungi	2066989_0	2066989	Pholiota molesta
scerevisiae	4932	4751	Fungi	2070412_0	2070412	Rutstroemia sp. NJR-2017a WRK4
scerevisiae	4932	4751	Fungi	2070413_0	2070413	Rutstroemia sp. NJR-2017a BVV2
scerevisiae	4932	4751	Fungi	2070414_0	2070414	Rutstroemia sp. NJR-2017a BBW
scerevisiae	4932	4751	Fungi	2070753_0	2070753	Aspergillus sclerotialis
scerevisiae	4932	4751	Fungi	2070801_0	2070801	Emydomyces testavorans
scerevisiae	4932	4751	Fungi	2075069_0	2075069	Hymenoscyphus varicosporioides
scerevisiae	4932	4751	Fungi	2078593_0	2078593	Colletotrichum shisoi
scerevisiae	4932	4751	Fungi	2082293_0	2082293	Hyaloscypha hepaticicola
scerevisiae	4932	4751	Fungi	2082308_0	2082308	Sphaceloma murrayae
scerevisiae	4932	4751	Fungi	2086405_0	2086405	Penicillium sp. DV-2018c
scerevisiae	4932	4751	Fungi	2100454_0	2100454	Penicillium cataractarum
scerevisiae	4932	4751	Fungi	2126181_0	2126181	Mycena indigotica
scerevisiae	4932	4751	Fungi	2126942_0	2126942	Fomitopsis schrenkii
scerevisiae	4932	4751	Fungi	2136021_0	2136021	Cubamyces menziesii
scerevisiae	4932	4751	Fungi	2136032_0	2136032	Pisolithus thermaeus
scerevisiae	4932	4751	Fungi	2136033_0	2136033	Serendipita sp. 407
scerevisiae	4932	4751	Fungi	2138324_0	2138324	Leotiomycetes sp. MPI-SDFR-AT-0126
