gene_id	canonical_gene_id	split	label	is_labeled	in_graph	score_baseline	score_ESM2	mean_raw_score_baseline	mean_raw_score_ESM2	rank_baseline	rank_ESM2	delta_score	percentile_gain	rank_gain	n_seeds_baseline	n_seeds_ESM2	top100_baseline	top100_ESM2	candidate_class_top100	top200_baseline	top200_ESM2	candidate_class_top200	top500_baseline	top500_ESM2	candidate_class_top500
FGRAMPH1_01G23051	fgraminearum::FGRAMPH1_01G23051	test	0.0	True	True	0.3701274765780986	0.7344033174627553	0.055333770811557735	0.11173788905143733	8246	3446	0.36427584088465675	0.36427584088465675	4800	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G10939	fgraminearum::FGRAMPH1_01G10939	train	0.0	True	True	0.5770849331899862	0.7341729381047457	0.17736299633979793	0.13094775164499875	5515	3447	0.1570880049147595	0.1570880049147595	2068	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G15327	fgraminearum::FGRAMPH1_01G15327	train	0.0	True	True	0.8080018430348641	0.7340654277376747	0.5804276764392853	0.13208589227870102	2473	3448	-0.07393641529718942	-0.07393641529718942	-975	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G01023	fgraminearum::FGRAMPH1_01G01023	train	0.0	True	True	0.7530179695899247	0.7339579173706036	0.4388008415699005	0.11710073426365848	3185	3449	-0.019060052219321166	-0.019060052219321166	-264	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G14589	fgraminearum::FGRAMPH1_01G14589	test	0.0	True	False	0.4923053294424819	0.7339425587467363	0.10813630819320674	0.0961462721228599	6593	3450	0.2416372293042544	0.2416372293042544	3143	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G14299	FGRAMPH1_01G14299			False	True	0.7836891414529259	0.7337889725080633	0.5120966911315918	0.12712175552733235	2804	3451	-0.0499001689448626	-0.0499001689448626	-647	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G24291	fgraminearum::FGRAMPH1_01G24291	train	0.0	True	True	0.9225618184610658	0.7337582552603287	0.8435470938682557	0.11966657177545126	993	3452	-0.1888035632007371	-0.1888035632007371	-2459	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G04677	fgraminearum::FGRAMPH1_01G04677	train	0.0	True	True	0.10582091844570725	0.733727538012594	0.006149997784814303	0.10474899485707281	11672	3453	0.6279066195668868	0.6279066195668868	8219	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G18849	fgraminearum::FGRAMPH1_01G18849	train	0.0	True	True	0.5242512670864691	0.733727538012594	0.13770130947232243	0.14366280836984513	6169	3454	0.20947627092612497	0.20947627092612497	2715	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G18173	fgraminearum::FGRAMPH1_01G18173	train	0.0	True	True	0.6905544463216096	0.7336661035171248	0.3032061100006104	0.0999988496303558	3967	3455	0.04311165719551524	0.04311165719551524	512	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G26617	fgraminearum::FGRAMPH1_01G26617	test	0.0	True	True	0.9239901704807248	0.7336507448932575	0.844136381149292	0.1558715835679322	974	3456	-0.1903394255874673	-0.1903394255874673	-2482	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G03423	fgraminearum::FGRAMPH1_01G03423	train	0.0	True	True	0.630056826908309	0.733620027645523	0.2226278990507126	0.15073600376490498	4725	3457	0.10356320073721403	0.10356320073721403	1268	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G08249	fgraminearum::FGRAMPH1_01G08249	test	0.0	True	True	0.9207648594685915	0.7335278759023192	0.8415006279945374	0.12452687863260503	1015	3458	-0.18723698356627239	-0.18723698356627239	-2443	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G19659	FGRAMPH1_01G19659			False	True	0.7455690370142836	0.7334971586545846	0.42030386328697206	0.11267148386687036	3282	3459	-0.012071878359698918	-0.012071878359698918	-177	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G03513	fgraminearum::FGRAMPH1_01G03513	val	0.0	True	True	0.7065120565197358	0.7331439103056366	0.33819366097450254	0.13692134167067704	3789	3460	0.026631853785900828	0.026631853785900828	329	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G10639	fgraminearum::FGRAMPH1_01G10639	test	0.0	True	True	0.8531408385808632	0.7331439103056366	0.6972935914993286	0.1487331614363938	1894	3461	-0.11999692827522657	-0.11999692827522657	-1567	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G06911	fgraminearum::FGRAMPH1_01G06911	train	0.0	True	True	0.47358316694824143	0.733113193057902	0.12463251408189531	0.1577721361070871	6906	3462	0.2595300261096606	0.2595300261096606	3444	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G12891	FGRAMPH1_01G12891			False	True	0.8495008447243126	0.7330671171863001	0.6833367884159088	0.11352734602987764	1932	3463	-0.11643372753801251	-0.11643372753801251	-1531	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G19393	fgraminearum::FGRAMPH1_01G19393	train	0.0	True	True	0.14446321609583782	0.7330056826908309	0.0052036322653293	0.1280234866775572	11214	3464	0.5885424665949931	0.5885424665949931	7750	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G04141	fgraminearum::FGRAMPH1_01G04141	val	0.0	True	True	0.28066349255106743	0.7329135309476271	0.02671368010342116	0.10403837561607357	9400	3465	0.4522500383965597	0.4522500383965597	5935	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G07903	fgraminearum::FGRAMPH1_01G07903	train	0.0	True	True	0.8119797266164952	0.732806020580556	0.5905529439449311	0.1390592983691021	2418	3466	-0.0791737060359392	-0.0791737060359392	-1048	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G20869	fgraminearum::FGRAMPH1_01G20869	train	0.0	True	True	0.1782368299800338	0.7327138688373521	0.01369724203832444	0.17136285034648607	10758	3467	0.5544770388573184	0.5544770388573184	7291	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G02233	fgraminearum::FGRAMPH1_01G02233	train	0.0	True	True	0.6706496697895868	0.7326677929657504	0.2726270318031311	0.11792209977284071	4211	3468	0.06201812317616351	0.06201812317616351	743	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G12503	fgraminearum::FGRAMPH1_01G12503	val	0.0	True	True	0.21535862386730148	0.732345261864537	0.01622711457312102	0.18175870445556935	10274	3469	0.5169866379972354	0.5169866379972354	6805	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G20933	FGRAMPH1_01G20933			False	True	0.5749808017201659	0.7323299032406696	0.16983622610568996	0.12056154320016499	5539	3470	0.15734910152050374	0.15734910152050374	2069	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G17549	fgraminearum::FGRAMPH1_01G17549	train	0.0	True	True	0.2743971740132084	0.7322070342497312	0.0271071853116154	0.1341384791769087	9473	3471	0.4578098602365228	0.4578098602365228	6002	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G05655	fgraminearum::FGRAMPH1_01G05655	train	0.0	True	True	0.7775149746582706	0.7321763170019966	0.5086334049701691	0.15872264113277193	2873	3472	-0.045338657656273984	-0.045338657656273984	-599	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G04857	fgraminearum::FGRAMPH1_01G04857	train	0.0	True	True	0.5831976654891722	0.7321455997542621	0.1746826946735382	0.13312973000574851	5441	3473	0.1489479342650899	0.1489479342650899	1968	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G01999	fgraminearum::FGRAMPH1_01G01999	train	0.0	True	True	0.6713868837352173	0.732038089387191	0.2815892428159713	0.14842781886691223	4196	3474	0.06065120565197368	0.06065120565197368	722	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G04211	fgraminearum::FGRAMPH1_01G04211	train	0.0	True	True	0.39628321302411307	0.731992013515589	0.06494664996862404	0.1375885365530848	7909	3475	0.3357088004914759	0.3357088004914759	4434	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G14143	fgraminearum::FGRAMPH1_01G14143	train	0.0	True	True	0.38004914759637537	0.7319459376439872	0.09581025876104829	0.15605010443832723	8110	3476	0.3518967900476118	0.3518967900476118	4634	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G10933	FGRAMPH1_01G10933			False	True	0.34639840270311784	0.7319152203962525	0.04607484042644498	0.15202981812180946	8547	3477	0.3855168176931346	0.3855168176931346	5070	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G16779	FGRAMPH1_01G16779			False	True	0.40588235294117647	0.7318537859007833	0.06656813696026798	0.10483606122434135	7742	3478	0.32597143295960684	0.32597143295960684	4264	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G03037	fgraminearum::FGRAMPH1_01G03037	test	0.0	True	True	0.7909691291660267	0.7318230686530487	0.5378146231174469	0.10829852670431132	2723	3479	-0.059146060512977994	-0.059146060512977994	-756	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G17237	fgraminearum::FGRAMPH1_01G17237	test	0.0	True	True	0.8625556750115189	0.7316387651666411	0.713774836063385	0.10490264184772964	1759	3480	-0.1309169098448778	-0.1309169098448778	-1721	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G24299	fgraminearum::FGRAMPH1_01G24299	test	0.0	True	True	0.531377668560897	0.7315158961757027	0.13260463476181028	0.1276359261013567	6056	3481	0.2001382276148057	0.2001382276148057	2575	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G03997	fgraminearum::FGRAMPH1_01G03997	train	0.0	True	True	0.4977729995392413	0.7314544616802335	0.11385713219642637	0.13036103132180865	6510	3482	0.23368146214099222	0.23368146214099222	3028	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G06165	fgraminearum::FGRAMPH1_01G06165	train	0.0	True	True	0.4463984027031178	0.7313930271847642	0.09118560776114462	0.1450047459336929	7208	3483	0.28499462448164636	0.28499462448164636	3725	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G26807	fgraminearum::FGRAMPH1_01G26807	val	0.0	True	True	0.8172938104745814	0.7313623099370297	0.6037774562835694	0.16204814092488956	2357	3484	-0.08593150053755172	-0.08593150053755172	-1127	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G24459	fgraminearum::FGRAMPH1_01G24459	train	0.0	True	True	0.6192904315773307	0.731285516817693	0.2098082959651947	0.13588487543165678	4856	3485	0.11199508524036239	0.11199508524036239	1371	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G18435	fgraminearum::FGRAMPH1_01G18435	test	0.0	True	True	0.8028106281677161	0.7312701581938258	0.5726719856262207	0.13413339182734485	2556	3486	-0.0715404699738903	-0.0715404699738903	-930	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G12517	fgraminearum::FGRAMPH1_01G12517	train	0.0	True	True	0.8218246045154354	0.7312547995699585	0.6131096243858337	0.13146097578573968	2300	3487	-0.09056980494547684	-0.09056980494547684	-1187	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G22997	fgraminearum::FGRAMPH1_01G22997	train	0.0	True	False	0.5044386422976501	0.7311933650744893	0.11561088263988492	0.10952393338084217	6424	3488	0.22675472277683917	0.22675472277683917	2936	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G23845	fgraminearum::FGRAMPH1_01G23845	test	0.0	True	True	0.8153279066195669	0.7311933650744893	0.5992816984653473	0.16184287971118463	2379	3489	-0.0841345415450776	-0.0841345415450776	-1110	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G27495	fgraminearum::FGRAMPH1_01G27495	train	0.0	True	True	0.9973583166948241	0.731178006450622	0.9837889313697815	0.14614566124510014	24	3490	-0.2661803102442021	-0.2661803102442021	-3466	5	5	True	False	Baseline_only	True	False	Baseline_only	True	False	Baseline_only
FGRAMPH1_01G10833	fgraminearum::FGRAMPH1_01G10833	train	0.0	True	True	0.6709568422669329	0.7311165719551529	0.27255220115184786	0.10282003805041309	4204	3491	0.06015972968822003	0.06015972968822003	713	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G23559	fgraminearum::FGRAMPH1_01G23559	train	0.0	True	True	0.738719090769467	0.7310704960835509	0.402879524230957	0.13690466089174144	3365	3492	-0.007648594685916055	-0.007648594685916055	-127	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G15143	fgraminearum::FGRAMPH1_01G15143	val	0.0	True	True	0.26237137152511136	0.7310090615880818	0.043836546968668656	0.09241250976920123	9633	3493	0.4686376900629704	0.4686376900629704	6140	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G21879	fgraminearum::FGRAMPH1_01G21879	train	0.0	True	True	0.23999385655045308	0.7308861925971433	0.02084524445235724	0.11115921372547741	9946	3494	0.4908923360466902	0.4908923360466902	6452	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G20155	fgraminearum::FGRAMPH1_01G20155	train	0.0	True	True	0.8093841191829213	0.730717247734603	0.5866864442825317	0.1697174123488366	2452	3495	-0.0786668714483183	-0.0786668714483183	-1043	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G10793	fgraminearum::FGRAMPH1_01G10793	train	0.0	True	True	0.6663185378590077	0.7306558132391338	0.2692927628755569	0.16916419219924134	4277	3496	0.06433727538012601	0.06433727538012601	781	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G08925	FGRAMPH1_01G08925			False	True	0.6521578866533558	0.7305943787436646	0.2505528151988983	0.0929107405245304	4471	3497	0.07843649209030878	0.07843649209030878	974	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G14667	fgraminearum::FGRAMPH1_01G14667	test	0.0	True	True	0.8783136230993703	0.7305943787436646	0.7506894111633301	0.13252522209659218	1555	3498	-0.14771924435570571	-0.14771924435570571	-1943	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G04715	fgraminearum::FGRAMPH1_01G04715	train	0.0	True	True	0.5200276455229612	0.7305790201197973	0.13550908342003815	0.1314314487855881	6212	3499	0.21055137459683604	0.21055137459683604	2713	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G19221	fgraminearum::FGRAMPH1_01G19221	train	0.0	True	True	0.49722008908001847	0.7305329442481954	0.11311304122209545	0.1157771203666925	6521	3500	0.2333128551681769	0.2333128551681769	3021	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G06555	fgraminearum::FGRAMPH1_01G06555	test	0.0	True	True	0.4911841499001689	0.7305175856243281	0.12589852437376972	0.15954767657676708	6614	3501	0.23933343572415922	0.23933343572415922	3113	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G16885	fgraminearum::FGRAMPH1_01G16885	train	0.0	True	True	0.6056673322070343	0.7305022270004607	0.20186355859041213	0.16317132365074935	5073	3502	0.12483489479342647	0.12483489479342647	1571	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G24563	FGRAMPH1_01G24563			False	True	0.06324681308554754	0.7302718476424512	0.0007452920253399336	0.12865849211812014	12236	3503	0.6670250345569037	0.6670250345569037	8733	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G02089	fgraminearum::FGRAMPH1_01G02089	val	1.0	True	True	0.8357855936108125	0.7302564890185839	0.6581889510154724	0.1218471113592386	2123	3504	-0.10552910459222864	-0.10552910459222864	-1381	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G10169	fgraminearum::FGRAMPH1_01G10169	train	0.0	True	True	0.8029795730302565	0.730210413146982	0.5569418132305145	0.09845833182334894	2554	3505	-0.07276915988327448	-0.07276915988327448	-951	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G27613	fgraminearum::FGRAMPH1_01G27613	train	0.0	True	True	0.9682230072185533	0.7301336200276455	0.9198947548866272	0.1062465282157063	396	3506	-0.23808938719090778	-0.23808938719090778	-3110	5	5	False	False	Neither	False	False	Neither	True	False	Baseline_only
FGRAMPH1_01G17219	fgraminearum::FGRAMPH1_01G17219	train	0.0	True	True	0.3391184149900169	0.7300875441560436	0.04705627039074894	0.157166525471257	8641	3507	0.3909691291660267	0.3909691291660267	5134	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G05131	fgraminearum::FGRAMPH1_01G05131	train	0.0	True	True	0.44880970665028413	0.7300414682844417	0.10800065249204631	0.19817973048193377	7187	3508	0.2812317616341576	0.2812317616341576	3679	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G08421	fgraminearum::FGRAMPH1_01G08421	test	0.0	True	True	0.6632775303332822	0.7300261096605745	0.26910727918148036	0.13924278446938837	4345	3509	0.06674857932729228	0.06674857932729228	836	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G22927	fgraminearum::FGRAMPH1_01G22927	test	0.0	True	True	0.758531715558286	0.7300261096605745	0.4478430449962616	0.17012882142589658	3128	3510	-0.02850560589771156	-0.02850560589771156	-382	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G23887	fgraminearum::FGRAMPH1_01G23887	val	0.0	True	True	0.6860236522807557	0.7300107510367071	0.29904486835002897	0.08685538470745083	4033	3511	0.043987098755951415	0.043987098755951415	522	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G06975	fgraminearum::FGRAMPH1_01G06975	val	0.0	True	True	0.19113807402856703	0.7299032406696361	0.013296088948845819	0.1523807122604921	10584	3512	0.5387651666410691	0.5387651666410691	7072	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G02563	fgraminearum::FGRAMPH1_01G02563	train	0.0	True	True	0.6381661803102442	0.7298418061741667	0.22903768420219417	0.1195891282521188	4623	3513	0.09167562586392253	0.09167562586392253	1110	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G16985	fgraminearum::FGRAMPH1_01G16985	test	0.0	True	True	0.6329903240669636	0.7296114268161572	0.22283762395381923	0.1434940633247606	4684	3514	0.09662110274919355	0.09662110274919355	1170	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G02599	fgraminearum::FGRAMPH1_01G02599	train	0.0	True	True	0.8016433727538013	0.7293196129626786	0.5656060338020324	0.11603927747346457	2581	3515	-0.07232375979112271	-0.07232375979112271	-934	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G26075	fgraminearum::FGRAMPH1_01G26075	test	0.0	True	True	0.14166794655198894	0.7292274612194747	0.019879295189730292	0.15073002720018844	11257	3516	0.5875595146674857	0.5875595146674857	7741	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G10583	fgraminearum::FGRAMPH1_01G10583	test	0.0	True	True	0.6791429887882046	0.7291660267240055	0.2950969189405441	0.10123535320162771	4102	3517	0.050023037935800985	0.050023037935800985	585	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G26803	fgraminearum::FGRAMPH1_01G26803	test	0.0	True	True	0.890062970357856	0.7290738749808017	0.7806091427803039	0.13128143167123194	1419	3518	-0.1609890953770543	-0.1609890953770543	-2099	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G16537	fgraminearum::FGRAMPH1_01G16537	train	0.0	True	True	0.6558593150053755	0.7289970818614652	0.2893522083759308	0.10717566153034563	4429	3519	0.07313776685608964	0.07313776685608964	910	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G25903	fgraminearum::FGRAMPH1_01G25903	train	0.0	True	False	0.32746121947473505	0.7289663646137307	0.03924268409609788	0.10788854453712696	8796	3520	0.4015051451389956	0.4015051451389956	5276	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G03731	FGRAMPH1_01G03731			False	True	0.7869912455843957	0.7288127783750575	0.525449126958847	0.10001508910208937	2767	3521	-0.05817846720933817	-0.05817846720933817	-754	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G03433	fgraminearum::FGRAMPH1_01G03433	train	0.0	True	True	0.850023037935801	0.7285670403931808	0.6873704075813294	0.11551198707893487	1926	3522	-0.12145599754262026	-0.12145599754262026	-1596	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G08075	fgraminearum::FGRAMPH1_01G08075	train	0.0	True	True	0.5293196129626786	0.7285516817693135	0.13103595227003093	0.11857958659529681	6109	3523	0.1992320688066349	0.1992320688066349	2586	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G23899	FGRAMPH1_01G23899			False	True	0.8040853939487022	0.7285209645215789	0.5738024592399598	0.12448289659805589	2534	3524	-0.07556442942712327	-0.07556442942712327	-990	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G27601	fgraminearum::FGRAMPH1_01G27601	test	0.0	True	True	0.5891414529258178	0.7285209645215789	0.18514607846736905	0.0984533034265041	5398	3525	0.13937951159576112	0.13937951159576112	1873	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G19803	fgraminearum::FGRAMPH1_01G19803	train	0.0	True	True	0.8056366149592996	0.728321302411304	0.5697715103626251	0.0907584555447101	2510	3526	-0.07731531254799562	-0.07731531254799562	-1016	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G24187	fgraminearum::FGRAMPH1_01G24187	train	0.0	True	True	0.31379204423283674	0.7280755644294271	0.036079747229814496	0.12946779150515791	8958	3527	0.41428352019659037	0.41428352019659037	5431	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G26253	fgraminearum::FGRAMPH1_01G26253	train	0.0	True	True	0.15928428812778375	0.7279066195668868	0.0164407064177794	0.12554434887133537	11027	3528	0.5686223314391031	0.5686223314391031	7499	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G14031	fgraminearum::FGRAMPH1_01G14031	train	0.0	True	True	0.641667946551989	0.7278759023191522	0.2365899682044983	0.12858087730128315	4578	3529	0.08620795576716322	0.08620795576716322	1049	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G14867	fgraminearum::FGRAMPH1_01G14867	train	0.0	True	True	0.7741667946551989	0.727814467823683	0.4888511002063751	0.11919450194109227	2916	3530	-0.04635232683151591	-0.04635232683151591	-614	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G07631	fgraminearum::FGRAMPH1_01G07631	train	0.0	True	True	0.47880509906312396	0.7277376747043465	0.10321743190288538	0.09507716614753005	6852	3531	0.2489325756412225	0.2489325756412225	3321	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G15487	fgraminearum::FGRAMPH1_01G15487	train	0.0	True	True	0.7023805866994317	0.72766088158501	0.33174637854099276	0.10405549593269821	3838	3532	0.02528029488557826	0.02528029488557826	306	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G23757	FGRAMPH1_01G23757			False	True	0.7113653816618031	0.727461219474735	0.3442604422569274	0.09624243695288892	3707	3533	0.01609583781293189	0.01609583781293189	174	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G28121	fgraminearum::FGRAMPH1_01G28121	train	0.0	True	True	0.8206419904776532	0.7274151436031332	0.6084988355636597	0.12456102297874164	2316	3534	-0.09322684687451999	-0.09322684687451999	-1218	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G07039	fgraminearum::FGRAMPH1_01G07039	test	0.0	True	True	0.523283673782829	0.7273997849792659	0.14108616709709162	0.13594275224022562	6181	3535	0.2041161111964369	0.2041161111964369	2646	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G15233	fgraminearum::FGRAMPH1_01G15233	val	0.0	True	True	0.8290585163569343	0.7273997849792659	0.635558032989502	0.12080650427378711	2212	3536	-0.10165873137766834	-0.10165873137766834	-1324	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G14763	fgraminearum::FGRAMPH1_01G14763	val	0.0	True	True	0.25438488711411456	0.7271694056212563	0.03078228216618294	0.10385046675801272	9754	3537	0.47278451850714176	0.47278451850714176	6217	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G20841	fgraminearum::FGRAMPH1_01G20841	train	0.0	True	True	0.37696206419904776	0.7271694056212563	0.061675140261650066	0.10174984848126764	8151	3538	0.35020734142220855	0.35020734142220855	4613	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G00947	fgraminearum::FGRAMPH1_01G00947	train	0.0	True	True	0.7179235140531408	0.7270311780064506	0.3589745879173279	0.14668503036955366	3631	3539	0.009107663953309753	0.009107663953309753	92	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G05659	fgraminearum::FGRAMPH1_01G05659	train	0.0	True	True	0.6855014590692674	0.7268622331439103	0.2999557733535766	0.09257449842989443	4041	3540	0.04136077407464289	0.04136077407464289	501	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G12451	fgraminearum::FGRAMPH1_01G12451	train	0.0	True	True	0.3375671939794195	0.7268622331439103	0.04313965961337084	0.0986730054952204	8662	3541	0.3892950391644908	0.3892950391644908	5121	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G26489	fgraminearum::FGRAMPH1_01G26489	train	0.0	True	True	0.45585931500537547	0.7267240055291045	0.21392838554456825	0.18374469479313119	7108	3542	0.2708646905237291	0.2708646905237291	3566	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G08011	fgraminearum::FGRAMPH1_01G08011	test	1.0	True	True	0.7194900936876055	0.7267086469052373	0.36202517747879026	0.1342076545581221	3608	3543	0.007218553217631762	0.007218553217631762	65	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G06127	FGRAMPH1_01G06127			False	True	0.42005836277069575	0.7266318537859007	0.0732039608061313	0.10414309874176975	7541	3544	0.3065734910152049	0.3065734910152049	3997	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G17861	fgraminearum::FGRAMPH1_01G17861	train	0.0	True	True	0.34951620334818	0.7266011365381662	0.04656917378306384	0.08862413354218002	8502	3545	0.37708493318998615	0.37708493318998615	4957	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G23219	FGRAMPH1_01G23219			False	True	0.9389955459990785	0.7265704192904316	0.8707471013069152	0.10180568741634484	778	3546	-0.21242512670864688	-0.21242512670864688	-2768	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G03015	fgraminearum::FGRAMPH1_01G03015	test	1.0	True	False	0.5927968054062356	0.7265089847949624	0.1846242070198059	0.08941327966749664	5336	3547	0.13371217938872682	0.13371217938872682	1789	5	5	False	False	Neither	False	False	Neither	False	False	Neither
