gene_id	canonical_gene_id	split	label	is_labeled	in_graph	score_baseline	score_ESM2	mean_raw_score_baseline	mean_raw_score_ESM2	rank_baseline	rank_ESM2	delta_score	percentile_gain	rank_gain	n_seeds_baseline	n_seeds_ESM2	top100_baseline	top100_ESM2	candidate_class_top100	top200_baseline	top200_ESM2	candidate_class_top200	top500_baseline	top500_ESM2	candidate_class_top500	rescued_definition
FGRAMPH1_01G07127	fgraminearum::FGRAMPH1_01G07127	train	0.0	True	True	0.8762862847488865	0.9766395330978345	0.7534810781478882	0.9704006671905517	1588	257	0.10035324834894799	0.10035324834894799	1331	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G23925	fgraminearum::FGRAMPH1_01G23925	val	0.0	True	True	0.8793272922746121	0.9789894025495316	0.7572867512702942	0.9714038372039795	1548	229	0.09966211027491945	0.09966211027491945	1319	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G03379	fgraminearum::FGRAMPH1_01G03379	val	1.0	True	True	0.8809553064045461	0.9793733681462141	0.7609814524650573	0.9724382638931275	1530	225	0.098418061741668	0.098418061741668	1305	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G06261	fgraminearum::FGRAMPH1_01G06261	train	1.0	True	True	0.8835509138381201	0.9807402856704039	0.769105052947998	0.9713957786560059	1499	216	0.09718937183228382	0.09718937183228382	1283	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G24451	FGRAMPH1_01G24451			False	True	0.8675933036399938	0.964291199508524	0.722778856754303	0.9545398950576782	1698	430	0.09669789586853028	0.09669789586853028	1268	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G11793	fgraminearum::FGRAMPH1_01G11793	train	0.0	True	True	0.8735831669482416	0.9667025034556904	0.7384182453155518	0.9246945142745971	1632	389	0.09311933650744886	0.09311933650744886	1243	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G02167	fgraminearum::FGRAMPH1_01G02167	train	1.0	True	True	0.8823222239287359	0.9755644294271233	0.766287088394165	0.9677422404289245	1510	275	0.09324220549838735	0.09324220549838735	1235	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G03087	fgraminearum::FGRAMPH1_01G03087	train	1.0	True	True	0.8675933036399938	0.9607740746429119	0.7334489107131958	0.9491744875907898	1697	475	0.0931807710029181	0.0931807710029181	1222	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G04899	fgraminearum::FGRAMPH1_01G04899	val	1.0	True	True	0.8912609430195054	0.9828597757640916	0.7618295192718506	0.9780052542686463	1402	184	0.09159883274458613	0.09159883274458613	1218	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G28201	fgraminearum::FGRAMPH1_01G28201	val	0.0	True	True	0.8954231300875442	0.9863922592535708	0.7944047093391419	0.9818740606307983	1350	140	0.09096912916602662	0.09096912916602662	1210	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G17561	fgraminearum::FGRAMPH1_01G17561	train	1.0	True	True	0.8897250806327752	0.9808170787897404	0.781328308582306	0.9733696341514587	1424	215	0.09109199815696523	0.09109199815696523	1209	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G07769	fgraminearum::FGRAMPH1_01G07769	train	1.0	True	True	0.877683919520811	0.9677008140070649	0.7550633788108826	0.9574838042259216	1563	370	0.09001689448625383	0.09001689448625383	1193	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G06161	fgraminearum::FGRAMPH1_01G06161	test	0.0	True	True	0.8997081861465214	0.9870833973275994	0.7942081809043884	0.9821936845779419	1285	130	0.08737521118107805	0.08737521118107805	1155	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G23105	fgraminearum::FGRAMPH1_01G23105	train	1.0	True	True	0.8948241437567195	0.9812931961296268	0.7924614429473877	0.9733676910400391	1361	208	0.08646905237290736	0.08646905237290736	1153	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G06833	fgraminearum::FGRAMPH1_01G06833	train	1.0	True	True	0.8719397941944402	0.9577637843649208	0.7431335210800171	0.9401075959205627	1652	500	0.08582399017048059	0.08582399017048059	1152	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G17915	fgraminearum::FGRAMPH1_01G17915	train	1.0	True	True	0.8950238058669943	0.9800030717247734	0.7948235511779785	0.9726347208023072	1357	220	0.08497926585777915	0.08497926585777915	1137	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G14683	fgraminearum::FGRAMPH1_01G14683	train	1.0	True	True	0.8780371678697589	0.9615420058362771	0.7539740800857544	0.9519047379493714	1558	466	0.0835048379665182	0.0835048379665182	1092	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G15413	FGRAMPH1_01G15413			False	True	0.8811703271386884	0.9634464751958225	0.7602385640144348	0.9532123804092407	1527	441	0.08227614805713412	0.08227614805713412	1086	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G19767	fgraminearum::FGRAMPH1_01G19767	test	1.0	True	True	0.8902626324681309	0.9704960835509139	0.783238661289215	0.9616633415222168	1417	338	0.08023345108278301	0.08023345108278301	1079	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G26835	fgraminearum::FGRAMPH1_01G26835	test	1.0	True	True	0.8923974811856858	0.9724159115343266	0.7829878926277161	0.9647480726242066	1387	313	0.08001843034864076	0.08001843034864076	1074	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G23357	fgraminearum::FGRAMPH1_01G23357	train	1.0	True	True	0.890370142835202	0.9698203041007526	0.7856683135032654	0.9600758552551272	1415	347	0.0794501612655506	0.0794501612655506	1068	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G02065	fgraminearum::FGRAMPH1_01G02065	test	0.0	True	True	0.8976808477960375	0.977023498694517	0.7990483999252319	0.9708175539970398	1305	255	0.07934265089847947	0.07934265089847947	1050	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G01291	fgraminearum::FGRAMPH1_01G01291	train	1.0	True	True	0.9114728920288743	0.9901244048533252	0.8263152718544007	0.9833933472633362	1131	95	0.07865151282445093	0.07865151282445093	1036	5	5	False	True	ESM2_unique	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G06255	fgraminearum::FGRAMPH1_01G06255	train	1.0	True	True	0.8845645830133619	0.9626017508831209	0.7730818867683411	0.9496020555496216	1486	450	0.078037167869759	0.078037167869759	1036	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G24133	fgraminearum::FGRAMPH1_01G24133	train	1.0	True	True	0.9104592228536322	0.9858239901704808	0.8229745030403137	0.9795725226402283	1150	150	0.0753647673168486	0.0753647673168486	1000	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G20201	fgraminearum::FGRAMPH1_01G20201	train	0.0	True	True	0.9171863001075102	0.9920903087083397	0.8356720209121704	0.9858420491218567	1065	74	0.07490400860082946	0.07490400860082946	991	5	5	False	True	ESM2_unique	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G20353	fgraminearum::FGRAMPH1_01G20353	test	1.0	True	True	0.9024113039471663	0.9766241744739672	0.8091202020645142	0.9698763847351074	1248	258	0.07421287052680092	0.07421287052680092	990	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G01181	fgraminearum::FGRAMPH1_01G01181	train	1.0	True	True	0.909322684687452	0.9823990170480725	0.8223839402198792	0.9740331172943115	1163	194	0.0730763323606205	0.0730763323606205	969	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G06617	FGRAMPH1_01G06617			False	True	0.899585317155583	0.9708032560282598	0.8014038801193237	0.9620996236801147	1286	329	0.0712179388726768	0.0712179388726768	957	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G20493	fgraminearum::FGRAMPH1_01G20493	train	1.0	True	True	0.8965443096298571	0.9678390416218706	0.7975814819335938	0.9601389169692993	1323	368	0.07129473199201353	0.07129473199201353	955	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G24995	fgraminearum::FGRAMPH1_01G24995	train	0.0	True	True	0.8919827983412686	0.9633236062048841	0.7849317073822022	0.9078358054161072	1396	442	0.07134080786361552	0.07134080786361552	954	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G17191	fgraminearum::FGRAMPH1_01G17191	train	1.0	True	True	0.9015665796344647	0.9724312701581939	0.8033078074455261	0.9638935685157776	1265	312	0.07086469052372912	0.07086469052372912	953	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G11115	fgraminearum::FGRAMPH1_01G11115	train	1.0	True	True	0.8903087083397327	0.9606358470281062	0.7843743562698364	0.9511443138122558	1416	477	0.07032713868837348	0.07032713868837348	939	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G06065	fgraminearum::FGRAMPH1_01G06065	train	0.0	True	True	0.8890800184303487	0.9577945016126556	0.7766405582427979	0.9456108331680297	1437	499	0.06871448318230688	0.06871448318230688	938	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G22851	fgraminearum::FGRAMPH1_01G22851	train	0.0	True	True	0.9075871601904468	0.9774074642911994	0.817614734172821	0.9702006578445435	1184	249	0.06982030410075257	0.06982030410075257	935	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G19799	fgraminearum::FGRAMPH1_01G19799	test	1.0	True	True	0.9086161879895561	0.9773460297957304	0.8207231640815735	0.9702197074890136	1172	250	0.06872984180617425	0.06872984180617425	922	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G14519	fgraminearum::FGRAMPH1_01G14519	train	1.0	True	True	0.8916756258639225	0.9597143295960683	0.7831543803215026	0.9469904184341431	1399	483	0.06803870373214582	0.06803870373214582	916	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G10343	fgraminearum::FGRAMPH1_01G10343	val	0.0	True	True	0.899232068806635	0.9670711104285056	0.8025596618652344	0.9581321477890015	1289	381	0.0678390416218706	0.0678390416218706	908	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G20167	fgraminearum::FGRAMPH1_01G20167	train	0.0	True	True	0.8927507295346337	0.9606972815235755	0.7896815299987793	0.9501250863075257	1383	476	0.06794655198894173	0.06794655198894173	907	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G02279	fgraminearum::FGRAMPH1_01G02279	val	1.0	True	True	0.9217631700199662	0.9894639840270312	0.8425426363945008	0.9820206046104432	1006	106	0.06770081400706496	0.06770081400706496	900	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G20485	fgraminearum::FGRAMPH1_01G20485	train	1.0	True	True	0.9072185532176317	0.9739671325449241	0.8162319540977478	0.9651105642318726	1189	290	0.06674857932729239	0.06674857932729239	899	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G09029	fgraminearum::FGRAMPH1_01G09029	train	1.0	True	True	0.9163569344186762	0.9828904930118261	0.8231691241264343	0.9757781863212586	1076	183	0.06653355859314991	0.06653355859314991	893	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G02115	fgraminearum::FGRAMPH1_01G02115	train	1.0	True	True	0.9241744739671326	0.9917677776071263	0.845491623878479	0.9871869206428527	971	79	0.06759330363999372	0.06759330363999372	892	5	5	False	True	ESM2_unique	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G05925	fgraminearum::FGRAMPH1_01G05925	train	1.0	True	True	0.9237751497465826	0.9898325909998464	0.8455467462539673	0.9833871483802795	978	98	0.06605744125326385	0.06605744125326385	880	5	5	False	True	ESM2_unique	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G19225	fgraminearum::FGRAMPH1_01G19225	val	1.0	True	True	0.930256489018584	0.9973890339425587	0.8566593050956726	0.9923019647598267	899	27	0.06713254492397469	0.06713254492397469	872	5	5	False	True	ESM2_unique	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G20013	FGRAMPH1_01G20013			False	True	0.9301182614037782	0.99612962678544	0.8566293954849243	0.9907011985778809	903	35	0.06601136538166186	0.06601136538166186	868	5	5	False	True	ESM2_unique	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G02617	fgraminearum::FGRAMPH1_01G02617	train	1.0	True	True	0.9110735678083245	0.9754569190600522	0.822147011756897	0.9671085953712464	1139	277	0.06438335125172767	0.06438335125172767	862	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G14719	fgraminearum::FGRAMPH1_01G14719	train	1.0	True	True	0.920734142220857	0.9847335278759024	0.8418622970581054	0.9762102842330933	1016	163	0.06399938565504537	0.06399938565504537	853	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G06923	fgraminearum::FGRAMPH1_01G06923	train	1.0	True	True	0.9028413454154508	0.9653816618031025	0.8102980971336364	0.95645991563797	1244	409	0.06254031638765167	0.06254031638765167	835	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G01705	fgraminearum::FGRAMPH1_01G01705	train	1.0	True	True	0.8966057441253265	0.9589310397788358	0.7956023693084717	0.9472049236297607	1321	490	0.062325295653509305	0.062325295653509305	831	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G06099	fgraminearum::FGRAMPH1_01G06099	train	0.0	True	True	0.9048686837659347	0.9658731377668561	0.8111921310424804	0.9561186671257019	1219	400	0.06100445400092147	0.06100445400092147	819	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G25823	fgraminearum::FGRAMPH1_01G25823	train	1.0	True	True	0.9244202119490094	0.9854553831976656	0.8467065811157226	0.9782175779342651	968	153	0.061035171248656206	0.061035171248656206	815	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G14649	fgraminearum::FGRAMPH1_01G14649	train	1.0	True	True	0.9224696667178621	0.9831515896175702	0.8460265874862671	0.9756214380264282	994	181	0.060681922899708085	0.060681922899708085	813	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G15109	fgraminearum::FGRAMPH1_01G15109	val	0.0	True	True	0.9160651205651973	0.9758255260328674	0.8324871301651001	0.968820583820343	1080	267	0.05976040546767014	0.05976040546767014	813	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G02533	FGRAMPH1_01G02533			False	True	0.9060512978037168	0.9661956688680695	0.816320824623108	0.9580294609069824	1207	395	0.060144371064352664	0.060144371064352664	812	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G14235	fgraminearum::FGRAMPH1_01G14235	train	1.0	True	True	0.9033328213792045	0.9642604822607893	0.810340678691864	0.9559866666793824	1237	431	0.060927660881584855	0.060927660881584855	806	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G00949	fgraminearum::FGRAMPH1_01G00949	train	0.0	True	True	0.9345415450775609	0.9961142681615727	0.8627051115036011	0.9912742733955383	840	37	0.06157272308401174	0.06157272308401174	803	5	5	False	True	ESM2_unique	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G17725	fgraminearum::FGRAMPH1_01G17725	train	1.0	True	True	0.9016587313776686	0.9619874059284289	0.8086844086647034	0.9519166946411133	1260	459	0.0603286745507603	0.0603286745507603	801	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G10303	fgraminearum::FGRAMPH1_01G10303	train	1.0	True	True	0.9370296421440638	0.9984487789894025	0.8674469232559204	0.994307279586792	807	15	0.06141913684533873	0.06141913684533873	792	5	5	False	True	ESM2_unique	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G19469	fgraminearum::FGRAMPH1_01G19469	train	1.0	True	True	0.90870833973276	0.9670096759330364	0.8187037467956543	0.9586608529090881	1170	383	0.058301336200276443	0.058301336200276443	787	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G06691	FGRAMPH1_01G06691			False	True	0.9336507448932576	0.9917831362309937	0.8295502841472626	0.986574649810791	856	78	0.05813239133773607	0.05813239133773607	778	5	5	False	True	ESM2_unique	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G08327	fgraminearum::FGRAMPH1_01G08327	val	0.0	True	True	0.9079250499155276	0.9655198894179081	0.8173634529113769	0.955178165435791	1177	405	0.057594839502380535	0.057594839502380535	772	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G18141	fgraminearum::FGRAMPH1_01G18141	train	1.0	True	True	0.9075103670711104	0.964291199508524	0.8165981292724609	0.9541036248207092	1185	429	0.05678083243741361	0.05678083243741361	756	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G27641	fgraminearum::FGRAMPH1_01G27641	train	1.0	True	True	0.9313315926892951	0.9874827215481492	0.8580755949020386	0.9810219645500183	882	127	0.056151128858854094	0.056151128858854094	755	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G02697	fgraminearum::FGRAMPH1_01G02697	train	0.0	True	True	0.930102902779911	0.9853632314544617	0.8554396867752075	0.9804466128349304	904	155	0.05526032867455066	0.05526032867455066	749	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G07959	fgraminearum::FGRAMPH1_01G07959	test	1.0	True	True	0.9069881738596222	0.9629242819843341	0.8140482306480408	0.9506601452827453	1191	446	0.05593610812471195	0.05593610812471195	745	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G09997	fgraminearum::FGRAMPH1_01G09997	train	1.0	True	True	0.9128244509291967	0.9676240208877285	0.8283910036087037	0.9536871910095215	1109	371	0.054799569958531746	0.054799569958531746	738	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G00961	fgraminearum::FGRAMPH1_01G00961	val	1.0	True	True	0.9178620795576716	0.9716786975886962	0.8352245450019836	0.9637375950813294	1054	320	0.053816618031024555	0.053816618031024555	734	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G20745	fgraminearum::FGRAMPH1_01G20745	train	1.0	True	True	0.942082629396406	0.9992474274305023	0.8765797138214111	0.9961172103881836	736	4	0.057164798034096354	0.057164798034096354	732	5	5	False	True	ESM2_unique	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G06023	fgraminearum::FGRAMPH1_01G06023	train	1.0	True	True	0.9306250959913992	0.9845338657656274	0.8568453311920166	0.9774637460708618	896	166	0.053908769774228205	0.053908769774228205	730	5	5	False	False	Neither	False	True	ESM2_unique	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G03565	fgraminearum::FGRAMPH1_01G03565	test	1.0	True	True	0.9166180310244203	0.9703424973122408	0.8358514428138732	0.9588109850883484	1071	341	0.05372446628782046	0.05372446628782046	730	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G02299	fgraminearum::FGRAMPH1_01G02299	test	0.0	True	True	0.9155429273537091	0.9690677315312548	0.8304825544357299	0.9487269759178162	1087	361	0.05352480417754568	0.05352480417754568	726	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G06107	fgraminearum::FGRAMPH1_01G06107	train	1.0	True	True	0.9285670403931807	0.9814314237444325	0.8507163405418396	0.975046718120575	923	207	0.052864383351251765	0.052864383351251765	716	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G01883	fgraminearum::FGRAMPH1_01G01883	train	0.0	True	True	0.9076178774381816	0.9614805713408078	0.8176577806472778	0.9527302622795105	1183	468	0.05386269390262621	0.05386269390262621	715	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G00815	fgraminearum::FGRAMPH1_01G00815	train	1.0	True	True	0.9232068806634925	0.9755951466748579	0.8459324717521668	0.9683544754981994	987	274	0.05238826601136537	0.05238826601136537	713	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
FGRAMPH1_01G18309	fgraminearum::FGRAMPH1_01G18309	train	1.0	True	True	0.9181538934111504	0.9706803870373214	0.8357560396194458	0.9620712399482727	1044	333	0.05252649362617101	0.05252649362617101	711	5	5	False	False	Neither	False	False	Neither	False	True	ESM2_unique	not Top500 baseline; Top500 ESM2; rank_gain >= 500 or percentile_gain >= 0.2
