gene_id	gene_id_source	gene_symbol	species	label_binary	label_text	label_source_project	label_source_file	evidence_note	included_in_final	exclusion_reason
FBgn0024183	Ensembl/Original	FBgn0024183	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024184	Ensembl/Original	FBgn0024184	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024222	Ensembl/Original	FBgn0024222	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024230	Ensembl/Original	FBgn0024230	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024232	Ensembl/Original	FBgn0024232	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024238	Ensembl/Original	FBgn0024238	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024244	Ensembl/Original	FBgn0024244	melanogaster	1	essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/Essential_NR_list.txt		True	
FBgn0024249	Ensembl/Original	FBgn0024249	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024251	Ensembl/Original	FBgn0024251	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024288	Ensembl/Original	FBgn0024288	melanogaster	1	essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/Essential_NR_list.txt		True	
FBgn0024289	Ensembl/Original	FBgn0024289	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024291	Ensembl/Original	FBgn0024291	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024294	Ensembl/Original	FBgn0024294	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024314	Ensembl/Original	FBgn0024314	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024326	Ensembl/Original	FBgn0024326	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024329	Ensembl/Original	FBgn0024329	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024361	Ensembl/Original	FBgn0024361	melanogaster	1	essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/Essential_NR_list.txt		True	
FBgn0024365	Ensembl/Original	FBgn0024365	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024366	Ensembl/Original	FBgn0024366	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024371	Ensembl/Original	FBgn0024371	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024432	Ensembl/Original	FBgn0024432	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024689	Ensembl/Original	FBgn0024689	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024728	Ensembl/Original	FBgn0024728	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024732	Ensembl/Original	FBgn0024732	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024733	Ensembl/Original	FBgn0024733	melanogaster	1	essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/Essential_NR_list.txt		True	
FBgn0024734	Ensembl/Original	FBgn0024734	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024804	Ensembl/Original	FBgn0024804	melanogaster	1	essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/Essential_NR_list.txt		True	
FBgn0024806	Ensembl/Original	FBgn0024806	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024814	Ensembl/Original	FBgn0024814	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024841	Ensembl/Original	FBgn0024841	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024897	Ensembl/Original	FBgn0024897	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024909	Ensembl/Original	FBgn0024909	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024912	Ensembl/Original	FBgn0024912	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024944	Ensembl/Original	FBgn0024944	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024945	Ensembl/Original	FBgn0024945	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024947	Ensembl/Original	FBgn0024947	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024956	Ensembl/Original	FBgn0024956	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024957	Ensembl/Original	FBgn0024957	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024963	Ensembl/Original	FBgn0024963	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024973	Ensembl/Original	FBgn0024973	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024975	Ensembl/Original	FBgn0024975	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024983	Ensembl/Original	FBgn0024983	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024984	Ensembl/Original	FBgn0024984	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024985	Ensembl/Original	FBgn0024985	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024987	Ensembl/Original	FBgn0024987	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024989	Ensembl/Original	FBgn0024989	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024992	Ensembl/Original	FBgn0024992	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024993	Ensembl/Original	FBgn0024993	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0024995	Ensembl/Original	FBgn0024995	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025109	Ensembl/Original	FBgn0025109	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025334	Ensembl/Original	FBgn0025334	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025355	Ensembl/Original	FBgn0025355	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025360	Ensembl/Original	FBgn0025360	melanogaster	1	essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/Essential_NR_list.txt		True	
FBgn0025366	Ensembl/Original	FBgn0025366	melanogaster	1	essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/Essential_NR_list.txt		True	
FBgn0025378	Ensembl/Original	FBgn0025378	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025381	Ensembl/Original	FBgn0025381	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025382	Ensembl/Original	FBgn0025382	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025391	Ensembl/Original	FBgn0025391	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025394	Ensembl/Original	FBgn0025394	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025454	Ensembl/Original	FBgn0025454	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025457	Ensembl/Original	FBgn0025457	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025469	Ensembl/Original	FBgn0025469	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025519	Ensembl/Original	FBgn0025519	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025549	Ensembl/Original	FBgn0025549	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025578	Ensembl/Original	FBgn0025578	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025595	Ensembl/Original	FBgn0025595	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025608	Ensembl/Original	FBgn0025608	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025613	Ensembl/Original	FBgn0025613	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025616	Ensembl/Original	FBgn0025616	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025620	Ensembl/Original	FBgn0025620	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025621	Ensembl/Original	FBgn0025621	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025624	Ensembl/Original	FBgn0025624	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025628	Ensembl/Original	FBgn0025628	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025629	Ensembl/Original	FBgn0025629	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025630	Ensembl/Original	FBgn0025630	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025634	Ensembl/Original	FBgn0025634	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025635	Ensembl/Original	FBgn0025635	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025639	Ensembl/Original	FBgn0025639	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025642	Ensembl/Original	FBgn0025642	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025643	Ensembl/Original	FBgn0025643	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025676	Ensembl/Original	FBgn0025676	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025678	Ensembl/Original	FBgn0025678	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025679	Ensembl/Original	FBgn0025679	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025680	Ensembl/Original	FBgn0025680	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025693	Ensembl/Original	FBgn0025693	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025697	Ensembl/Original	FBgn0025697	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025702	Ensembl/Original	FBgn0025702	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025709	Ensembl/Original	FBgn0025709	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025716	Ensembl/Original	FBgn0025716	melanogaster	1	essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/Essential_NR_list.txt		True	
FBgn0025724	Ensembl/Original	FBgn0025724	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025739	Ensembl/Original	FBgn0025739	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025740	Ensembl/Original	FBgn0025740	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025776	Ensembl/Original	FBgn0025776	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025777	Ensembl/Original	FBgn0025777	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025808	Ensembl/Original	FBgn0025808	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025809	Ensembl/Original	FBgn0025809	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025820	Ensembl/Original	FBgn0025820	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025821	Ensembl/Original	FBgn0025821	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025833	Ensembl/Original	FBgn0025833	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025835	Ensembl/Original	FBgn0025835	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025836	Ensembl/Original	FBgn0025836	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025838	Ensembl/Original	FBgn0025838	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025865	Ensembl/Original	FBgn0025865	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025866	Ensembl/Original	FBgn0025866	melanogaster	0	non-essential	epgat	melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025878	Ensembl/Original	FBgn0025878	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025885	Ensembl/Original	FBgn0025885	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0025936	Ensembl/Original	FBgn0025936	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026015	Ensembl/Original	FBgn0026015	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026056	Ensembl/Original	FBgn0026056	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026061	Ensembl/Original	FBgn0026061	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026063	Ensembl/Original	FBgn0026063	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026076	Ensembl/Original	FBgn0026076	melanogaster	1	essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/Essential_NR_list.txt		True	
FBgn0026077	Ensembl/Original	FBgn0026077	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026079	Ensembl/Original	FBgn0026079	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026083	Ensembl/Original	FBgn0026083	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026084	Ensembl/Original	FBgn0026084	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026085	Ensembl/Original	FBgn0026085	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026090	Ensembl/Original	FBgn0026090	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026141	Ensembl/Original	FBgn0026141	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026147	Ensembl/Original	FBgn0026147	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026148	Ensembl/Original	FBgn0026148	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026149	Ensembl/Original	FBgn0026149	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026174	Ensembl/Original	FBgn0026174	melanogaster	1	essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/Essential_NR_list.txt		True	
FBgn0026176	Ensembl/Original	FBgn0026176	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026189	Ensembl/Original	FBgn0026189	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026190	Ensembl/Original	FBgn0026190	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026197	Ensembl/Original	FBgn0026197	melanogaster	0	non-essential	epgat	melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026263	Ensembl/Original	FBgn0026263	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026309	Ensembl/Original	FBgn0026309	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026324	Ensembl/Original	FBgn0026324	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026326	Ensembl/Original	FBgn0026326	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026361	Ensembl/Original	FBgn0026361	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026372	Ensembl/Original	FBgn0026372	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026375	Ensembl/Original	FBgn0026375	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026380	Ensembl/Original	FBgn0026380	melanogaster	1	essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/Essential_NR_list.txt		True	
FBgn0026385	Ensembl/Original	FBgn0026385	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026386	Ensembl/Original	FBgn0026386	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
FBgn0026388	Ensembl/Original	FBgn0026388	melanogaster	0	non-essential	merged	bingo:melanogaster/orig_sample_list/gene_list.txt|epgat:melanogaster/EssentialGenes/NEssential_NR_list.txt		True	
