node_id	species	protocol	label	split	n_seeds_observed	mean_delta_probability	std_delta_probability	mean_baseline_probability	mean_esm2_probability	mean_baseline_pred_label	mean_esm2_pred_label	FN_persistent	FN_to_TP_rescued	FP_persistent	FP_to_TN_corrected	TN_stable	TN_to_FP_regressed	TP_stable	TP_to_FN_regressed	fn_to_tp_rescued_count	fn_to_tp_rescued_frequency	fn_to_tp_rescued_stable_ge2	fp_to_tn_corrected_count	fp_to_tn_corrected_frequency	fp_to_tn_corrected_stable_ge2	persistent_fn_count	persistent_fn_frequency	persistent_fn_stable_ge2	persistent_fp_count	persistent_fp_frequency	persistent_fp_stable_ge2	rescue_count	rescue_frequency	stable_rescued_ge2	confidence_tier
FGRAMPH1_01G03315	fgraminearum	fgraminearum_newlabel	0	test	5	-0.13642922043800348	0.13259036597420573	0.8783699631690979	0.7419407427310943	1.0	0.8	0	0	4	1	0	0	0	0	0	0.0	False	1	0.2	False	0	0.0	False	4	0.8	True	0	0.0	False	not_rescued
FGRAMPH1_01G03325	fgraminearum	fgraminearum_newlabel	0	test	5	-0.2608289889991283	0.19212396281515823	0.5658093810081481	0.30498039200901983	1.0	0.0	0	0	0	5	0	0	0	0	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03351	fgraminearum	fgraminearum_newlabel	0	test	5	0.21625880002975467	0.08930933980362175	0.7083014249801636	0.9245602250099182	1.0	1.0	0	0	5	0	0	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	not_rescued
FGRAMPH1_01G03363	fgraminearum	fgraminearum_newlabel	0	test	5	-0.0002732268537194093	0.0005664715540010133	0.00027322686510159843	1.1382189158983237e-11	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03369	fgraminearum	fgraminearum_newlabel	0	test	5	-0.10688159950077536	0.0480523737878935	0.1700360596179962	0.06315446011722084	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03383	fgraminearum	fgraminearum_newlabel	0	test	5	-0.06938976049423218	0.1400643741067833	0.7027315139770508	0.6333417534828186	1.0	0.8	0	0	4	1	0	0	0	0	0	0.0	False	1	0.2	False	0	0.0	False	4	0.8	True	0	0.0	False	not_rescued
FGRAMPH1_01G03397	fgraminearum	fgraminearum_newlabel	0	test	5	-0.13194101676344872	0.23984766691738463	0.4472058594226837	0.315264842659235	0.2	0.0	0	0	0	1	4	0	0	0	0	0.0	False	1	0.2	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03409	fgraminearum	fgraminearum_newlabel	0	test	5	-0.023232815660594507	0.045087513450634886	0.040124211832880965	0.01689139617228645	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03411	fgraminearum	fgraminearum_newlabel	1	test	5	-0.016688334941863968	0.017823525915359014	0.9815125703811646	0.9648242354393005	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03429	fgraminearum	fgraminearum_newlabel	0	test	5	0.1789782732725144	0.12652897673061594	0.24889280498027797	0.42787107825279236	0.0	0.2	0	0	0	0	4	1	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03441	fgraminearum	fgraminearum_newlabel	0	test	5	-0.12054183717769071	0.009048546892389046	0.12054331004619594	1.4728685052256552e-06	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03447	fgraminearum	fgraminearum_newlabel	0	test	5	0.029712977819144726	0.13626170556758108	0.06120410412549968	0.0909170819446444	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03463	fgraminearum	fgraminearum_newlabel	0	test	5	0.07118288874626162	0.23390702049511417	0.2386153012514114	0.309798189997673	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03473	fgraminearum	fgraminearum_newlabel	0	test	5	-0.0494782605178569	0.018702801399828477	0.05004910826683038	0.0005708477489734812	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03493	fgraminearum	fgraminearum_newlabel	0	test	5	0.07504187226295472	0.1555170649137213	0.3503872871398926	0.4254291594028473	0.0	0.4	0	0	0	0	3	2	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03497	fgraminearum	fgraminearum_newlabel	0	test	5	-0.10497882068157197	0.2485869661606769	0.6398959517478943	0.5349171310663223	1.0	0.6	0	0	3	2	0	0	0	0	0	0.0	False	2	0.4	True	0	0.0	False	3	0.6	True	0	0.0	False	not_rescued
FGRAMPH1_01G03511	fgraminearum	fgraminearum_newlabel	0	test	5	-0.3371628236331162	0.05483537593974999	0.3435917377471923	0.006428914114076143	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03527	fgraminearum	fgraminearum_newlabel	0	test	5	0.34881440997123725	0.1891064784158585	0.42155378460884096	0.7703681945800781	0.2	1.0	0	0	1	0	0	4	0	0	0	0.0	False	0	0.0	False	0	0.0	False	1	0.2	False	0	0.0	False	not_rescued
FGRAMPH1_01G03537	fgraminearum	fgraminearum_newlabel	0	test	5	0.049680734798312184	0.1325251421668085	0.1544495895504951	0.2041303243488073	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03545	fgraminearum	fgraminearum_newlabel	0	test	5	-0.562604477070272	0.07084903474918285	0.6100101351737977	0.0474056581035256	1.0	0.0	0	0	0	5	0	0	0	0	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03557	fgraminearum	fgraminearum_newlabel	0	test	5	0.21787934899330139	0.1004408361968341	0.5634241759777069	0.7813035249710083	0.8	1.0	0	0	4	0	0	1	0	0	0	0.0	False	0	0.0	False	0	0.0	False	4	0.8	True	0	0.0	False	not_rescued
FGRAMPH1_01G03565	fgraminearum	fgraminearum_newlabel	1	test	5	0.1229595422744751	0.030132491989736453	0.8358514428138732	0.9588109850883484	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03571	fgraminearum	fgraminearum_newlabel	0	test	5	0.14818591680377724	0.1721902800182843	0.0986905232071876	0.24687644001096487	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03595	fgraminearum	fgraminearum_newlabel	1	test	5	0.009994530677795387	0.06121287942430097	0.8706075310707092	0.8806020617485046	1.0	1.0	0	0	0	0	0	0	5	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03597	fgraminearum	fgraminearum_newlabel	0	test	5	-0.469969548957306	0.06737888038628585	0.47655702829360963	0.006587479336303601	0.6	0.0	0	0	0	3	2	0	0	0	0	0.0	False	3	0.6	True	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03603	fgraminearum	fgraminearum_newlabel	0	test	5	-0.019287840041942377	0.01008146085724585	0.0196498522534966	0.0003620122115542214	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03609	fgraminearum	fgraminearum_newlabel	0	test	5	-0.0741527408361435	0.13791463104959334	0.2050243005156517	0.13087155967950817	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03613	fgraminearum	fgraminearum_newlabel	0	test	5	-0.2688178175012693	0.03239843577631707	0.2689304143190384	0.00011259681776901887	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03617	fgraminearum	fgraminearum_newlabel	0	test	5	-0.041039931722403354	0.007392081575615253	0.04103993177413934	5.1735985650087276e-11	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03637	fgraminearum	fgraminearum_newlabel	0	test	5	-0.34580955238484423	0.046626196619900494	0.36348130106925963	0.017671748684415393	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03651	fgraminearum	fgraminearum_newlabel	0	test	5	-0.4978895872831345	0.13619455770369782	0.7914353728294372	0.29354578554630273	1.0	0.0	0	0	0	5	0	0	0	0	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03653	fgraminearum	fgraminearum_newlabel	0	test	5	0.0002441417297966931	0.00043358954619832405	2.3004511572449785e-05	0.0002671462413691429	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03665	fgraminearum	fgraminearum_newlabel	1	test	5	0.30507790595293044	0.26906797197957555	0.16276795566082	0.46784586161375047	0.0	0.4	3	2	0	0	0	0	0	0	2	0.4	True	0	0.0	False	3	0.6	True	0	0.0	False	2	0.4	True	stable_rescued
FGRAMPH1_01G03667	fgraminearum	fgraminearum_newlabel	0	test	5	-0.1462357235723175	0.06509369227093867	0.17337923049926754	0.02714350692695004	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03683	fgraminearum	fgraminearum_newlabel	1	test	5	0.2435783326625824	0.19229270801670945	0.5884146630764008	0.8319929957389831	0.8	1.0	0	1	0	0	0	0	4	0	1	0.2	False	0	0.0	False	0	0.0	False	0	0.0	False	1	0.2	False	seed_specific_rescued
FGRAMPH1_01G03685	fgraminearum	fgraminearum_newlabel	1	test	5	-0.3077154725790024	0.18666958796049654	0.8558887124061585	0.548173239827156	1.0	0.8	0	0	0	0	0	0	4	1	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03715	fgraminearum	fgraminearum_newlabel	1	test	5	0.5762251317501069	0.03681484895609353	0.3938554465770721	0.970080578327179	0.0	1.0	0	5	0	0	0	0	0	0	5	1.0	True	0	0.0	False	0	0.0	False	0	0.0	False	5	1.0	True	high_confidence_rescued
FGRAMPH1_01G03717	fgraminearum	fgraminearum_newlabel	0	test	5	-0.15923826756226078	0.03589835138275762	0.16092807948589322	0.001689811923632429	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03743	fgraminearum	fgraminearum_newlabel	0	test	5	0.19442138271406298	0.180371187775559	0.027297141030430738	0.22171852374449372	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03767	fgraminearum	fgraminearum_newlabel	0	test	5	-0.003524294495582575	0.09958150342285865	0.14801701158285135	0.1444927170872688	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03789	fgraminearum	fgraminearum_newlabel	0	test	5	0.0005744652778780982	0.0005232180427531822	7.870377913832272e-06	0.0005823356557919304	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03795	fgraminearum	fgraminearum_newlabel	0	test	5	-0.03449395191261563	0.01494024278454405	0.03449395224452012	3.319044915362569e-10	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03809	fgraminearum	fgraminearum_newlabel	0	test	5	-0.2882571124471724	0.2534200526449364	0.5595731675624848	0.2713160551153123	0.8	0.2	0	0	1	3	1	0	0	0	0	0.0	False	3	0.6	True	0	0.0	False	1	0.2	False	0	0.0	False	not_rescued
FGRAMPH1_01G03819	fgraminearum	fgraminearum_newlabel	1	test	5	-0.08468152862042186	0.13925740168574208	0.18892329335212704	0.10424176473170514	0.0	0.0	5	0	0	0	0	0	0	0	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03823	fgraminearum	fgraminearum_newlabel	0	test	5	-0.04130736789472849	0.022550811455474832	0.05071445629000661	0.009407088395278106	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03833	fgraminearum	fgraminearum_newlabel	0	test	5	-0.5028786321869121	0.03928658792333728	0.5312827467918396	0.02840411460492754	1.0	0.0	0	0	0	5	0	0	0	0	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03843	fgraminearum	fgraminearum_newlabel	0	test	5	-0.3369594360281226	0.05677503435606809	0.3377275049686431	0.0007680689405204999	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03855	fgraminearum	fgraminearum_newlabel	0	test	5	-0.15055503249609142	0.023430290868045413	0.1505686849355697	1.3652439478299434e-05	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03877	fgraminearum	fgraminearum_newlabel	0	test	5	-0.025745648547909273	0.005637665909839529	0.0257489133626222	3.26481471292989e-06	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03885	fgraminearum	fgraminearum_newlabel	0	test	5	0.09607086479663851	0.20937497830499552	0.40996179580688474	0.5060326606035233	0.0	0.6	0	0	0	0	2	3	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03901	fgraminearum	fgraminearum_newlabel	0	test	5	-0.055553495339540584	0.02661521521524393	0.05555389635264868	4.010131080963397e-07	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03903	fgraminearum	fgraminearum_newlabel	0	test	5	-0.0014975003586405644	0.0027587650245220925	0.0014975061694712832	5.810830718775853e-09	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03907	fgraminearum	fgraminearum_newlabel	0	test	5	-0.004770220606587822	0.006144088463827503	0.0080720690079033	0.003301848401315477	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03911	fgraminearum	fgraminearum_newlabel	0	test	5	0.05918852090835573	0.0299043068527938	0.8741200804710388	0.9333086013793945	1.0	1.0	0	0	5	0	0	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	not_rescued
FGRAMPH1_01G03917	fgraminearum	fgraminearum_newlabel	0	test	5	-0.023337730749500716	0.006734980549100633	0.02333773169666522	9.471645055339128e-10	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03931	fgraminearum	fgraminearum_newlabel	0	test	5	-0.07113453305696113	0.023884436903551066	0.07113453373312943	6.761682994725214e-10	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03941	fgraminearum	fgraminearum_newlabel	0	test	5	-0.2879435082285468	0.04624169711077474	0.3021693706512451	0.01422586242269828	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03951	fgraminearum	fgraminearum_newlabel	0	test	5	-2.8254110154220444e-07	6.317293745985799e-07	2.825411391261579e-07	3.758395354443207e-14	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03965	fgraminearum	fgraminearum_newlabel	1	test	5	0.025037845969200112	0.2768812434116508	0.5681091487407685	0.5931469947099686	0.8	0.8	0	1	0	0	0	0	3	1	1	0.2	False	0	0.0	False	0	0.0	False	0	0.0	False	1	0.2	False	seed_specific_rescued
FGRAMPH1_01G03975	fgraminearum	fgraminearum_newlabel	0	test	5	-0.06477955830982592	0.020154725889624137	0.0647795587778091	4.679831871517105e-10	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03991	fgraminearum	fgraminearum_newlabel	0	test	5	-0.014132613037487054	0.004221302906851514	0.01413609348237512	3.480444888065426e-06	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03995	fgraminearum	fgraminearum_newlabel	0	test	5	-0.08093044153647497	0.03116903739808272	0.11638619899749754	0.035455757461022565	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G03999	fgraminearum	fgraminearum_newlabel	0	test	5	0.05527940234169364	0.08924769815341904	0.02181629426777358	0.07709569660946722	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04009	fgraminearum	fgraminearum_newlabel	0	test	5	0.23441900610923772	0.20115380754596504	0.2211130172014236	0.45553202331066134	0.0	0.6	0	0	0	0	2	3	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04025	fgraminearum	fgraminearum_newlabel	0	test	5	-0.36992158694290544	0.09957545152313098	0.37077397108078003	0.0008523841378746263	0.2	0.0	0	0	0	1	4	0	0	0	0	0.0	False	1	0.2	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04051	fgraminearum	fgraminearum_newlabel	0	test	5	-0.7432906488323965	0.0204664046387381	0.7434898734092712	0.0001992245768746959	1.0	0.0	0	0	0	5	0	0	0	0	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04053	fgraminearum	fgraminearum_newlabel	0	test	5	0.0292605519294739	0.026292529280070316	0.881074595451355	0.9103351473808289	1.0	1.0	0	0	5	0	0	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	not_rescued
FGRAMPH1_01G04055	fgraminearum	fgraminearum_newlabel	0	test	5	-0.24648232460021974	0.08268191149120489	0.893711531162262	0.6472292065620422	1.0	1.0	0	0	5	0	0	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	5	1.0	True	0	0.0	False	not_rescued
FGRAMPH1_01G04057	fgraminearum	fgraminearum_newlabel	0	test	5	0.3540081292390823	0.23331933511041905	0.4876470535993576	0.84165518283844	0.4	1.0	0	0	2	0	0	3	0	0	0	0.0	False	0	0.0	False	0	0.0	False	2	0.4	True	0	0.0	False	not_rescued
FGRAMPH1_01G04059	fgraminearum	fgraminearum_newlabel	0	test	5	-0.21613364218603093	0.060922494530249165	0.21613364219665523	1.0624298732750015e-11	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04071	fgraminearum	fgraminearum_newlabel	0	test	5	-0.45000432128728834	0.08680958112804325	0.45002601742744447	2.1696140156048094e-05	0.2	0.0	0	0	0	1	4	0	0	0	0	0.0	False	1	0.2	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04075	fgraminearum	fgraminearum_newlabel	0	test	5	-0.01145878529682703	0.0057636095419744595	0.01345899943262334	0.002000214135796308	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04091	fgraminearum	fgraminearum_newlabel	0	test	5	-0.03265948238625185	0.015417824252427565	0.032666882500052404	7.400113800554858e-06	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04093	fgraminearum	fgraminearum_newlabel	0	test	5	-0.06522877268187667	0.08116300858323178	0.06538496958091851	0.00015619689904182947	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04097	fgraminearum	fgraminearum_newlabel	0	test	5	-0.4387818567454815	0.1537184390148202	0.6267789244651795	0.18799706771969793	1.0	0.0	0	0	0	5	0	0	0	0	0	0.0	False	5	1.0	True	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04109	fgraminearum	fgraminearum_newlabel	0	test	5	-0.1444214862609889	0.03279623095975972	0.14442148655652998	2.955410687851363e-10	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04113	fgraminearum	fgraminearum_newlabel	0	test	5	0.04605356984038733	0.07559658857374787	0.0019676945423270807	0.04802126438271441	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04127	fgraminearum	fgraminearum_newlabel	0	test	5	0.13711431678384547	0.20520581701901952	0.02835810054093592	0.16547241732478138	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04129	fgraminearum	fgraminearum_newlabel	0	test	5	0.007316656317561887	0.2826868855769556	0.2630011677742004	0.2703178240917623	0.0	0.4	0	0	0	0	3	2	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04143	fgraminearum	fgraminearum_newlabel	0	test	5	-0.18519291877746583	0.24501486209860976	0.6680420756340026	0.48284915685653684	1.0	0.6	0	0	3	2	0	0	0	0	0	0.0	False	2	0.4	True	0	0.0	False	3	0.6	True	0	0.0	False	not_rescued
FGRAMPH1_01G04151	fgraminearum	fgraminearum_newlabel	0	test	5	-0.190580109585806	0.1105614600771488	0.1905811086297035	9.990438974740987e-07	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04165	fgraminearum	fgraminearum_newlabel	0	test	5	-0.14936694192520883	0.022122488105645988	0.1493675991892814	6.572640725900983e-07	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04185	fgraminearum	fgraminearum_newlabel	0	test	5	-0.008559110933142952	0.007903948077727289	0.00855911811813706	7.184994108011545e-09	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04207	fgraminearum	fgraminearum_newlabel	0	test	5	-0.27275911686704146	0.02641997893755861	0.27296483218669887	0.00020571531965738813	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04249	fgraminearum	fgraminearum_newlabel	0	test	5	-0.02499775399919602	0.013712714184436146	0.03074005581438538	0.0057423018151893605	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04309	fgraminearum	fgraminearum_newlabel	0	test	5	-0.1133361412212176	0.037546644240635765	0.11337407454848285	3.793332726525665e-05	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04313	fgraminearum	fgraminearum_newlabel	0	test	5	-0.015665651617533655	0.00890400316478639	0.0156821051612496	1.6453543715944345e-05	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04323	fgraminearum	fgraminearum_newlabel	0	test	5	-0.0921260720943484	0.017272864658622596	0.0921260759234428	3.829094412168845e-09	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04329	fgraminearum	fgraminearum_newlabel	0	test	5	-0.08903600631747392	0.17192193459888525	0.21242865025997157	0.12339264394249765	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04339	fgraminearum	fgraminearum_newlabel	0	test	5	-0.008671555168189068	0.003304936932146715	0.00868531120941038	1.3756041221313354e-05	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04341	fgraminearum	fgraminearum_newlabel	0	test	5	-0.004574570510459892	0.0013656468280281908	0.0045745919924229	2.1481963007356112e-08	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
FGRAMPH1_01G04349	fgraminearum	fgraminearum_newlabel	0	test	5	-4.466046291125065e-08	9.951106420359349e-08	4.466046291133532e-08	8.466732417349041e-20	0.0	0.0	0	0	0	0	5	0	0	0	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	0	0.0	False	not_rescued
