gene_id	protocol	species	true_label	gene_set	gene_set_definition	feature_group	plot_value	raw_mean_contribution	n_seed_observations	seed_aggregation	value_transform	plot_value_definition
FGRAMPH1_01G14205	fgraminearum_newlabel	fgraminearum	1	stable_rescued	essential genes with `stable_rescued_ge2 = True` (Figure5a consensus threshold >= 2 seeds)	SUB	-0.160155987739563	-0.160155987739563	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14205	fgraminearum_newlabel	fgraminearum	1	stable_rescued	essential genes with `stable_rescued_ge2 = True` (Figure5a consensus threshold >= 2 seeds)	ESM2	0.10606468915939331	0.10606468915939331	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14289	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ORT	0.0033948302268981935	0.0033948302268981935	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14289	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	EXP	0.0006741881370544434	0.0006741881370544434	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14289	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	SUB	0.0025336742401123047	0.0025336742401123047	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14289	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ESM2	0.5523224532604217	0.5523224532604217	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14399	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	0.005272057140246034	0.005272057140246034	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14399	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	0.0170094934059307	0.0170094934059307	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14399	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	0.023916439234744756	0.023916439234744756	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14399	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.3640276366379112	-0.3640276366379112	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14505	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ORT	0.0031859636306762694	0.0031859636306762694	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14505	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	EXP	0.023256123065948486	0.023256123065948486	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14505	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	SUB	0.05427283048629761	0.05427283048629761	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14505	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ESM2	0.2847158432006836	0.2847158432006836	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14577	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ORT	0.00757908821105957	0.00757908821105957	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14577	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	EXP	-0.03770291805267334	-0.03770291805267334	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14577	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	SUB	-0.04076504707336426	-0.04076504707336426	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14577	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ESM2	0.3816891312599182	0.3816891312599182	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14621	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	-0.058875402179546656	-0.058875402179546656	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14621	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	-0.06591778586152941	-0.06591778586152941	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14621	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	-0.03443098987918347	-0.03443098987918347	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14621	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.31497480573598297	-0.31497480573598297	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14667	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	-0.0015246594324707986	-0.0015246594324707986	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14667	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	-0.01118521224707365	-0.01118521224707365	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14667	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	0.009969307482242585	0.009969307482242585	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14667	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.3324398184195161	-0.3324398184195161	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14675	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ORT	0.0038280248641967773	0.0038280248641967773	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14675	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	EXP	-0.005027782917022705	-0.005027782917022705	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14675	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	SUB	-0.0033948421478271484	-0.0033948421478271484	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14675	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ESM2	0.3989040970802307	0.3989040970802307	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14687	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ORT	0.013299643993377686	0.013299643993377686	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14687	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	EXP	0.021324992179870605	0.021324992179870605	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14687	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	SUB	0.037596821784973145	0.037596821784973145	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14687	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ESM2	0.4899423897266388	0.4899423897266388	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14805	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	0.000516131563927047	0.000516131563927047	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14805	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	-0.004960135367582552	-0.004960135367582552	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14805	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	-0.0010736789074144327	-0.0010736789074144327	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14805	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.49302277495735325	-0.49302277495735325	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14811	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ORT	0.010856866836547852	0.010856866836547852	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14811	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	EXP	-0.006059765815734863	-0.006059765815734863	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14811	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	SUB	-0.03114619255065918	-0.03114619255065918	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14811	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ESM2	0.3655777633190155	0.3655777633190155	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14841	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	-0.005487622402142733	-0.005487622402142733	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14841	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	-0.012576305971015245	-0.012576305971015245	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14841	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	-0.01567138343816623	-0.01567138343816623	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14841	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.44583383860299364	-0.44583383860299364	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14873	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ORT	-0.0057435154914855955	-0.0057435154914855955	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14873	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	EXP	-0.009369373321533203	-0.009369373321533203	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14873	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	SUB	-0.010441350936889648	-0.010441350936889648	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14873	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ESM2	0.4406755864620209	0.4406755864620209	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14975	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ORT	0.0037224531173706056	0.0037224531173706056	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14975	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	EXP	0.0005248188972473145	0.0005248188972473145	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14975	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	SUB	0.014286160469055176	0.014286160469055176	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G14975	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ESM2	0.27895307540893555	0.27895307540893555	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15103	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ORT	-0.018611133098602295	-0.018611133098602295	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15103	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	EXP	-0.037517249584198	-0.037517249584198	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15103	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	SUB	-0.03172569274902344	-0.03172569274902344	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15103	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ESM2	0.33468424081802367	0.33468424081802367	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15113	fgraminearum_newlabel	fgraminearum	1	stable_rescued	essential genes with `stable_rescued_ge2 = True` (Figure5a consensus threshold >= 2 seeds)	ORT	0.0038831353187561033	0.0038831353187561033	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15113	fgraminearum_newlabel	fgraminearum	1	stable_rescued	essential genes with `stable_rescued_ge2 = True` (Figure5a consensus threshold >= 2 seeds)	EXP	0.009643769264221192	0.009643769264221192	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15113	fgraminearum_newlabel	fgraminearum	1	stable_rescued	essential genes with `stable_rescued_ge2 = True` (Figure5a consensus threshold >= 2 seeds)	SUB	0.008520901203155518	0.008520901203155518	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15113	fgraminearum_newlabel	fgraminearum	1	stable_rescued	essential genes with `stable_rescued_ge2 = True` (Figure5a consensus threshold >= 2 seeds)	ESM2	0.4597997486591339	0.4597997486591339	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15207	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ORT	0.0007657766342163086	0.0007657766342163086	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15207	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	EXP	0.0010169744491577148	0.0010169744491577148	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15207	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	SUB	0.002012932300567627	0.002012932300567627	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15207	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ESM2	0.47794214487075803	0.47794214487075803	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15225	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	0.00038432394503615794	0.00038432394503615794	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15225	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	-0.01966637005098164	-0.01966637005098164	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15225	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	-0.021839335025288165	-0.021839335025288165	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15225	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.3171339729684405	-0.3171339729684405	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15247	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	0.01397920660674572	0.01397920660674572	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15247	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	-0.02485550157725811	-0.02485550157725811	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15247	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	0.05740047730505467	0.05740047730505467	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15247	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.058099179342389104	-0.058099179342389104	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15251	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	-0.008887402713298798	-0.008887402713298798	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15251	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	-0.005649085342884064	-0.005649085342884064	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15251	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	0.013536067306995391	0.013536067306995391	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15251	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.1122422069311142	-0.1122422069311142	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15399	fgraminearum_newlabel	fgraminearum	1	persistent_FN	essential genes with `FN_persistent == n_seeds_observed`	ORT	-0.12474119924008846	-0.12474119924008846	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15399	fgraminearum_newlabel	fgraminearum	1	persistent_FN	essential genes with `FN_persistent == n_seeds_observed`	EXP	-0.15047161169350148	-0.15047161169350148	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15399	fgraminearum_newlabel	fgraminearum	1	persistent_FN	essential genes with `FN_persistent == n_seeds_observed`	SUB	-0.1154031578451395	-0.1154031578451395	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15399	fgraminearum_newlabel	fgraminearum	1	persistent_FN	essential genes with `FN_persistent == n_seeds_observed`	ESM2	-0.21245393343269825	-0.21245393343269825	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15445	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	0.0007769512012600899	0.0007769512012600899	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15445	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	-0.014645942114293575	-0.014645942114293575	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15445	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	-0.0036717161536216738	-0.0036717161536216738	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15445	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.42862452380359173	-0.42862452380359173	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15975	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	-6.249318870787945e-06	-6.249318870787945e-06	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15975	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	-8.7232944226745e-06	-8.7232944226745e-06	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15975	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	-5.631304131670234e-06	-5.631304131670234e-06	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G15975	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.44916826649207275	-0.44916826649207275	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G16515	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	-7.091228430340379e-05	-7.091228430340379e-05	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G16515	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	-0.00019635066359455778	-0.00019635066359455778	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G16515	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	-0.00040920820416090464	-0.00040920820416090464	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G16515	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.5026555354092409	-0.5026555354092409	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G16705	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	-0.027102661319077015	-0.027102661319077015	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G16705	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	-0.27619731295853855	-0.27619731295853855	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G16705	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	-0.31386587489396334	-0.31386587489396334	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G16705	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.2792746709659696	-0.2792746709659696	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G16793	fgraminearum_newlabel	fgraminearum	1	persistent_FN	essential genes with `FN_persistent == n_seeds_observed`	ORT	-0.00033399630337953566	-0.00033399630337953566	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G16793	fgraminearum_newlabel	fgraminearum	1	persistent_FN	essential genes with `FN_persistent == n_seeds_observed`	EXP	-0.0002886437810957432	-0.0002886437810957432	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G16793	fgraminearum_newlabel	fgraminearum	1	persistent_FN	essential genes with `FN_persistent == n_seeds_observed`	SUB	-0.0017598247854039074	-0.0017598247854039074	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G16793	fgraminearum_newlabel	fgraminearum	1	persistent_FN	essential genes with `FN_persistent == n_seeds_observed`	ESM2	-0.42063396486919374	-0.42063396486919374	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G16955	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	-0.002355912688653916	-0.002355912688653916	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G16955	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	0.00032240532455034553	0.00032240532455034553	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G16955	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	-0.0020653143990784885	-0.0020653143990784885	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G16955	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.41851521949283776	-0.41851521949283776	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G17125	fgraminearum_newlabel	fgraminearum	1	persistent_FN	essential genes with `FN_persistent == n_seeds_observed`	ORT	-0.016664423048496246	-0.016664423048496246	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G17125	fgraminearum_newlabel	fgraminearum	1	persistent_FN	essential genes with `FN_persistent == n_seeds_observed`	EXP	-0.06623818054795265	-0.06623818054795265	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G17125	fgraminearum_newlabel	fgraminearum	1	persistent_FN	essential genes with `FN_persistent == n_seeds_observed`	SUB	-0.07849817201495171	-0.07849817201495171	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G17125	fgraminearum_newlabel	fgraminearum	1	persistent_FN	essential genes with `FN_persistent == n_seeds_observed`	ESM2	-0.30510910227894783	-0.30510910227894783	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G17237	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ORT	-0.00925966389477253	-0.00925966389477253	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G17237	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	EXP	-0.03227228187024593	-0.03227228187024593	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G17237	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	SUB	-0.016436109505593776	-0.016436109505593776	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G17237	fgraminearum_newlabel	fgraminearum	0	corrected_FP	non-essential genes with `FP_to_TN_corrected == n_seeds_observed`	ESM2	-0.370552622154355	-0.370552622154355	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G17257	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	ORT	0.008485841751098632	0.008485841751098632	5	mean_across_seeds	none	probability_full - probability_drop_group
FGRAMPH1_01G17257	fgraminearum_newlabel	fgraminearum	1	always_correct_TP	essential genes with `TP_stable == n_seeds_observed`	EXP	0.011602556705474854	0.011602556705474854	5	mean_across_seeds	none	probability_full - probability_drop_group
