node_id	label	split	baseline_pred_label	baseline_pred_score	esm2_pred_label	esm2_pred_score	transition	protocol	species	seed	subset	delta_probability	transition_display	umap1	umap2
FGRAMPH1_01G04053	0	test	1	0.8541231155395508	1	0.9158408045768738	FP_persistent	fgraminearum_newlabel	fgraminearum	1029	test	0.061717689037323	persistent_FP	-2.3079371	-3.4023736
FGRAMPH1_01G04055	0	test	1	0.8841054439544678	1	0.7098525166511536	FP_persistent	fgraminearum_newlabel	fgraminearum	1029	test	-0.1742529273033142	persistent_FP	-1.2788082	-3.600634
FGRAMPH1_01G04057	0	test	0	0.2851549685001373	1	0.8942403793334961	TN_to_FP_regressed	fgraminearum_newlabel	fgraminearum	1029	test	0.6090854108333588	TN_to_FP_regressed	-2.260201	-3.5292935
FGRAMPH1_01G04059	0	test	0	0.1739651262760162	0	3.71148066093112e-17	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.17396512627601618	TN_stable	2.2640393	3.1156466
FGRAMPH1_01G04071	0	test	0	0.3669346570968628	0	1.1206004124630908e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.36693464589085867	TN_stable	-0.6787425	1.0330133
FGRAMPH1_01G04075	0	test	0	0.0087607000023126	0	4.933765467285411e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.008760206625765871	TN_stable	0.80098695	-0.83828926
FGRAMPH1_01G04091	0	test	0	0.0207826513797044	0	1.0479112688699389e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.020782546588577512	TN_stable	0.787775	-0.196062
FGRAMPH1_01G04093	0	test	0	0.0064877686090767	0	6.246285977340449e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.006487706146216927	TN_stable	0.44268572	0.5955906
FGRAMPH1_01G04097	0	test	1	0.5387145280838013	0	0.1354415714740753	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.40327295660972595	FP_to_TN_corrected	-0.508493	-1.6447506
FGRAMPH1_01G04109	0	test	0	0.1047586128115654	0	2.656436485712344e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.10475861280890897	TN_stable	0.4014696	3.0772574
FGRAMPH1_01G04113	0	test	0	6.423600098059978e-06	0	0.0127730881795287	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.01276666457943064	TN_stable	-1.0094737	-2.0462832
FGRAMPH1_01G04127	0	test	0	0.0032169446349143	0	0.042567528784275	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.0393505841493607	TN_stable	-2.559145	-4.771171
FGRAMPH1_01G04129	0	test	0	0.26093590259552	0	0.0392344407737255	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.2217014618217945	TN_stable	-2.940845	0.40209955
FGRAMPH1_01G04143	0	test	1	0.6164074540138245	1	0.5088754296302795	FP_persistent	fgraminearum_newlabel	fgraminearum	1029	test	-0.10753202438354492	persistent_FP	-1.3097558	-3.7981205
FGRAMPH1_01G04151	0	test	0	0.0799072757363319	0	2.2856126713488576e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.07990727550777063	TN_stable	0.44310728	-4.5429134
FGRAMPH1_01G04165	0	test	0	0.141125276684761	0	4.261626607160451e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.14112527242313438	TN_stable	-0.7391282	1.2103485
FGRAMPH1_01G04185	0	test	0	0.0026461002416908	0	1.4895276678750236e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.002646100092738033	TN_stable	3.2738872	3.233098
FGRAMPH1_01G04207	0	test	0	0.2412304133176803	0	2.0023757315357216e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.24121038956036495	TN_stable	-2.3558059	1.5825268
FGRAMPH1_01G04249	0	test	0	0.0244719628244638	0	0.0073882979340851	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0170836648903787	TN_stable	-0.918384	-1.1031774
FGRAMPH1_01G04309	0	test	0	0.0590782575309276	0	1.26012048440316e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0590769974104432	TN_stable	0.03335984	0.2716345
FGRAMPH1_01G04313	0	test	0	0.0067026726901531	0	5.361443911056085e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.00670261907571399	TN_stable	0.5191979	0.17493342
FGRAMPH1_01G04323	0	test	0	0.0696573406457901	0	1.553555548094998e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.06965734063025454	TN_stable	3.6088145	3.4124987
FGRAMPH1_01G04329	0	test	0	0.1997710168361663	0	0.0065588904544711	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1932121263816952	TN_stable	-1.5240544	-1.1791999
FGRAMPH1_01G04339	0	test	0	0.0049691293388605	0	1.4239923302739044e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.004967705346530226	TN_stable	5.5574574	3.1921496
FGRAMPH1_01G04341	0	test	0	0.0037234595511108	0	9.902158953911666e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.003723459541208641	TN_stable	0.32887167	3.198588
FGRAMPH1_01G04349	0	test	0	1.233843431071302e-12	0	1.9191568399773462e-30	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-1.233843431071302e-12	TN_stable	0.57826746	9.555365
FGRAMPH1_01G04369	0	test	0	0.006940665654838	0	2.414821028651204e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.006916517444551488	TN_stable	-1.5708708	0.38908306
FGRAMPH1_01G04383	0	test	0	0.0275019966065883	0	1.2211177818244325e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.027489785428770057	TN_stable	-3.051538	2.2137904
FGRAMPH1_01G04385	0	test	0	0.0949941128492355	0	0.0005322044598869	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0944619083893486	TN_stable	-2.534016	0.59858507
FGRAMPH1_01G04387	0	test	0	0.137943297624588	0	0.0214111991226673	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.11653209850192071	TN_stable	-0.2391661	-1.3989364
FGRAMPH1_01G04391	0	test	0	0.009209026582539	0	1.293092140031149e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.009208897273324997	TN_stable	-2.9290626	2.4180377
FGRAMPH1_01G04393	0	test	0	9.070848456041448e-13	0	3.1379507603110425e-30	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-9.070848456041448e-13	TN_stable	0.5164383	9.618603
FGRAMPH1_01G04403	0	test	0	6.2314802562468685e-06	0	4.41467000200646e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-1.8168102542404085e-06	TN_stable	-2.1264646	1.8616135
FGRAMPH1_01G04409	0	test	0	0.049256432801485	0	1.1684821998869666e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0492564316330028	TN_stable	0.52242166	0.65121436
FGRAMPH1_01G04411	0	test	0	0.0692511349916458	0	4.68034997425093e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.06925108818814606	TN_stable	-0.51469004	0.32642117
FGRAMPH1_01G04431	0	test	0	0.0014980043051764	0	1.4955314764364402e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0014980041556232524	TN_stable	-2.0109358	2.7322838
FGRAMPH1_01G04447	0	test	0	0.0010564533295109	0	2.137119860690529e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.001056453329489529	TN_stable	2.4662678	2.9540575
FGRAMPH1_01G04461	0	test	0	0.0874757394194603	0	0.0002135325921699	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0872622068272904	TN_stable	1.6117593	-1.6213903
FGRAMPH1_01G04467	0	test	0	0.1845537275075912	0	0.0374827794730663	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1470709480345249	TN_stable	-1.3403126	-1.7482005
FGRAMPH1_01G04471	0	test	0	0.3048205077648163	0	0.1054176613688469	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1994028463959694	TN_stable	-2.2040875	-3.9509227
FGRAMPH1_01G04495	0	test	0	0.0508866496384143	1	0.6211238503456116	TN_to_FP_regressed	fgraminearum_newlabel	fgraminearum	1029	test	0.5702372007071973	TN_to_FP_regressed	-2.7440717	-2.1343415
FGRAMPH1_01G04501	0	test	0	0.0084526818245649	0	5.428133954410441e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.008398400485020796	TN_stable	2.34206	-1.2780974
FGRAMPH1_01G04503	0	test	0	0.1834196150302887	0	3.228102870731983e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.18341961503025642	TN_stable	2.106436	2.4943814
FGRAMPH1_01G04531	1	test	1	0.87386155128479	1	0.86644446849823	TP_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.007417082786560059	TP_stable	-0.8156285	-5.0342765
FGRAMPH1_01G04535	0	test	0	0.0186668820679187	0	6.671402985602981e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.018666875396515716	TN_stable	0.62279516	2.452715
FGRAMPH1_01G04537	0	test	0	0.4712313413619995	1	0.6747086644172668	TN_to_FP_regressed	fgraminearum_newlabel	fgraminearum	1029	test	0.20347732305526733	TN_to_FP_regressed	-0.60996085	-3.5315118
FGRAMPH1_01G04553	0	test	0	0.1083105206489563	0	0.3001895844936371	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.1918790638446808	TN_stable	-1.3348836	-1.943379
FGRAMPH1_01G04559	0	test	1	0.7745574712753296	0	0.1612167060375213	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.6133407652378082	FP_to_TN_corrected	-2.3812935	-3.1626222
FGRAMPH1_01G04573	0	test	0	0.025555171072483	0	6.460495933424681e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.025490566113148753	TN_stable	-2.6934612	1.5731156
FGRAMPH1_01G04581	0	test	0	0.0443364679813385	0	0.0006536059081554	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0436828620731831	TN_stable	-0.27150366	-0.13735788
FGRAMPH1_01G04583	0	test	0	0.1120725646615028	0	0.1727678030729293	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.0606952384114265	TN_stable	-1.0502312	-2.131903
FGRAMPH1_01G04585	0	test	0	0.0281985756009817	0	0.0001996127975871	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0279989628033946	TN_stable	-2.8442976	-1.3150442
FGRAMPH1_01G04593	0	test	1	0.8706580996513367	0	0.0004539942892733	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.8702041053620634	FP_to_TN_corrected	-0.0002605726	-0.432783
FGRAMPH1_01G04597	0	test	1	0.7469528913497925	0	0.0391213409602642	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.7078315503895283	FP_to_TN_corrected	-1.5960667	-3.9310448
FGRAMPH1_01G04615	0	test	0	0.0918130874633789	0	0.0092848986387252	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.08252818882465371	TN_stable	0.14286281	-1.5707282
FGRAMPH1_01G04625	0	test	0	0.3612770140171051	1	0.9334378242492676	TN_to_FP_regressed	fgraminearum_newlabel	fgraminearum	1029	test	0.5721608102321625	TN_to_FP_regressed	-2.9346015	-3.8381348
FGRAMPH1_01G04635	1	test	0	0.2708675861358642	1	0.9104455709457396	FN_to_TP_rescued	fgraminearum_newlabel	fgraminearum	1029	test	0.6395779848098755	FN_to_TP_rescued	-2.8947487	-5.293752
FGRAMPH1_01G04641	0	test	0	0.0157485175877809	0	4.537710832086539e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.015748517542403792	TN_stable	-0.76417476	1.341406
FGRAMPH1_01G04653	0	test	0	0.2221157401800155	0	0.0003552729322109	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.2217604672478046	TN_stable	0.19049513	-0.71711236
FGRAMPH1_01G04659	0	test	0	0.0546071678400039	0	4.7722153340146185e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.05460712011785056	TN_stable	-1.5960299	1.1572582
FGRAMPH1_01G04705	0	test	0	0.3969621956348419	1	0.9871090650558472	TN_to_FP_regressed	fgraminearum_newlabel	fgraminearum	1029	test	0.5901468694210052	TN_to_FP_regressed	-2.7364168	-4.797888
FGRAMPH1_01G04727	0	test	1	0.5912301540374756	0	0.3833473026752472	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.2078828513622284	FP_to_TN_corrected	-2.2405386	-2.1408167
FGRAMPH1_01G04733	0	test	0	0.0646054521203041	0	8.514323834427801e-16	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.06460545212030325	TN_stable	8.177562	3.3705144
FGRAMPH1_01G04761	0	test	0	0.0458949431777	0	0.1431877762079239	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.09729283303022389	TN_stable	-2.121863	-1.3814657
FGRAMPH1_01G04781	0	test	0	7.960616699165257e-08	0	4.225907105137594e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	4.1463009381459415e-06	TN_stable	-2.0273957	1.5608277
FGRAMPH1_01G04807	0	test	0	0.1359133720397949	0	5.345415047486313e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1359080266247474	TN_stable	-2.9653964	1.7894677
FGRAMPH1_01G04811	0	test	0	0.1580122858285904	0	4.0903847149664774e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.15801228582818136	TN_stable	-1.2555058	3.7041206
FGRAMPH1_01G04819	0	test	0	4.295915914553916e-06	0	1.492919578675127e-23	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-4.295915914553916e-06	TN_stable	-0.4728839	5.652565
FGRAMPH1_01G04829	0	test	1	0.9294608235359192	0	2.4145492716343145e-05	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.9294366780432028	FP_to_TN_corrected	0.5768091	-0.6985899
FGRAMPH1_01G04877	0	test	0	0.35421884059906	0	3.0325481930049136e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.354215808050867	TN_stable	-1.3935279	0.70472664
FGRAMPH1_01G04887	0	test	0	0.0088491616770625	0	4.105307173919129e-16	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.008849161677062088	TN_stable	8.161813	3.35867
FGRAMPH1_01G04889	0	test	0	0.0637502893805503	0	1.521120339020854e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.06374876826021128	TN_stable	-0.26779386	-4.1367826
FGRAMPH1_01G04897	0	test	0	0.0658848658204078	0	1.9447799104455046e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.06588467134241675	TN_stable	0.027683819	1.2728921
FGRAMPH1_01G04911	0	test	0	0.0699831247329711	0	0.0016942418878898	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.06828888284508129	TN_stable	-2.593232	1.0789232
FGRAMPH1_01G04939	0	test	0	0.2679494619369507	0	0.0028352434746921	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.2651142184622586	TN_stable	5.3348837	2.909151
FGRAMPH1_01G04967	0	test	0	0.00050599622773	0	4.0009325977849024e-16	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0005059962277295999	TN_stable	-1.2517413	4.01669
FGRAMPH1_01G04979	0	test	0	0.0946685895323753	0	5.775240619995699e-19	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0946685895323753	TN_stable	-0.40741003	5.2688255
FGRAMPH1_01G05001	0	test	0	0.035738069564104	0	6.906491979881413e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.03573806956341335	TN_stable	-1.471415	3.3001418
FGRAMPH1_01G05009	0	test	0	0.0013730243081226	0	0.0038864752277731	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.0025134509196505003	TN_stable	-0.6720309	-2.0213454
FGRAMPH1_01G05035	0	test	0	1.0682940643214067e-11	0	3.6964157429375526e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	2.628121678616146e-11	TN_stable	-1.812881	2.6658654
FGRAMPH1_01G05069	0	test	0	0.1123311966657638	0	2.498140236339985e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1123311966407824	TN_stable	3.3759782	3.242599
FGRAMPH1_01G05071	0	test	1	0.535158634185791	1	0.996327817440033	FP_persistent	fgraminearum_newlabel	fgraminearum	1029	test	0.46116918325424194	persistent_FP	-2.720027	-5.6677217
FGRAMPH1_01G05097	0	test	0	0.0326592177152633	0	4.412073137394224e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.03265921767114256	TN_stable	0.5754654	3.3394663
FGRAMPH1_01G05105	0	test	0	0.1481104046106338	0	5.00755171920289e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.14811040461058372	TN_stable	-0.008145614	4.7389455
FGRAMPH1_01G05117	0	test	0	1.6325486969226424e-12	0	4.381389237093203e-33	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-1.6325486969226424e-12	TN_stable	0.47761872	9.651695
FGRAMPH1_01G05119	0	test	0	0.2110840380191803	0	3.381449573680584e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.21108369987422293	TN_stable	1.554738	-0.47509685
FGRAMPH1_01G05139	0	test	0	0.0003278701624367	0	4.352442672939105e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0003278266380099706	TN_stable	0.18672131	-0.15851837
FGRAMPH1_01G05145	0	test	1	0.9030913710594176	0	2.241012424519795e-07	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.9030911469581752	FP_to_TN_corrected	0.89878273	0.0018656445
FGRAMPH1_01G05153	0	test	0	0.0135729787871241	0	2.672723553587275e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.013572711514768741	TN_stable	-0.4736316	0.12610693
FGRAMPH1_01G05159	0	test	0	0.0049592582508921	0	6.125921436783699e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.004959257638299956	TN_stable	-2.2217622	2.4766045
FGRAMPH1_01G05163	0	test	0	0.4215170741081238	0	0.0091133397072553	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.41240373440086847	TN_stable	-1.3070447	-1.6881334
FGRAMPH1_01G05197	0	test	0	0.0425315536558628	0	7.0318653122569685e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.04253154662399749	TN_stable	2.886858	2.3464515
FGRAMPH1_01G05201	0	test	0	0.0044839615002274	0	6.8576624379090845e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.004483954642564962	TN_stable	-2.7050936	2.471553
FGRAMPH1_01G05215	0	test	0	0.0499131754040718	0	2.527015965370083e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.049912922702475264	TN_stable	-2.1552274	2.2019672
FGRAMPH1_01G05243	0	test	0	0.0988738685846328	0	1.0567653002668819e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.09887386847895628	TN_stable	6.012883	3.2828581
FGRAMPH1_01G05257	0	test	0	0.088677741587162	0	5.025794884427892e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0886777415821362	TN_stable	7.305798	3.555702
FGRAMPH1_01G05261	0	test	0	0.0009231138392351	0	2.223235045849852e-19	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0009231138392350997	TN_stable	-1.0156549	4.0979114
FGRAMPH1_01G05267	0	test	0	0.3293013572692871	0	1.3509462437610862e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.32930135591834087	TN_stable	-0.19535042	3.2176523
FGRAMPH1_01G05273	0	test	0	0.0583058483898639	0	1.0043583152652412e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.058305848379820314	TN_stable	2.8269634	2.8501642
FGRAMPH1_01G05277	0	test	0	0.0141309536993503	0	2.9694224391239558e-15	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.01413095369934733	TN_stable	1.1002501	3.493629
FGRAMPH1_01G05279	1	test	1	0.9450722932815552	1	0.9314842224121094	TP_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0135880708694458	TP_stable	-3.280537	-3.6318548
FGRAMPH1_01G05285	0	test	0	0.1168025285005569	0	3.861084769596346e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.11676391765286094	TN_stable	2.5461802	2.0485344
FGRAMPH1_01G05293	0	test	0	0.0057618827559053	0	1.4088348621044133e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.005761741872419089	TN_stable	1.2001237	-1.1229572
FGRAMPH1_01G05325	0	test	0	2.96131982782964e-17	0	7.856399096404366e-31	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-2.9613198278295617e-17	TN_stable	-0.5104551	5.754254
FGRAMPH1_01G05333	0	test	1	0.5524596571922302	0	0.0014965841546654	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.5509630730375649	FP_to_TN_corrected	-0.7887043	-0.14250839
FGRAMPH1_01G05355	0	test	0	4.3927789183939575e-10	0	3.680548738233067e-16	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-4.3927752378452193e-10	TN_stable	1.3131644	-0.9701473
FGRAMPH1_01G05369	0	test	0	0.0951194018125534	0	1.3774650365651342e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.09511940181241565	TN_stable	2.6154225	3.1351638
FGRAMPH1_01G05373	0	test	0	0.0012394995428621	0	7.854337905261441e-22	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0012394995428621	TN_stable	-0.53937095	5.707924
FGRAMPH1_01G05381	0	test	1	0.9239193201065063	1	0.9667817950248718	FP_persistent	fgraminearum_newlabel	fgraminearum	1029	test	0.04286247491836548	persistent_FP	-2.1018922	-5.1454744
FGRAMPH1_01G05383	0	test	0	0.0318253189325332	0	0.0001764790649758	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0316488398675574	TN_stable	0.022485886	-1.1053462
FGRAMPH1_01G05395	0	test	0	0.0152917429804801	0	9.946030544299989e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.015291742979485497	TN_stable	7.010894	4.167146
FGRAMPH1_01G05405	0	test	0	0.0894435867667198	0	1.1383926570504577e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.08944358676558141	TN_stable	6.8204136	4.1003337
FGRAMPH1_01G05411	0	test	0	0.250572144985199	0	0.3750421404838562	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.12446999549865723	TN_stable	-2.8212352	-1.9610859
FGRAMPH1_01G05445	0	test	0	0.097807340323925	0	1.7282182174469606e-18	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.097807340323925	TN_stable	1.7831773	3.300503
FGRAMPH1_01G05449	0	test	0	0.0025717155076563	0	1.0314424661594934e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.002571715497341875	TN_stable	-0.9706138	1.8374543
FGRAMPH1_01G05465	0	test	0	0.027759026736021	0	1.6792550423111452e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.027759026734341746	TN_stable	6.9121733	3.8402812
FGRAMPH1_01G05467	0	test	1	0.5073219537734985	0	0.0565124824643135	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.45080947130918503	FP_to_TN_corrected	-0.7561703	-3.3758593
FGRAMPH1_01G05475	0	test	0	0.0406364314258098	0	4.932128922435207e-17	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.04063643142580975	TN_stable	1.3586973	3.1888404
FGRAMPH1_01G05485	0	test	0	0.3876992464065552	0	1.095553579943953e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.38768829087075574	TN_stable	-2.3293009	1.8605828
FGRAMPH1_01G05491	0	test	0	0.0912107974290847	0	2.651302732914473e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.09121079477778196	TN_stable	3.3447673	2.727402
FGRAMPH1_01G05493	0	test	0	0.063609130680561	0	2.378540723754763e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.06360913067818245	TN_stable	-3.7709756	0.06620392
FGRAMPH1_01G05503	0	test	0	7.701314461883157e-05	0	1.4291633432250703e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-7.701171545548835e-05	TN_stable	-2.1731262	2.5540802
FGRAMPH1_01G05513	0	test	0	0.2235765010118484	0	3.51292356981503e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.2235761497194914	TN_stable	2.3181334	2.262789
FGRAMPH1_01G05515	0	test	0	0.1996221840381622	0	0.0006400686688721	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1989821153692901	TN_stable	-0.5040789	-0.40611315
FGRAMPH1_01G05525	0	test	0	0.0008054755162447	0	7.667112527087738e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0008047088049919913	TN_stable	3.1123457	1.8015194
FGRAMPH1_01G05527	0	test	0	0.0007196379010565	0	1.8209263430435385e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0007194558084221956	TN_stable	-2.165959	1.7236141
FGRAMPH1_01G05545	0	test	0	0.0013237365055829	0	1.4241486496757716e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0013094950190861423	TN_stable	3.0259898	-0.09864675
FGRAMPH1_01G05577	0	test	0	0.0439008362591266	0	1.3701264123255896e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.04390082255786248	TN_stable	-0.7004406	0.1518963
FGRAMPH1_01G05603	0	test	0	2.673662180541214e-09	0	4.0362099106754443e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-2.6736218184421074e-09	TN_stable	1.1633598	3.341712
FGRAMPH1_01G05617	0	test	0	0.190352588891983	0	6.732456370173169e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1903525215674193	TN_stable	0.4417983	-4.507658
FGRAMPH1_01G05619	0	test	0	0.0475573018193244	0	2.800045306727838e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.047557299019279096	TN_stable	-0.0803526	1.0286645
FGRAMPH1_01G05623	0	test	0	0.0078821005299687	0	1.3602925616430436e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.007882100529955097	TN_stable	-1.4940884	3.81067
FGRAMPH1_01G05633	0	test	0	0.0094968751072883	0	2.6135267994914498e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.009496875104674772	TN_stable	-0.89428455	1.3521482
FGRAMPH1_01G05643	0	test	0	0.0741484090685844	0	8.736367185235848e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.07414840819494768	TN_stable	0.84255105	-0.7393122
FGRAMPH1_01G05657	0	test	0	0.0009951475076377	0	5.3828715790293906e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0009951474538089841	TN_stable	0.06424974	0.891145
FGRAMPH1_01G05661	0	test	0	7.389578532412955e-11	0	3.245331781087657e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-4.144246751325298e-11	TN_stable	-0.53222036	1.2083676
