node_id	species	protocol	seed	space	label	umap1	umap2	transition	is_rescued
FGRAMPH1_01G14099	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-1.0035455226898191	-9.093863487243652	TN_stable	False
FGRAMPH1_01G14115	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-4.363584041595459	3.1985135078430176	TN_stable	False
FGRAMPH1_01G14127	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-3.959920883178711	-12.193756103515623	TN_stable	False
FGRAMPH1_01G14149	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	3.5650534629821777	4.23000955581665	TN_stable	False
FGRAMPH1_01G14155	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-0.8163496255874634	-2.5897860527038574	TN_stable	False
FGRAMPH1_01G14171	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-3.301438808441162	0.3526948988437652	TN_stable	False
FGRAMPH1_01G14173	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	6.501600742340088	-11.701459884643556	TN_stable	False
FGRAMPH1_01G14201	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	0.7923598885536194	-3.2816402912139893	TN_stable	False
FGRAMPH1_01G14205	fgraminearum	fgraminearum_newlabel	1029	bio_input	1	-4.536511898040772	2.341060161590576	FN_persistent	False
FGRAMPH1_01G14217	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	0.9093387722969056	5.03151273727417	TN_stable	False
FGRAMPH1_01G14223	fgraminearum	fgraminearum_newlabel	1029	bio_input	1	-0.1646542400121688	-0.7247206568717957	FN_to_TP_rescued	True
FGRAMPH1_01G14227	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-0.1299778968095779	-0.4888166785240173	TN_stable	False
FGRAMPH1_01G14255	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	5.255661964416504	-4.150452613830566	TN_stable	False
FGRAMPH1_01G14273	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	0.7784665822982788	-1.002966046333313	TN_stable	False
FGRAMPH1_01G14275	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-4.937119960784912	-1.604175090789795	TN_stable	False
FGRAMPH1_01G14283	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-0.079884722828865	-0.5704837441444397	TN_stable	False
FGRAMPH1_01G14289	fgraminearum	fgraminearum_newlabel	1029	bio_input	1	-5.018343925476074	3.440917491912842	TP_stable	False
FGRAMPH1_01G14301	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.1335418224334717	5.842412948608398	TN_stable	False
FGRAMPH1_01G14307	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-2.821526050567627	-3.3454012870788574	TN_stable	False
FGRAMPH1_01G14317	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-1.6709367036819458	9.305578231811523	TN_stable	False
FGRAMPH1_01G14321	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	6.766110897064209	-10.248671531677246	TN_stable	False
FGRAMPH1_01G14325	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	3.0737743377685547	4.769724845886231	TN_stable	False
FGRAMPH1_01G14343	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-5.0095744132995605	2.744892120361328	FP_persistent	False
FGRAMPH1_01G14365	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-10.153482437133787	-0.2511934041976928	TN_stable	False
FGRAMPH1_01G14367	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	8.306254386901855	4.114227294921875	TN_stable	False
FGRAMPH1_01G14399	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-6.208011150360107	4.846222400665283	FP_to_TN_corrected	False
FGRAMPH1_01G14403	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	0.5733473300933838	-2.0969560146331787	TN_stable	False
FGRAMPH1_01G14411	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	0.292859137058258	1.3477373123168943	FP_to_TN_corrected	False
FGRAMPH1_01G14415	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-10.66109561920166	-1.2153534889221191	TN_stable	False
FGRAMPH1_01G14427	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.6249727010726929	12.887924194335938	TN_stable	False
FGRAMPH1_01G14447	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-0.9981003999710084	-9.116063117980955	TN_stable	False
FGRAMPH1_01G14451	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	7.179414749145508	1.111139178276062	TN_stable	False
FGRAMPH1_01G14483	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-1.2922046184539795	-8.028189659118652	TN_stable	False
FGRAMPH1_01G14493	fgraminearum	fgraminearum_newlabel	1029	bio_input	1	-5.450835227966309	4.821061611175537	TP_to_FN_regressed	False
FGRAMPH1_01G14503	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	0.6886498332023621	-2.8047664165496826	TN_stable	False
FGRAMPH1_01G14505	fgraminearum	fgraminearum_newlabel	1029	bio_input	1	-4.5269455909729	3.603462219238281	TP_stable	False
FGRAMPH1_01G14523	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	2.2141711711883545	-2.8549537658691406	TN_stable	False
FGRAMPH1_01G14527	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-1.167135238647461	-8.16515827178955	TN_stable	False
FGRAMPH1_01G14557	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.7978758811950684	12.572562217712402	TN_stable	False
FGRAMPH1_01G14559	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-5.886528491973877	4.719142436981201	TN_to_FP_regressed	False
FGRAMPH1_01G14565	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	4.877134323120117	5.734468460083008	TN_stable	False
FGRAMPH1_01G14569	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	4.646276473999023	-5.322551727294922	TN_stable	False
FGRAMPH1_01G14577	fgraminearum	fgraminearum_newlabel	1029	bio_input	1	-5.147938251495361	2.268557071685791	TP_stable	False
FGRAMPH1_01G14589	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-2.1092958450317383	6.386390686035156	TN_stable	False
FGRAMPH1_01G14597	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-2.8034677505493164	4.300075054168701	TN_stable	False
FGRAMPH1_01G14621	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-0.507969081401825	-9.71932315826416	FP_to_TN_corrected	False
FGRAMPH1_01G14629	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	4.192665576934815	4.101730346679688	TN_stable	False
FGRAMPH1_01G14667	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.2181284427642822	6.919917583465576	FP_to_TN_corrected	False
FGRAMPH1_01G14669	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	7.712833881378174	-12.577077865600586	TN_stable	False
FGRAMPH1_01G14675	fgraminearum	fgraminearum_newlabel	1029	bio_input	1	-5.115112781524658	2.4805853366851807	TP_stable	False
FGRAMPH1_01G14677	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-4.5242695808410645	3.130072593688965	TN_stable	False
FGRAMPH1_01G14685	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-8.101070404052734	-2.1453840732574463	TN_stable	False
FGRAMPH1_01G14687	fgraminearum	fgraminearum_newlabel	1029	bio_input	1	0.8208695650100708	4.739166259765625	TP_stable	False
FGRAMPH1_01G14703	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	12.07275676727295	-4.882993221282959	TN_stable	False
FGRAMPH1_01G14713	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-3.5001776218414307	-1.2875336408615112	TN_stable	False
FGRAMPH1_01G14729	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-4.971116542816162	7.627799987792969	TN_stable	False
FGRAMPH1_01G14737	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-0.9343621134757996	-7.877545356750488	TN_stable	False
FGRAMPH1_01G14759	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	0.8258075714111328	-3.357524871826172	TN_stable	False
FGRAMPH1_01G14761	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	7.75770902633667	-12.315608024597168	TN_stable	False
FGRAMPH1_01G14777	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-9.861990928649902	-0.1541872173547744	FP_to_TN_corrected	False
FGRAMPH1_01G14797	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	11.314080238342283	2.5563981533050537	TN_stable	False
FGRAMPH1_01G14805	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-1.458259344100952	8.552330017089844	FP_to_TN_corrected	False
FGRAMPH1_01G14811	fgraminearum	fgraminearum_newlabel	1029	bio_input	1	0.2553163468837738	0.3277842998504638	TP_stable	False
FGRAMPH1_01G14819	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.3949602842330933	0.3292490541934967	TN_stable	False
FGRAMPH1_01G14835	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	0.3271401524543762	0.4483451545238495	TN_stable	False
FGRAMPH1_01G14841	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-3.8992202281951904	-12.13341999053955	FP_to_TN_corrected	False
FGRAMPH1_01G14855	fgraminearum	fgraminearum_newlabel	1029	bio_input	1	-9.707315444946287	1.6559183597564695	TP_to_FN_regressed	False
FGRAMPH1_01G14859	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-2.0832228660583496	9.538740158081056	TN_stable	False
FGRAMPH1_01G14873	fgraminearum	fgraminearum_newlabel	1029	bio_input	1	-9.523530960083008	1.8822462558746336	TP_stable	False
FGRAMPH1_01G14875	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.1059024333953855	1.0787092447280884	FP_persistent	False
FGRAMPH1_01G14879	fgraminearum	fgraminearum_newlabel	1029	bio_input	1	12.182291030883787	-4.995232582092285	TP_stable	False
FGRAMPH1_01G14891	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	0.270973652601242	1.4699158668518066	TN_stable	False
FGRAMPH1_01G14893	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-2.541574716567993	-3.732479572296143	TN_stable	False
FGRAMPH1_01G14915	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	3.569185495376587	4.22930383682251	TN_stable	False
FGRAMPH1_01G14975	fgraminearum	fgraminearum_newlabel	1029	bio_input	1	-2.1070713996887207	5.615525245666504	TP_stable	False
FGRAMPH1_01G14985	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-4.424320220947266	3.503108263015747	TN_stable	False
FGRAMPH1_01G14995	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	2.250462770462036	7.312978267669678	TN_stable	False
FGRAMPH1_01G15005	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-10.50002384185791	1.1844830513000488	TN_stable	False
FGRAMPH1_01G15009	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.5231996774673462	3.626869440078736	FP_persistent	False
FGRAMPH1_01G15029	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-0.5682165622711182	-8.268677711486816	TN_stable	False
FGRAMPH1_01G15033	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-4.758103847503662	-1.4399409294128418	TN_stable	False
FGRAMPH1_01G15035	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.8424758911132808	3.9314234256744394	TN_stable	False
FGRAMPH1_01G15043	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	0.8816888928413391	-4.318565368652344	TN_stable	False
FGRAMPH1_01G15045	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-9.827324867248535	1.6982522010803225	FP_persistent	False
FGRAMPH1_01G15065	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	0.8096778392791748	-1.0396639108657837	TN_stable	False
FGRAMPH1_01G15075	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-4.98552131652832	-1.6544209718704224	TN_stable	False
FGRAMPH1_01G15089	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	0.7933128476142883	-3.352595806121826	TN_stable	False
FGRAMPH1_01G15103	fgraminearum	fgraminearum_newlabel	1029	bio_input	1	-5.907168388366699	5.396416664123535	TP_stable	False
FGRAMPH1_01G15113	fgraminearum	fgraminearum_newlabel	1029	bio_input	1	1.45844304561615	0.3138316869735718	FN_to_TP_rescued	True
FGRAMPH1_01G15117	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-2.6599526405334477	-3.973557472229004	TN_stable	False
FGRAMPH1_01G15121	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-3.940680265426636	-0.5259614586830139	TN_stable	False
FGRAMPH1_01G15123	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	6.602383136749268	2.284025192260742	TN_stable	False
FGRAMPH1_01G15127	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	12.12806510925293	-4.942121505737305	TN_stable	False
FGRAMPH1_01G15135	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-0.5873376727104187	-8.3563814163208	TN_stable	False
FGRAMPH1_01G15139	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-10.112334251403809	-0.5171527862548828	TN_stable	False
FGRAMPH1_01G15149	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-1.8151220083236692	10.81394100189209	TN_stable	False
FGRAMPH1_01G15167	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-2.5111050605773926	4.70468807220459	TN_stable	False
FGRAMPH1_01G15181	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-0.0488027855753898	-0.5904152393341064	TN_stable	False
FGRAMPH1_01G15187	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	2.0599727630615234	-2.269481897354126	TN_stable	False
FGRAMPH1_01G15195	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-6.021983623504639	4.776703357696533	FP_persistent	False
FGRAMPH1_01G15203	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	0.8160783648490906	-3.3337888717651367	TN_stable	False
FGRAMPH1_01G15207	fgraminearum	fgraminearum_newlabel	1029	bio_input	1	0.1367325633764267	6.236155033111572	TP_stable	False
FGRAMPH1_01G15219	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-10.31152629852295	1.5278041362762451	TN_stable	False
FGRAMPH1_01G15225	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	12.052329063415527	-4.863455772399902	FP_to_TN_corrected	False
FGRAMPH1_01G15229	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-10.467236518859863	-1.1351823806762695	TN_stable	False
FGRAMPH1_01G15247	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.622502684593201	3.541958808898926	FP_to_TN_corrected	False
FGRAMPH1_01G15251	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.6191747188568115	7.07404088973999	FP_to_TN_corrected	False
FGRAMPH1_01G15261	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	6.690618515014648	-10.350309371948242	TN_stable	False
FGRAMPH1_01G15281	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.841549277305603	-1.5977097749710083	TN_stable	False
FGRAMPH1_01G15307	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	3.575714111328125	4.229650020599365	TN_stable	False
FGRAMPH1_01G15309	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-9.88453769683838	-0.2187314927577972	TN_stable	False
FGRAMPH1_01G15313	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	6.647286891937256	2.284268856048584	TN_stable	False
FGRAMPH1_01G15331	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	3.622905969619751	4.238372802734375	TN_stable	False
FGRAMPH1_01G15337	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-9.6341552734375	0.1895834952592849	TN_stable	False
FGRAMPH1_01G15353	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-3.216341257095337	-1.1574163436889648	TN_stable	False
FGRAMPH1_01G15359	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	4.5562238693237305	-4.49185037612915	TN_stable	False
FGRAMPH1_01G15361	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	2.693384885787964	7.402163505554199	TN_stable	False
FGRAMPH1_01G15373	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	0.8916364312171936	-3.54968810081482	TN_stable	False
FGRAMPH1_01G15375	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	7.689719200134277	-12.511478424072266	TN_stable	False
FGRAMPH1_01G15389	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.3864221572875977	7.009387016296387	FP_to_TN_corrected	False
FGRAMPH1_01G15393	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-5.121456623077393	2.2932329177856445	FP_persistent	False
FGRAMPH1_01G15395	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-9.65613842010498	0.5915903449058533	TN_stable	False
FGRAMPH1_01G15399	fgraminearum	fgraminearum_newlabel	1029	bio_input	1	-9.985071182250977	-0.2520747780799866	FN_persistent	False
FGRAMPH1_01G15441	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-1.812443494796753	10.820982933044434	TN_stable	False
FGRAMPH1_01G15445	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-9.499564170837402	1.8763082027435305	FP_to_TN_corrected	False
FGRAMPH1_01G15461	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	0.5307989120483398	-2.4935302734375	TN_stable	False
FGRAMPH1_01G15463	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	8.834915161132812	1.175820231437683	TN_stable	False
FGRAMPH1_01G15471	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-2.832316637039185	4.705718040466309	TN_stable	False
FGRAMPH1_01G15489	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.6658989191055298	12.822772026062012	TN_stable	False
FGRAMPH1_01G15495	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	6.682744026184082	-10.671415328979492	TN_stable	False
FGRAMPH1_01G15535	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.1349546909332275	0.4464541673660278	TN_stable	False
FGRAMPH1_01G15545	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-0.5879785418510437	20.20301818847656	TN_stable	False
FGRAMPH1_01G15569	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	4.670734882354736	-5.363016128540039	TN_stable	False
FGRAMPH1_01G15591	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.103373408317566	-3.0070621967315674	TN_stable	False
FGRAMPH1_01G15599	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	12.10337257385254	-4.913766384124756	TN_stable	False
FGRAMPH1_01G15607	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-5.077620029449463	2.686714172363281	FP_persistent	False
FGRAMPH1_01G15613	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	7.824631690979004	1.166932463645935	TN_stable	False
FGRAMPH1_01G15625	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	6.19167423248291	-10.797815322875977	TN_stable	False
FGRAMPH1_01G15635	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-1.010642647743225	-8.563582420349121	TN_stable	False
FGRAMPH1_01G15651	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	5.258159637451172	-4.150655269622803	TN_stable	False
FGRAMPH1_01G15685	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	11.722685813903809	2.098528385162353	TN_stable	False
FGRAMPH1_01G15697	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-3.951265811920166	-0.5223200917243958	TN_stable	False
FGRAMPH1_01G15701	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-2.483877420425415	4.717345714569092	TN_stable	False
FGRAMPH1_01G15707	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	8.894493103027344	1.128667950630188	TN_stable	False
FGRAMPH1_01G15717	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-2.0815205574035645	6.353150844573975	TN_stable	False
FGRAMPH1_01G15725	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-4.94286060333252	2.9278523921966557	TN_stable	False
FGRAMPH1_01G15737	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-10.70256519317627	0.9838843941688538	TN_stable	False
FGRAMPH1_01G15751	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-0.0563499964773654	1.3139994144439695	TN_stable	False
FGRAMPH1_01G15757	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.0237960815429688	-3.480539560317993	TN_stable	False
FGRAMPH1_01G15759	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.8891518115997317	-0.1061866283416748	TN_stable	False
FGRAMPH1_01G15763	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	7.375068187713623	-12.671137809753418	TN_stable	False
FGRAMPH1_01G15803	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-10.183266639709473	-0.7148100137710571	TN_stable	False
FGRAMPH1_01G15805	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.087575912475586	0.3947341442108154	TN_stable	False
FGRAMPH1_01G15819	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	4.723741054534912	-5.276347637176514	TN_stable	False
FGRAMPH1_01G15827	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-4.90623140335083	2.9431285858154297	TN_stable	False
FGRAMPH1_01G15829	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-5.060731887817383	5.8430914878845215	TN_stable	False
FGRAMPH1_01G15835	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-2.600128173828125	-0.2707991898059845	TN_stable	False
FGRAMPH1_01G15837	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.532861351966858	3.5668890476226807	TN_stable	False
FGRAMPH1_01G15845	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.1769378185272217	-2.561103820800781	TN_stable	False
FGRAMPH1_01G15887	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	8.789111137390137	1.1884472370147705	TN_stable	False
FGRAMPH1_01G15891	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-3.687945604324341	-0.0344938859343528	TN_stable	False
FGRAMPH1_01G15897	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	0.9273594617843628	-2.932642698287964	TN_stable	False
FGRAMPH1_01G15899	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	0.961804986000061	-2.3714053630828857	TN_stable	False
FGRAMPH1_01G15905	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-9.991110801696776	0.898810625076294	TN_stable	False
FGRAMPH1_01G15911	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-5.045445442199707	7.859566211700439	TN_stable	False
FGRAMPH1_01G15917	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-1.1949487924575806	-9.022259712219238	TN_stable	False
FGRAMPH1_01G15947	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-2.642178535461426	-3.784004211425781	TN_stable	False
FGRAMPH1_01G15975	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-9.50835132598877	0.8886287808418274	FP_to_TN_corrected	False
FGRAMPH1_01G15981	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-4.00288200378418	-12.238103866577148	TN_stable	False
FGRAMPH1_01G15991	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-3.86726188659668	-0.3416604995727539	TN_stable	False
FGRAMPH1_01G16009	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-2.2910749912261963	-0.4281929731369018	TN_stable	False
FGRAMPH1_01G16019	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-0.912754237651825	-8.671785354614258	TN_stable	False
FGRAMPH1_01G16045	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.8046016693115237	-1.386676549911499	TN_stable	False
FGRAMPH1_01G16049	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-2.615018129348755	-0.6807941794395447	TN_stable	False
FGRAMPH1_01G16071	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-1.8147283792495728	10.81916046142578	TN_stable	False
FGRAMPH1_01G16073	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	0.5890759229660034	-2.1503968238830566	TN_stable	False
FGRAMPH1_01G16155	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	7.008745670318604	-12.17367172241211	TN_stable	False
FGRAMPH1_01G16159	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-0.5335074067115784	20.256614685058597	TN_stable	False
FGRAMPH1_01G16161	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	2.6842916011810303	7.396711349487305	TN_stable	False
FGRAMPH1_01G16169	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.0870498418807983	-2.486844062805176	TN_stable	False
FGRAMPH1_01G16171	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	0.2494967877864837	0.3228289186954498	TN_stable	False
FGRAMPH1_01G16181	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.002926468849182	-2.7973058223724365	TN_stable	False
FGRAMPH1_01G16207	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	2.037670373916626	-2.2414395809173584	TN_stable	False
FGRAMPH1_01G16215	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	0.7811256051063538	-1.0127677917480469	TN_stable	False
FGRAMPH1_01G16231	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.2827622890472412	-2.1192221641540527	TN_stable	False
FGRAMPH1_01G16289	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	6.276503086090088	2.2956387996673584	TN_stable	False
FGRAMPH1_01G16305	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	7.422878742218018	-12.656379699707031	TN_stable	False
FGRAMPH1_01G16311	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-10.197081565856934	1.58668315410614	TN_stable	False
FGRAMPH1_01G16321	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	12.077446937561035	-4.887978553771973	TN_stable	False
FGRAMPH1_01G16325	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-0.6002554297447205	20.190868377685547	TN_stable	False
FGRAMPH1_01G16331	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-4.002870082855225	-12.2387056350708	TN_stable	False
FGRAMPH1_01G16335	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-1.0694235563278198	-0.0804703012108802	TN_stable	False
FGRAMPH1_01G16341	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.325113296508789	-2.715930461883545	TN_stable	False
FGRAMPH1_01G16343	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.4096814393997192	0.3225630223751068	TN_stable	False
FGRAMPH1_01G16351	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	1.077069640159607	-2.1524674892425537	TN_stable	False
FGRAMPH1_01G16377	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-2.4388718605041504	4.590938568115234	TN_stable	False
FGRAMPH1_01G16385	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	3.0723326206207275	4.763997077941895	TN_stable	False
FGRAMPH1_01G16389	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-10.55212116241455	1.0857765674591064	TN_stable	False
FGRAMPH1_01G16419	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-10.452642440795898	1.3756427764892578	TN_stable	False
FGRAMPH1_01G16441	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	-4.857868194580078	7.596065044403076	TN_stable	False
FGRAMPH1_01G16455	fgraminearum	fgraminearum_newlabel	1029	bio_input	0	11.593339920043944	2.2474944591522217	TN_stable	False
