node_id	species	protocol	seed	space	label	umap1	umap2
S000000075	scerevisiae	scerevisiae	1029	bio_esm2_input	0	7.807326793670654	6.481307029724121
S000000084	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.05187702178955	10.055768013000488
S000000099	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.15349006652832	6.917331218719482
S000000116	scerevisiae	scerevisiae	1029	bio_esm2_input	1	10.078849792480469	10.712116241455078
S000000124	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.339483261108398	5.251100540161133
S000000127	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.754075050354004	4.690914154052734
S000000131	scerevisiae	scerevisiae	1029	bio_esm2_input	1	11.181593894958496	7.027037620544434
S000000134	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.723193168640137	9.525984764099121
S000000138	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.480301856994629	11.470792770385742
S000000163	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.235766410827637	5.882689476013184
S000000170	scerevisiae	scerevisiae	1029	bio_esm2_input	1	10.296640396118164	7.442917346954346
S000000171	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.518115043640137	7.8864617347717285
S000000182	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.722580909729004	5.8773512840271
S000000184	scerevisiae	scerevisiae	1029	bio_esm2_input	0	7.894354343414307	7.210726737976074
S000000186	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.674406051635742	9.564190864562988
S000000193	scerevisiae	scerevisiae	1029	bio_esm2_input	1	11.855685234069824	5.838933944702148
S000000212	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.768383026123047	11.37476921081543
S000000220	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.68446159362793	4.840395927429199
S000000223	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.112266540527344	9.047565460205078
S000000224	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.707883834838867	8.535367012023926
S000000238	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.660930633544922	7.991640567779541
S000000242	scerevisiae	scerevisiae	1029	bio_esm2_input	1	9.960044860839844	10.199385643005371
S000000253	scerevisiae	scerevisiae	1029	bio_esm2_input	1	9.676412582397461	5.138691425323486
S000000259	scerevisiae	scerevisiae	1029	bio_esm2_input	1	11.134093284606934	6.81583833694458
S000000265	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.199396133422852	8.539241790771484
S000000267	scerevisiae	scerevisiae	1029	bio_esm2_input	0	6.919441223144531	5.9081292152404785
S000000275	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.567719459533691	4.561398506164551
S000000277	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.999876976013184	7.646270275115967
S000000278	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.399799346923828	9.202786445617676
S000000291	scerevisiae	scerevisiae	1029	bio_esm2_input	1	11.986599922180176	7.201406478881836
S000000296	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.90041446685791	9.68391227722168
S000000300	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.250190734863281	8.570557594299316
S000000305	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.67832088470459	6.816947937011719
S000000309	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.023209571838379	6.512725830078125
S000000312	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.772812843322754	4.638009071350098
S000000319	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.094786643981934	8.557462692260742
S000000327	scerevisiae	scerevisiae	1029	bio_esm2_input	1	9.852185249328613	7.012909412384033
S000000331	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.873990058898926	7.850553512573242
S000000341	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.609699249267578	9.014934539794922
S000000361	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.517497062683105	4.658651351928711
S000000365	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.019075393676758	9.398866653442383
S000000368	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.88555908203125	6.845090389251709
S000000377	scerevisiae	scerevisiae	1029	bio_esm2_input	0	6.773946285247803	6.074305534362793
S000000385	scerevisiae	scerevisiae	1029	bio_esm2_input	0	14.252820014953613	7.671258926391602
S000000388	scerevisiae	scerevisiae	1029	bio_esm2_input	0	6.991994380950928	5.893728256225586
S000000397	scerevisiae	scerevisiae	1029	bio_esm2_input	1	9.61098861694336	7.027643203735352
S000000403	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.930041313171387	9.413963317871094
S000000404	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.33969497680664	6.124396324157715
S000000406	scerevisiae	scerevisiae	1029	bio_esm2_input	1	12.503523826599121	7.091876029968262
S000000409	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.937843322753906	9.433465957641602
S000000411	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.74043083190918	10.543134689331055
S000000420	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.020037651062012	7.7650017738342285
S000000422	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.56277847290039	8.221689224243164
S000000423	scerevisiae	scerevisiae	1029	bio_esm2_input	0	6.57194709777832	6.441572666168213
S000000426	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.242424011230469	8.577437400817871
S000000427	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.564586639404297	7.928844451904297
S000000435	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.173495292663574	5.363865375518799
S000000437	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.279104232788086	5.621429443359375
S000000447	scerevisiae	scerevisiae	1029	bio_esm2_input	1	9.993756294250488	10.532892227172852
S000000450	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.112746238708496	7.8081183433532715
S000000466	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.22690200805664	9.82363224029541
S000000467	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.056070327758789	8.588888168334961
S000000468	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.660785675048828	6.608381748199463
S000000476	scerevisiae	scerevisiae	1029	bio_esm2_input	0	7.959635257720947	7.213146209716797
S000000480	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.137402534484863	6.712690830230713
S000000483	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.729707717895508	5.877476692199707
S000000489	scerevisiae	scerevisiae	1029	bio_esm2_input	0	6.895517826080322	5.9508514404296875
S000000494	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.67602252960205	5.660889625549316
S000000497	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.955501556396484	11.128463745117188
S000000498	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.689724922180176	10.801420211791992
S000000501	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.705984115600586	6.508276462554932
S000000502	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.75469970703125	11.385937690734863
S000000503	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.170212745666504	9.024444580078125
S000000550	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.373517036437988	8.983231544494629
S000000553	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.416840553283691	8.93000316619873
S000000557	scerevisiae	scerevisiae	1029	bio_esm2_input	1	9.353626251220703	9.026503562927246
S000000563	scerevisiae	scerevisiae	1029	bio_esm2_input	0	5.0188307762146	5.336688995361328
S000000566	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.747855186462402	5.252644062042236
S000000589	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.053074836730957	9.168926239013672
S000000597	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.684479713439941	8.875998497009277
S000000602	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.989079475402832	6.422989368438721
S000000605	scerevisiae	scerevisiae	1029	bio_esm2_input	1	14.037397384643555	8.553894996643066
S000000610	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.813925743103027	9.991204261779785
S000000617	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.92354679107666	11.01652717590332
S000000619	scerevisiae	scerevisiae	1029	bio_esm2_input	0	6.898497104644775	6.517873764038086
S000000629	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.70594310760498	5.051486968994141
S000000630	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.068099021911621	10.10530948638916
S000000640	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.061729431152344	10.051005363464355
S000000655	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.721380233764648	7.757088661193848
S000000663	scerevisiae	scerevisiae	1029	bio_esm2_input	0	7.86682653427124	9.926267623901367
S000000665	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.017556190490723	9.049213409423828
S000000667	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.76584529876709	9.630416870117188
S000000679	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.406333923339844	9.371542930603027
S000000680	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.135124206542969	5.369882583618164
S000000684	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.951764106750488	5.193615436553955
S000000689	scerevisiae	scerevisiae	1029	bio_esm2_input	1	8.72681999206543	7.346902847290039
S000000696	scerevisiae	scerevisiae	1029	bio_esm2_input	0	7.027682781219482	6.18039083480835
S000000697	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.221138000488281	8.778090476989746
S000000699	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.232405662536621	9.274773597717285
S000000727	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.287886619567871	8.9208984375
S000000730	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.069125175476074	10.839850425720215
S000000738	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.944409370422363	6.408807277679443
S000000739	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.604137420654297	7.363901138305664
S000000743	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.15884780883789	8.195110321044922
S000000745	scerevisiae	scerevisiae	1029	bio_esm2_input	1	9.909403800964355	7.493779182434082
S000000751	scerevisiae	scerevisiae	1029	bio_esm2_input	0	7.909257888793945	7.281200408935547
S000000758	scerevisiae	scerevisiae	1029	bio_esm2_input	1	12.509696960449219	6.78584098815918
S000000760	scerevisiae	scerevisiae	1029	bio_esm2_input	1	14.128335952758789	8.071752548217773
S000000766	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.360956192016602	9.853525161743164
S000000768	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.955720901489258	9.015640258789062
S000000777	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.854923248291016	7.36256742477417
S000000782	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.606983184814453	7.359020233154297
S000000783	scerevisiae	scerevisiae	1029	bio_esm2_input	0	6.778542518615723	6.052774429321289
S000000789	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.558052062988281	11.395065307617188
S000000797	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.961950302124023	8.484877586364746
S000000798	scerevisiae	scerevisiae	1029	bio_esm2_input	0	7.4829206466674805	6.986195087432861
S000000804	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.354512214660645	5.492949485778809
S000000810	scerevisiae	scerevisiae	1029	bio_esm2_input	1	10.65664005279541	5.810781478881836
S000000823	scerevisiae	scerevisiae	1029	bio_esm2_input	1	10.901459693908691	6.99712610244751
S000000828	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.185450553894043	10.685242652893066
S000000830	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.090704917907715	4.701108455657959
S000000833	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.777482032775879	6.650648593902588
S000000858	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.449462890625	11.476161003112793
S000000860	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.497411727905273	9.799785614013672
S000000877	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.350700378417969	6.012875556945801
S000000884	scerevisiae	scerevisiae	1029	bio_esm2_input	1	11.148313522338867	7.2310590744018555
S000000891	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.533061981201172	7.288477420806885
S000000894	scerevisiae	scerevisiae	1029	bio_esm2_input	0	7.4753546714782715	6.5398454666137695
S000000895	scerevisiae	scerevisiae	1029	bio_esm2_input	1	10.71949291229248	7.028057098388672
S000000896	scerevisiae	scerevisiae	1029	bio_esm2_input	1	13.496001243591309	7.497365951538086
S000000917	scerevisiae	scerevisiae	1029	bio_esm2_input	0	5.481235027313232	5.5003862380981445
S000000918	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.478824615478516	5.4816789627075195
S000000924	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.063701629638672	5.467276096343994
S000000931	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.562434196472168	5.720943450927734
S000000941	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.113529205322266	7.404942035675049
S000000942	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.989999771118164	8.743526458740234
S000000953	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.916460037231445	5.734412670135498
S000000969	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.728026390075684	4.584261894226074
S000000974	scerevisiae	scerevisiae	1029	bio_esm2_input	1	12.140265464782715	7.316247463226318
S000000979	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.572759628295898	7.924533367156982
S000000985	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.097561836242676	8.050248146057129
S000001006	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.245689392089844	7.997514247894287
S000001008	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.514900207519531	11.488078117370605
S000001022	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.379461288452148	7.396580219268799
S000001026	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.0805025100708	5.062676906585693
S000001043	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.115880012512207	6.730329513549805
S000001045	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.839673042297363	8.510339736938477
S000001048	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.254812240600586	5.388850212097168
S000001051	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.818798065185547	8.270183563232422
S000001055	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.199370384216309	7.482885360717773
S000001056	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.264875411987305	5.321106433868408
S000001058	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.176569938659668	5.456840515136719
S000001059	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.071922302246094	8.17397403717041
S000001064	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.146590232849121	6.987247467041016
S000001066	scerevisiae	scerevisiae	1029	bio_esm2_input	1	12.623680114746094	8.654016494750977
S000001071	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.183484077453613	8.939898490905762
S000001076	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.262712478637695	7.375094890594482
S000001079	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.460009574890137	8.637396812438965
S000001088	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.857484817504883	8.904727935791016
S000001102	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.761229515075684	7.161083221435547
S000001103	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.574853897094727	4.5486602783203125
S000001105	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.598012924194336	9.013138771057129
S000001109	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.921216011047363	8.230439186096191
S000001114	scerevisiae	scerevisiae	1029	bio_esm2_input	1	12.602253913879395	8.9951810836792
S000001119	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.060772895812988	6.730232238769531
S000001120	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.191450119018555	8.164691925048828
S000001121	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.924064636230469	8.506342887878418
S000001123	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.185966491699219	6.032016754150391
S000001126	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.603402137756348	5.020792007446289
S000001129	scerevisiae	scerevisiae	1029	bio_esm2_input	0	6.95264196395874	6.68520975112915
S000001145	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.16124439239502	5.717935085296631
S000001150	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.102038383483887	5.5842719078063965
S000001154	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.654759407043457	8.921332359313965
S000001166	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.515857696533203	5.38273811340332
S000001168	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.042072296142578	9.743387222290039
S000001170	scerevisiae	scerevisiae	1029	bio_esm2_input	1	13.28063678741455	7.821669578552246
S000001171	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.384431838989258	7.533199787139893
S000001174	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.588113784790039	9.26884937286377
S000001182	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.13949203491211	10.026694297790527
S000001183	scerevisiae	scerevisiae	1029	bio_esm2_input	0	7.0046281814575195	7.068969249725342
S000001186	scerevisiae	scerevisiae	1029	bio_esm2_input	0	7.94581937789917	10.052449226379395
S000001191	scerevisiae	scerevisiae	1029	bio_esm2_input	1	12.910486221313477	7.5155463218688965
S000001198	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.37957763671875	7.501594066619873
S000001207	scerevisiae	scerevisiae	1029	bio_esm2_input	1	8.930089950561523	5.687746524810791
S000001208	scerevisiae	scerevisiae	1029	bio_esm2_input	1	7.177468299865723	6.789947032928467
S000001222	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.251649856567383	9.142416954040527
S000001225	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.800829887390137	7.030634880065918
S000001248	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.25473403930664	5.69266414642334
S000001249	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.864934921264648	5.0938520431518555
S000001270	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.367077827453613	7.367710590362549
S000001271	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.144708633422852	8.481908798217773
S000001273	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.051597595214844	10.003510475158691
S000001282	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.772598266601562	8.643155097961426
S000001295	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.695281982421875	5.767598628997803
S000001299	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.634225845336914	7.046463489532471
S000001307	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.193828582763672	5.1938157081604
S000001308	scerevisiae	scerevisiae	1029	bio_esm2_input	1	10.281750679016113	6.486901760101318
S000001317	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.444710731506348	4.902853012084961
S000001319	scerevisiae	scerevisiae	1029	bio_esm2_input	0	6.987147808074951	6.763245582580566
S000001323	scerevisiae	scerevisiae	1029	bio_esm2_input	1	11.502520561218262	5.3289570808410645
S000001329	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.733711242675781	9.910059928894043
S000001338	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.131370544433594	7.7368364334106445
S000001339	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.299172401428223	9.589835166931152
S000001349	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.132676124572754	9.858670234680176
S000001353	scerevisiae	scerevisiae	1029	bio_esm2_input	1	11.450632095336914	6.955509662628174
S000001354	scerevisiae	scerevisiae	1029	bio_esm2_input	0	7.127031326293945	5.887670040130615
S000001358	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.421871185302734	8.105508804321289
S000001366	scerevisiae	scerevisiae	1029	bio_esm2_input	1	10.378087997436523	7.25512170791626
S000001373	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.505459785461426	9.893115997314453
S000001380	scerevisiae	scerevisiae	1029	bio_esm2_input	1	11.734777450561523	6.576292037963867
S000001391	scerevisiae	scerevisiae	1029	bio_esm2_input	1	8.944477081298828	7.336245536804199
S000001392	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.888492584228516	6.253232479095459
S000001395	scerevisiae	scerevisiae	1029	bio_esm2_input	0	14.289910316467285	7.7869768142700195
S000001396	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.149145126342773	10.759602546691895
S000001397	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.811373710632324	4.486374855041504
S000001405	scerevisiae	scerevisiae	1029	bio_esm2_input	1	12.977421760559082	7.4463582038879395
S000001409	scerevisiae	scerevisiae	1029	bio_esm2_input	1	9.242249488830566	9.970909118652344
S000001412	scerevisiae	scerevisiae	1029	bio_esm2_input	1	11.887283325195312	5.357580184936523
S000001416	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.200780868530273	6.108297824859619
S000001417	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.732673645019531	8.811180114746094
S000001419	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.653630256652832	9.676613807678223
S000001424	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.060185432434082	9.58894157409668
S000001442	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.029427528381348	4.857096195220947
S000001446	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.990201950073242	8.698861122131348
S000001451	scerevisiae	scerevisiae	1029	bio_esm2_input	1	10.36137580871582	7.754481792449951
S000001453	scerevisiae	scerevisiae	1029	bio_esm2_input	0	7.292599678039551	6.40374755859375
S000001455	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.344404220581055	4.7721757888793945
S000001461	scerevisiae	scerevisiae	1029	bio_esm2_input	1	11.955668449401855	7.6764116287231445
S000001472	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.669500350952148	5.25640869140625
S000001484	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.47750186920166	8.477130889892578
S000001494	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.023831367492676	8.147527694702148
S000001496	scerevisiae	scerevisiae	1029	bio_esm2_input	1	12.663812637329102	7.966102600097656
S000001497	scerevisiae	scerevisiae	1029	bio_esm2_input	1	9.015307426452637	7.67059850692749
S000001500	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.214883804321289	7.255391597747803
S000001507	scerevisiae	scerevisiae	1029	bio_esm2_input	1	13.164474487304688	8.068788528442383
S000001510	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.010141372680664	8.59535026550293
S000001523	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.175911903381348	7.176606178283691
S000001532	scerevisiae	scerevisiae	1029	bio_esm2_input	1	8.553850173950195	5.524996280670166
S000001533	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.10159683227539	5.8695783615112305
S000001542	scerevisiae	scerevisiae	1029	bio_esm2_input	1	12.38171100616455	6.0039215087890625
S000001543	scerevisiae	scerevisiae	1029	bio_esm2_input	1	14.124945640563965	8.455031394958496
S000001548	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.306851387023926	8.76721477508545
S000001552	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.781593322753906	9.047930717468262
S000001555	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.421504020690918	7.26186466217041
S000001556	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.498149871826172	8.957548141479492
S000001561	scerevisiae	scerevisiae	1029	bio_esm2_input	1	12.036187171936035	7.658563613891602
S000001564	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.95505142211914	8.509233474731445
S000001567	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.177933692932129	7.573447227478027
S000001568	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.856402397155762	8.772257804870605
S000001575	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.355799674987793	7.333268165588379
S000001576	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.50210952758789	4.552006721496582
S000001586	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.914496421813965	8.42025375366211
S000001589	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.156335830688477	8.786672592163086
S000001599	scerevisiae	scerevisiae	1029	bio_esm2_input	0	10.041438102722168	6.237290382385254
S000001600	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.497750282287598	6.096437931060791
S000001617	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.206276893615723	8.41385555267334
S000001624	scerevisiae	scerevisiae	1029	bio_esm2_input	1	11.62221622467041	10.0660982131958
S000001633	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.4834566116333	9.149642944335938
S000001645	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.826008796691895	7.871669769287109
S000001657	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.673385620117188	11.258097648620605
S000001658	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.826347351074219	5.795764446258545
S000001664	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.81848430633545	7.618838787078857
S000001665	scerevisiae	scerevisiae	1029	bio_esm2_input	1	12.899138450622559	8.597616195678711
S000001667	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.66336441040039	8.322059631347656
S000001670	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.55856990814209	9.751286506652832
S000001677	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.456589698791504	8.440727233886719
S000001692	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.586217880249023	7.381312370300293
S000001694	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.002310752868652	8.724919319152832
S000001697	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.391139030456543	5.146984577178955
S000001701	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.427289009094238	8.485016822814941
S000001705	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.870140075683594	6.626568794250488
S000001717	scerevisiae	scerevisiae	1029	bio_esm2_input	0	13.692288398742676	8.95838451385498
S000001734	scerevisiae	scerevisiae	1029	bio_esm2_input	0	11.92866325378418	7.443418025970459
S000001747	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.645158767700195	11.26502799987793
S000001752	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.492219924926758	9.0488920211792
S000001770	scerevisiae	scerevisiae	1029	bio_esm2_input	1	12.295479774475098	5.773557186126709
S000001771	scerevisiae	scerevisiae	1029	bio_esm2_input	1	9.56253433227539	7.598544597625732
S000001778	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.470638275146484	8.71750545501709
S000001791	scerevisiae	scerevisiae	1029	bio_esm2_input	1	9.653915405273438	7.090192794799805
S000001798	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.973576545715332	4.829486846923828
S000001800	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.214445114135742	9.878631591796875
S000001802	scerevisiae	scerevisiae	1029	bio_esm2_input	0	12.934975624084473	7.392472267150879
S000001808	scerevisiae	scerevisiae	1029	bio_esm2_input	0	8.551763534545898	4.735313415527344
S000001813	scerevisiae	scerevisiae	1029	bio_esm2_input	0	9.9037446975708	11.345044136047363
