node_id	label	split	baseline_pred_label	baseline_pred_score	esm2_pred_label	esm2_pred_score	transition	protocol	species	seed	subset	delta_probability	transition_display	umap1	umap2	is_rescued
FGRAMPH1_01G03363	0	test	0	8.688699381309561e-06	0	4.027533667493423e-15	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-8.688699377282028e-06	TN_stable	2.5525734	2.9319935	False
FGRAMPH1_01G03369	0	test	0	0.1982247680425644	0	0.0684164315462112	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1298083364963532	TN_stable	0.3970687	-2.1079369	False
FGRAMPH1_01G03383	0	test	1	0.6417913436889648	1	0.6860227584838867	FP_persistent	fgraminearum_newlabel	fgraminearum	1029	test	0.0442314147949218	persistent_FP	-2.394542	-3.1260722	False
FGRAMPH1_01G03397	0	test	0	0.3383094072341919	0	0.4289791882038116	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.0906697809696197	TN_stable	-0.9354811	-2.309223	False
FGRAMPH1_01G03409	0	test	0	0.0217987410724163	0	0.0016261814162135	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0201725596562028	TN_stable	-1.1710993	-0.9211872	False
FGRAMPH1_01G03411	1	test	1	0.977737545967102	1	0.9572495222091676	TP_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0204880237579344	TP_stable	-2.0191221	-4.7180076	False
FGRAMPH1_01G03429	0	test	0	0.2074522525072097	0	0.392852246761322	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.1853999942541123	TN_stable	-2.6774056	-1.8889952	False
FGRAMPH1_01G03441	0	test	0	0.1095041334629058	0	1.208104194461157e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1095041213818638	TN_stable	2.3116553	2.7148573	False
FGRAMPH1_01G03447	0	test	0	0.0286035612225532	0	0.0126533871516585	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0159501740708947	TN_stable	-2.2814674	-0.8526102	False
FGRAMPH1_01G03463	0	test	0	0.221382588148117	0	0.2437155991792678	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.0223330110311507	TN_stable	-1.8590158	-3.3702934	False
FGRAMPH1_01G03473	0	test	0	0.0308802016079425	0	8.379115752177313e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0307964104504207	TN_stable	1.5478122	-1.5780454	False
FGRAMPH1_01G03493	0	test	0	0.2766861021518707	0	0.439976155757904	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.1632900536060332	TN_stable	-3.5222695	-3.4959776	False
FGRAMPH1_01G03497	0	test	1	0.671555757522583	0	0.3429878950119018	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.3285678625106812	FP_to_TN_corrected	-3.0839572	-2.201954	False
FGRAMPH1_01G03511	0	test	0	0.2787287533283233	0	0.0003688602882903	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.278359893040033	TN_stable	0.14320491	-4.6074324	False
FGRAMPH1_01G03527	0	test	0	0.2857955396175384	1	0.6451087594032288	TN_to_FP_regressed	fgraminearum_newlabel	fgraminearum	1029	test	0.3593132197856903	TN_to_FP_regressed	-2.2262676	-4.4204507	False
FGRAMPH1_01G03537	0	test	0	0.0926151648163795	0	0.2636560797691345	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.171040914952755	TN_stable	-3.8656354	-3.5138445	False
FGRAMPH1_01G03545	0	test	1	0.573460578918457	0	0.0781452283263206	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.4953153505921364	FP_to_TN_corrected	1.1838127	-2.0471134	False
FGRAMPH1_01G03557	0	test	0	0.455126017332077	1	0.7945815324783325	TN_to_FP_regressed	fgraminearum_newlabel	fgraminearum	1029	test	0.3394555151462555	TN_to_FP_regressed	-2.9103925	-2.2183056	False
FGRAMPH1_01G03565	1	test	1	0.8423728346824646	1	0.9658279418945312	TP_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.1234551072120666	TP_stable	-2.776844	-4.128013	False
FGRAMPH1_01G03571	0	test	0	0.0664009526371955	0	0.1881666928529739	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.1217657402157784	TN_stable	-2.5242445	-3.7766938	False
FGRAMPH1_01G03595	1	test	1	0.860970675945282	1	0.926124095916748	TP_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.065153419971466	TP_stable	-1.4151071	-4.714184	False
FGRAMPH1_01G03597	0	test	0	0.3936778903007507	0	0.001037850161083	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.3926400401396677	TN_stable	-0.7639102	-0.061952315	False
FGRAMPH1_01G03603	0	test	0	0.0109958685934543	0	5.1425356417667e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0109958171680978	TN_stable	0.9717113	-0.8396025	False
FGRAMPH1_01G03609	0	test	0	0.1049864515662193	0	0.1429929733276367	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.0380065217614173	TN_stable	-0.787028	-2.9321406	False
FGRAMPH1_01G03613	0	test	0	0.2777380049228668	0	1.4565231367669185e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.27773654839973	TN_stable	2.1236265	-1.2485499	False
FGRAMPH1_01G03617	0	test	0	0.0326533429324626	0	3.985058737132213e-17	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0326533429324625	TN_stable	7.640737	3.6026795	False
FGRAMPH1_01G03637	0	test	0	0.3373013138771057	0	0.0007270263740792	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.3365742875030265	TN_stable	-0.20603159	0.016456282	False
FGRAMPH1_01G03651	0	test	1	0.7893677353858948	0	0.2296691834926605	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.5596985518932343	FP_to_TN_corrected	-1.2037733	-2.5518599	False
FGRAMPH1_01G03653	0	test	0	2.9370950116458523e-08	0	2.720156771829352e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	2.6907858217128937e-06	TN_stable	-0.043070417	0.96797776	False
FGRAMPH1_01G03665	1	test	0	0.1697431057691574	0	0.4220208525657654	FN_persistent	fgraminearum_newlabel	fgraminearum	1029	test	0.2522777467966079	persistent_FN	-1.9432161	-4.765832	False
FGRAMPH1_01G03667	0	test	0	0.1476394534111023	0	0.0028675212524831	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1447719321586192	TN_stable	-2.0496912	0.07875774	False
FGRAMPH1_01G03683	1	test	0	0.3951247036457062	1	0.877853274345398	FN_to_TP_rescued	fgraminearum_newlabel	fgraminearum	1029	test	0.4827285706996918	FN_to_TP_rescued	-0.824123	-3.7238994	True
FGRAMPH1_01G03685	1	test	1	0.8436338901519775	1	0.6168776750564575	TP_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.22675621509552	TP_stable	-0.66790634	-4.056838	False
FGRAMPH1_01G03715	1	test	0	0.432704210281372	1	0.9748677015304564	FN_to_TP_rescued	fgraminearum_newlabel	fgraminearum	1029	test	0.5421634912490845	FN_to_TP_rescued	-2.9989812	-5.1430783	True
FGRAMPH1_01G03717	0	test	0	0.1271525919437408	0	2.822629539878108e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.127124365648342	TN_stable	0.03995653	-0.093227565	False
FGRAMPH1_01G03743	0	test	0	0.0200487524271011	0	0.4681667387485504	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.4481179863214493	TN_stable	-3.392323	-3.5516384	False
FGRAMPH1_01G03767	0	test	0	0.1184351742267608	0	0.0464687645435333	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0719664096832275	TN_stable	-0.6670174	-2.4179404	False
FGRAMPH1_01G03789	0	test	0	6.751810843752537e-08	0	5.211755706113763e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	5.2050038952700106e-05	TN_stable	1.660914	-1.5555621	False
FGRAMPH1_01G03795	0	test	0	0.023600673303008	0	9.42341835633183e-16	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.023600673303007	TN_stable	-0.7777915	3.0855873	False
FGRAMPH1_01G03809	0	test	1	0.6859607696533203	0	0.1646341979503631	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.5213265717029572	FP_to_TN_corrected	0.0742012	-3.772245	False
FGRAMPH1_01G03819	1	test	0	0.1815401017665863	0	0.0045850980095565	FN_persistent	fgraminearum_newlabel	fgraminearum	1029	test	-0.1769550037570298	persistent_FN	-3.3558488	-1.5094919	False
FGRAMPH1_01G03823	0	test	0	0.0386487916111946	0	0.0041523044928908	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0344964871183038	TN_stable	-0.3870821	-0.9723697	False
FGRAMPH1_01G03833	0	test	1	0.5522354245185852	0	0.0070903631858527	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.5451450613327326	FP_to_TN_corrected	-3.1552975	-1.7114785	False
FGRAMPH1_01G03843	0	test	0	0.2839849889278412	0	0.0001475361204938	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.2838374528073474	TN_stable	1.3093662	-1.5043881	False
FGRAMPH1_01G03855	0	test	0	0.1370361894369125	0	7.80469022743091e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1370361816322222	TN_stable	-2.699717	2.6015878	False
FGRAMPH1_01G03877	0	test	0	0.0214554723352193	0	4.570438211920491e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0214554723306488	TN_stable	1.0020585	-0.66302407	False
FGRAMPH1_01G03885	0	test	0	0.3302982449531555	1	0.7261939644813538	TN_to_FP_regressed	fgraminearum_newlabel	fgraminearum	1029	test	0.3958957195281982	TN_to_FP_regressed	-2.8170326	-2.9905784	False
FGRAMPH1_01G03901	0	test	0	0.0304503794759511	0	1.7274153218949095e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0304503777485357	TN_stable	1.0439862	0.4994662	False
FGRAMPH1_01G03903	0	test	0	2.9115077268215828e-05	0	1.0792474532605404e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-2.9115077257423357e-05	TN_stable	0.20222215	1.0096554	False
FGRAMPH1_01G03907	0	test	0	0.0040403641760349	0	8.411378075834364e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0039562503952765	TN_stable	-2.3450167	0.27804363	False
FGRAMPH1_01G03911	0	test	1	0.8547200560569763	1	0.9440019130706788	FP_persistent	fgraminearum_newlabel	fgraminearum	1029	test	0.0892818570137025	persistent_FP	-2.9945145	-4.273494	False
FGRAMPH1_01G03917	0	test	0	0.0143911531195044	0	1.4225403353104044e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0143911531194901	TN_stable	-0.9603921	3.7160766	False
FGRAMPH1_01G03931	0	test	0	0.0533930025994777	0	5.045000875392169e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0533930025989732	TN_stable	3.4141572	3.4141836	False
FGRAMPH1_01G03941	0	test	0	0.2852136790752411	0	0.0001524400722701	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.285061239002971	TN_stable	0.5382023	-1.3255445	False
FGRAMPH1_01G03951	0	test	0	9.690240146756346e-13	0	6.489132950766551e-22	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-9.690240140267213e-13	TN_stable	0.62003684	9.492156	False
FGRAMPH1_01G03965	1	test	0	0.4980705678462982	1	0.6818620562553406	FN_to_TP_rescued	fgraminearum_newlabel	fgraminearum	1029	test	0.1837914884090423	FN_to_TP_rescued	-2.421422	-3.4557369	True
FGRAMPH1_01G03975	0	test	0	0.0390742905437946	0	2.49009336370995e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0390742905435455	TN_stable	7.045626	4.376247	False
FGRAMPH1_01G03991	0	test	0	0.0107351578772068	0	1.165903000810431e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0107350412869067	TN_stable	0.995707	-0.5574728	False
FGRAMPH1_01G03995	0	test	0	0.0972475782036781	0	0.0131010580807924	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0841465201228857	TN_stable	-0.43431038	-1.3315852	False
FGRAMPH1_01G03999	0	test	0	0.0130801815539598	0	0.0047274651005864	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0083527164533734	TN_stable	-3.3661394	-1.5325705	False
FGRAMPH1_01G04009	0	test	0	0.1876861006021499	1	0.5410252213478088	TN_to_FP_regressed	fgraminearum_newlabel	fgraminearum	1029	test	0.3533391207456589	TN_to_FP_regressed	-2.6817696	-2.5814312	False
FGRAMPH1_01G04025	0	test	0	0.250789076089859	0	7.264059968292713e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.2507164354901761	TN_stable	-0.017402837	-0.010375491	False
FGRAMPH1_01G04051	0	test	1	0.7465065121650696	0	1.778758996806573e-05	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.7464887245751015	FP_to_TN_corrected	0.3928012	0.13779175	False
FGRAMPH1_01G04053	0	test	1	0.8541231155395508	1	0.9158408045768738	FP_persistent	fgraminearum_newlabel	fgraminearum	1029	test	0.061717689037323	persistent_FP	-2.3079371	-3.4023736	False
FGRAMPH1_01G04055	0	test	1	0.8841054439544678	1	0.7098525166511536	FP_persistent	fgraminearum_newlabel	fgraminearum	1029	test	-0.1742529273033142	persistent_FP	-1.2788082	-3.600634	False
FGRAMPH1_01G04057	0	test	0	0.2851549685001373	1	0.8942403793334961	TN_to_FP_regressed	fgraminearum_newlabel	fgraminearum	1029	test	0.6090854108333588	TN_to_FP_regressed	-2.260201	-3.5292935	False
FGRAMPH1_01G04059	0	test	0	0.1739651262760162	0	3.71148066093112e-17	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1739651262760161	TN_stable	2.2640393	3.1156466	False
FGRAMPH1_01G04071	0	test	0	0.3669346570968628	0	1.1206004124630908e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.3669346458908586	TN_stable	-0.6787425	1.0330133	False
FGRAMPH1_01G04075	0	test	0	0.0087607000023126	0	4.933765467285411e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0087602066257658	TN_stable	0.80098695	-0.83828926	False
FGRAMPH1_01G04091	0	test	0	0.0207826513797044	0	1.0479112688699389e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0207825465885775	TN_stable	0.787775	-0.196062	False
FGRAMPH1_01G04093	0	test	0	0.0064877686090767	0	6.246285977340449e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0064877061462169	TN_stable	0.44268572	0.5955906	False
FGRAMPH1_01G04097	0	test	1	0.5387145280838013	0	0.1354415714740753	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.4032729566097259	FP_to_TN_corrected	-0.508493	-1.6447506	False
FGRAMPH1_01G04109	0	test	0	0.1047586128115654	0	2.656436485712344e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1047586128089089	TN_stable	0.4014696	3.0772574	False
FGRAMPH1_01G04113	0	test	0	6.423600098059978e-06	0	0.0127730881795287	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.0127666645794306	TN_stable	-1.0094737	-2.0462832	False
FGRAMPH1_01G04127	0	test	0	0.0032169446349143	0	0.042567528784275	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.0393505841493607	TN_stable	-2.559145	-4.771171	False
FGRAMPH1_01G04129	0	test	0	0.26093590259552	0	0.0392344407737255	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.2217014618217945	TN_stable	-2.940845	0.40209955	False
FGRAMPH1_01G04143	0	test	1	0.6164074540138245	1	0.5088754296302795	FP_persistent	fgraminearum_newlabel	fgraminearum	1029	test	-0.1075320243835449	persistent_FP	-1.3097558	-3.7981205	False
FGRAMPH1_01G04151	0	test	0	0.0799072757363319	0	2.2856126713488576e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0799072755077706	TN_stable	0.44310728	-4.5429134	False
FGRAMPH1_01G04165	0	test	0	0.141125276684761	0	4.261626607160451e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1411252724231343	TN_stable	-0.7391282	1.2103485	False
FGRAMPH1_01G04185	0	test	0	0.0026461002416908	0	1.4895276678750236e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.002646100092738	TN_stable	3.2738872	3.233098	False
FGRAMPH1_01G04207	0	test	0	0.2412304133176803	0	2.0023757315357216e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.2412103895603649	TN_stable	-2.3558059	1.5825268	False
FGRAMPH1_01G04249	0	test	0	0.0244719628244638	0	0.0073882979340851	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0170836648903787	TN_stable	-0.918384	-1.1031774	False
FGRAMPH1_01G04309	0	test	0	0.0590782575309276	0	1.26012048440316e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0590769974104432	TN_stable	0.03335984	0.2716345	False
FGRAMPH1_01G04313	0	test	0	0.0067026726901531	0	5.361443911056085e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0067026190757139	TN_stable	0.5191979	0.17493342	False
FGRAMPH1_01G04323	0	test	0	0.0696573406457901	0	1.553555548094998e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0696573406302545	TN_stable	3.6088145	3.4124987	False
FGRAMPH1_01G04329	0	test	0	0.1997710168361663	0	0.0065588904544711	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1932121263816952	TN_stable	-1.5240544	-1.1791999	False
FGRAMPH1_01G04339	0	test	0	0.0049691293388605	0	1.4239923302739044e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0049677053465302	TN_stable	5.5574574	3.1921496	False
FGRAMPH1_01G04341	0	test	0	0.0037234595511108	0	9.902158953911666e-12	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0037234595412086	TN_stable	0.32887167	3.198588	False
FGRAMPH1_01G04349	0	test	0	1.233843431071302e-12	0	1.9191568399773462e-30	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-1.233843431071302e-12	TN_stable	0.57826746	9.555365	False
FGRAMPH1_01G04369	0	test	0	0.006940665654838	0	2.414821028651204e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0069165174445514	TN_stable	-1.5708708	0.38908306	False
FGRAMPH1_01G04383	0	test	0	0.0275019966065883	0	1.2211177818244325e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.02748978542877	TN_stable	-3.051538	2.2137904	False
FGRAMPH1_01G04385	0	test	0	0.0949941128492355	0	0.0005322044598869	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0944619083893486	TN_stable	-2.534016	0.59858507	False
FGRAMPH1_01G04387	0	test	0	0.137943297624588	0	0.0214111991226673	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1165320985019207	TN_stable	-0.2391661	-1.3989364	False
FGRAMPH1_01G04391	0	test	0	0.009209026582539	0	1.293092140031149e-07	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0092088972733249	TN_stable	-2.9290626	2.4180377	False
FGRAMPH1_01G04393	0	test	0	9.070848456041448e-13	0	3.1379507603110425e-30	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-9.070848456041448e-13	TN_stable	0.5164383	9.618603	False
FGRAMPH1_01G04403	0	test	0	6.2314802562468685e-06	0	4.41467000200646e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-1.8168102542404083e-06	TN_stable	-2.1264646	1.8616135	False
FGRAMPH1_01G04409	0	test	0	0.049256432801485	0	1.1684821998869666e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0492564316330028	TN_stable	0.52242166	0.65121436	False
FGRAMPH1_01G04411	0	test	0	0.0692511349916458	0	4.68034997425093e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.069251088188146	TN_stable	-0.51469004	0.32642117	False
FGRAMPH1_01G04431	0	test	0	0.0014980043051764	0	1.4955314764364402e-10	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0014980041556232	TN_stable	-2.0109358	2.7322838	False
FGRAMPH1_01G04447	0	test	0	0.0010564533295109	0	2.137119860690529e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0010564533294895	TN_stable	2.4662678	2.9540575	False
FGRAMPH1_01G04461	0	test	0	0.0874757394194603	0	0.0002135325921699	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0872622068272904	TN_stable	1.6117593	-1.6213903	False
FGRAMPH1_01G04467	0	test	0	0.1845537275075912	0	0.0374827794730663	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1470709480345249	TN_stable	-1.3403126	-1.7482005	False
FGRAMPH1_01G04471	0	test	0	0.3048205077648163	0	0.1054176613688469	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1994028463959694	TN_stable	-2.2040875	-3.9509227	False
FGRAMPH1_01G04495	0	test	0	0.0508866496384143	1	0.6211238503456116	TN_to_FP_regressed	fgraminearum_newlabel	fgraminearum	1029	test	0.5702372007071973	TN_to_FP_regressed	-2.7440717	-2.1343415	False
FGRAMPH1_01G04501	0	test	0	0.0084526818245649	0	5.428133954410441e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0083984004850207	TN_stable	2.34206	-1.2780974	False
FGRAMPH1_01G04503	0	test	0	0.1834196150302887	0	3.228102870731983e-14	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1834196150302564	TN_stable	2.106436	2.4943814	False
FGRAMPH1_01G04531	1	test	1	0.87386155128479	1	0.86644446849823	TP_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.00741708278656	TP_stable	-0.8156285	-5.0342765	False
FGRAMPH1_01G04535	0	test	0	0.0186668820679187	0	6.671402985602981e-09	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0186668753965157	TN_stable	0.62279516	2.452715	False
FGRAMPH1_01G04537	0	test	0	0.4712313413619995	1	0.6747086644172668	TN_to_FP_regressed	fgraminearum_newlabel	fgraminearum	1029	test	0.2034773230552673	TN_to_FP_regressed	-0.60996085	-3.5315118	False
FGRAMPH1_01G04553	0	test	0	0.1083105206489563	0	0.3001895844936371	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.1918790638446808	TN_stable	-1.3348836	-1.943379	False
FGRAMPH1_01G04559	0	test	1	0.7745574712753296	0	0.1612167060375213	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.6133407652378082	FP_to_TN_corrected	-2.3812935	-3.1626222	False
FGRAMPH1_01G04573	0	test	0	0.025555171072483	0	6.460495933424681e-05	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0254905661131487	TN_stable	-2.6934612	1.5731156	False
FGRAMPH1_01G04581	0	test	0	0.0443364679813385	0	0.0006536059081554	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0436828620731831	TN_stable	-0.27150366	-0.13735788	False
FGRAMPH1_01G04583	0	test	0	0.1120725646615028	0	0.1727678030729293	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.0606952384114265	TN_stable	-1.0502312	-2.131903	False
FGRAMPH1_01G04585	0	test	0	0.0281985756009817	0	0.0001996127975871	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0279989628033946	TN_stable	-2.8442976	-1.3150442	False
FGRAMPH1_01G04593	0	test	1	0.8706580996513367	0	0.0004539942892733	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.8702041053620634	FP_to_TN_corrected	-0.0002605726	-0.432783	False
FGRAMPH1_01G04597	0	test	1	0.7469528913497925	0	0.0391213409602642	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.7078315503895283	FP_to_TN_corrected	-1.5960667	-3.9310448	False
FGRAMPH1_01G04615	0	test	0	0.0918130874633789	0	0.0092848986387252	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0825281888246537	TN_stable	0.14286281	-1.5707282	False
FGRAMPH1_01G04625	0	test	0	0.3612770140171051	1	0.9334378242492676	TN_to_FP_regressed	fgraminearum_newlabel	fgraminearum	1029	test	0.5721608102321625	TN_to_FP_regressed	-2.9346015	-3.8381348	False
FGRAMPH1_01G04635	1	test	0	0.2708675861358642	1	0.9104455709457396	FN_to_TP_rescued	fgraminearum_newlabel	fgraminearum	1029	test	0.6395779848098755	FN_to_TP_rescued	-2.8947487	-5.293752	True
FGRAMPH1_01G04641	0	test	0	0.0157485175877809	0	4.537710832086539e-11	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0157485175424037	TN_stable	-0.76417476	1.341406	False
FGRAMPH1_01G04653	0	test	0	0.2221157401800155	0	0.0003552729322109	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.2217604672478046	TN_stable	0.19049513	-0.71711236	False
FGRAMPH1_01G04659	0	test	0	0.0546071678400039	0	4.7722153340146185e-08	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0546071201178505	TN_stable	-1.5960299	1.1572582	False
FGRAMPH1_01G04705	0	test	0	0.3969621956348419	1	0.9871090650558472	TN_to_FP_regressed	fgraminearum_newlabel	fgraminearum	1029	test	0.5901468694210052	TN_to_FP_regressed	-2.7364168	-4.797888	False
FGRAMPH1_01G04727	0	test	1	0.5912301540374756	0	0.3833473026752472	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.2078828513622284	FP_to_TN_corrected	-2.2405386	-2.1408167	False
FGRAMPH1_01G04733	0	test	0	0.0646054521203041	0	8.514323834427802e-16	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.0646054521203032	TN_stable	8.177562	3.3705144	False
FGRAMPH1_01G04761	0	test	0	0.0458949431777	0	0.1431877762079239	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	0.0972928330302238	TN_stable	-2.121863	-1.3814657	False
FGRAMPH1_01G04781	0	test	0	7.960616699165257e-08	0	4.225907105137594e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	4.1463009381459415e-06	TN_stable	-2.0273957	1.5608277	False
FGRAMPH1_01G04807	0	test	0	0.1359133720397949	0	5.345415047486313e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1359080266247474	TN_stable	-2.9653964	1.7894677	False
FGRAMPH1_01G04811	0	test	0	0.1580122858285904	0	4.0903847149664774e-13	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.1580122858281813	TN_stable	-1.2555058	3.7041206	False
FGRAMPH1_01G04819	0	test	0	4.295915914553916e-06	0	1.492919578675127e-23	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-4.295915914553916e-06	TN_stable	-0.4728839	5.652565	False
FGRAMPH1_01G04829	0	test	1	0.9294608235359192	0	2.4145492716343145e-05	FP_to_TN_corrected	fgraminearum_newlabel	fgraminearum	1029	test	-0.9294366780432028	FP_to_TN_corrected	0.5768091	-0.6985899	False
FGRAMPH1_01G04877	0	test	0	0.35421884059906	0	3.0325481930049136e-06	TN_stable	fgraminearum_newlabel	fgraminearum	1029	test	-0.354215808050867	TN_stable	-1.3935279	0.70472664	False
