gene_id	canonical_gene_id	split	label	is_labeled	in_graph	score_baseline	score_ESM2	mean_raw_score_baseline	mean_raw_score_ESM2	rank_baseline	rank_ESM2	delta_score	percentile_gain	rank_gain	n_seeds_baseline	n_seeds_ESM2	top100_baseline	top100_ESM2	candidate_class_top100	top200_baseline	top200_ESM2	candidate_class_top200	top500_baseline	top500_ESM2	candidate_class_top500
FGRAMPH1_01G02825	fgraminearum::FGRAMPH1_01G02825	test	1.0	True	True	0.8994393671761001	0.9114968128407955	0.8003415942192078	0.8615562319755554	1287	1109	0.012057445664695465	0.012057445664695465	178	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G02061	fgraminearum::FGRAMPH1_01G02061	train	1.0	True	True	0.9736886567851931	0.9114046540204285	0.9284922361373902	0.8663846492767334	315	1110	-0.062284002764764645	-0.062284002764764645	-795	5	5	False	False	Neither	False	False	Neither	True	False	Baseline_only
FGRAMPH1_01G03683	fgraminearum::FGRAMPH1_01G03683	test	1.0	True	True	0.8115505721526765	0.9113739344136395	0.5884146630764008	0.8319929957389831	2424	1111	0.099823362260963	0.099823362260963	1313	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G27765	fgraminearum::FGRAMPH1_01G27765	test	0.0	True	True	0.7425850549112971	0.9112971353966669	0.41239389181137087	0.8613861799240112	3311	1112	0.1687120804853698	0.1687120804853698	2199	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G23989	fgraminearum::FGRAMPH1_01G23989	train	1.0	True	True	0.8566623147223715	0.9112203363796944	0.7103614330291748	0.8570385813713074	1843	1113	0.05455802165732282	0.05455802165732282	730	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G01601	fgraminearum::FGRAMPH1_01G01601	train	1.0	True	True	0.8705629367944091	0.9111281775593273	0.7331064581871033	0.8647758364677429	1664	1114	0.04056524076491819	0.04056524076491819	550	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G10299	fgraminearum::FGRAMPH1_01G10299	train	0.0	True	True	0.9066277551647339	0.9111281775593273	0.8163765668869019	0.8592813730239868	1197	1115	0.004500422394593362	0.004500422394593362	82	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G02583	fgraminearum::FGRAMPH1_01G02583	train	1.0	True	True	0.5442285538745104	0.9110513785423546	0.14761321991682047	0.8608225345611572	5884	1116	0.3668228246678442	0.3668228246678442	4768	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G23825	fgraminearum::FGRAMPH1_01G23825	test	1.0	True	True	0.9870977651486061	0.9109899393287766	0.9543831706047058	0.8542717218399047	151	1117	-0.07610782581982956	-0.07610782581982956	-966	5	5	False	False	Neither	True	False	Baseline_only	True	False	Baseline_only
FGRAMPH1_01G20237	fgraminearum::FGRAMPH1_01G20237	test	1.0	True	True	0.9717533215574841	0.910820981491437	0.9251939058303833	0.8555862665176391	340	1118	-0.060932340066047086	-0.060932340066047086	-778	5	5	False	False	Neither	False	False	Neither	True	False	Baseline_only
FGRAMPH1_01G07467	fgraminearum::FGRAMPH1_01G07467	val	0.0	True	True	0.7493894478150679	0.9106213040473081	0.42990546822547915	0.8646827697753906	3242	1119	0.16123185623224023	0.16123185623224023	2123	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G13029	fgraminearum::FGRAMPH1_01G13029	train	0.0	True	True	0.9848552338530068	0.9105905844405193	0.950210165977478	0.7752956509590149	177	1120	-0.07426464941248745	-0.07426464941248745	-943	5	5	False	False	Neither	True	False	Baseline_only	True	False	Baseline_only
FGRAMPH1_01G08663	fgraminearum::FGRAMPH1_01G08663	train	1.0	True	True	0.9060287228323478	0.9104830658167575	0.8159502506256103	0.864533531665802	1208	1121	0.00445434298440972	0.00445434298440972	87	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G20235	fgraminearum::FGRAMPH1_01G20235	train	1.0	True	True	0.7614468934797635	0.9104523462099685	0.45685653686523436	0.8591957449913025	3094	1122	0.14900545273020505	0.14900545273020505	1972	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G09193	fgraminearum::FGRAMPH1_01G09193	val	1.0	True	True	0.7714922048997772	0.9102833883726289	0.4848391890525818	0.8365880250930786	2948	1123	0.1387911834728517	0.1387911834728517	1825	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G00883	fgraminearum::FGRAMPH1_01G00883	train	0.0	True	True	0.7968819599109132	0.9101758697488671	0.5499454319477082	0.8287665724754334	2638	1124	0.11329390983795395	0.11329390983795395	1514	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G17185	fgraminearum::FGRAMPH1_01G17185	train	1.0	True	True	0.9077643806159281	0.9101758697488671	0.8191981315612793	0.8634516954421997	1178	1125	0.002411489132938982	0.002411489132938982	53	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G03359	fgraminearum::FGRAMPH1_01G03359	train	0.0	True	True	0.839428615313724	0.9101605099454726	0.6672532558441162	0.8251140832901	2069	1126	0.07073189463174856	0.07073189463174856	943	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G05061	fgraminearum::FGRAMPH1_01G05061	train	0.0	True	True	0.9638583826127025	0.9101144305352891	0.9121684432029724	0.8466003894805908	451	1127	-0.05374395207741345	-0.05374395207741345	-676	5	5	False	False	Neither	False	False	Neither	True	False	Baseline_only
FGRAMPH1_01G19641	fgraminearum::FGRAMPH1_01G19641	test	0.0	True	True	0.6940941555948085	0.9101144305352891	0.3191728264093399	0.8339495658874512	3925	1128	0.2160202749404806	0.2160202749404806	2797	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G14983	fgraminearum::FGRAMPH1_01G14983	train	0.0	True	True	0.8965363643345364	0.9100069119115275	0.795934009552002	0.8417245507240295	1322	1129	0.013470547576991065	0.013470547576991065	193	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G10799	fgraminearum::FGRAMPH1_01G10799	train	0.0	True	True	0.44526534060364026	0.9099454726979495	0.0856027334928512	0.8089635610580445	7219	1130	0.4646801320943092	0.4646801320943092	6089	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G19919	fgraminearum::FGRAMPH1_01G19919	train	0.0	True	True	0.9278703632593504	0.9098072344673988	0.8528745651245118	0.8411475539207458	927	1131	-0.0180631287919516	-0.0180631287919516	-204	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G06713	FGRAMPH1_01G06713			False	True	0.8446663082712542	0.9096997158436372	0.6757797241210938	0.8397778153419495	1991	1132	0.06503340757238296	0.06503340757238296	859	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G03233	fgraminearum::FGRAMPH1_01G03233	train	1.0	True	True	0.9138007833499732	0.9096843560402427	0.830586850643158	0.8590071082115174	1103	1133	-0.004116427309730497	-0.004116427309730497	-30	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G02561	fgraminearum::FGRAMPH1_01G02561	val	1.0	True	True	0.9258889486214577	0.9096075570232701	0.8467567682266235	0.8491984605789185	947	1134	-0.016281391598187533	-0.016281391598187533	-187	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G07679	fgraminearum::FGRAMPH1_01G07679	train	1.0	True	True	0.7620920052223331	0.9095000383995085	0.45856174230575564	0.8563288450241089	3081	1135	0.14740803317717543	0.14740803317717543	1946	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G26741	fgraminearum::FGRAMPH1_01G26741	train	1.0	True	True	0.8206435757622301	0.9094385991859305	0.6197386622428894	0.8606497645378113	2315	1136	0.08879502342370038	0.08879502342370038	1179	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G17121	FGRAMPH1_01G17121			False	True	0.6750172797788189	0.9094232393825358	0.28866535723209374	0.7782380402088165	4154	1137	0.2344059596037169	0.2344059596037169	3017	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G24463	fgraminearum::FGRAMPH1_01G24463	train	1.0	True	True	0.8641886183856846	0.9094078795791415	0.7242422819137573	0.8519769668579101	1738	1138	0.04521926119345687	0.04521926119345687	600	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G02933	fgraminearum::FGRAMPH1_01G02933	train	0.0	True	True	0.8551877735964979	0.9092235619384071	0.695997416973114	0.8516641855239868	1863	1139	0.05403578834190925	0.05403578834190925	724	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G03197	fgraminearum::FGRAMPH1_01G03197	train	1.0	True	True	0.9807848859534598	0.9092082021350126	0.9415100693702698	0.86064293384552	229	1140	-0.07157668381844717	-0.07157668381844717	-911	5	5	False	False	Neither	False	False	Neither	True	False	Baseline_only
FGRAMPH1_01G17391	fgraminearum::FGRAMPH1_01G17391	train	1.0	True	True	0.8614699331848552	0.9091774825282236	0.7172142744064331	0.858093512058258	1775	1141	0.047707549343368405	0.047707549343368405	634	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G03389	FGRAMPH1_01G03389			False	True	0.948621457645342	0.9091621227248291	0.8880109071731568	0.8133517503738403	642	1142	-0.0394593349205129	-0.0394593349205129	-500	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G01875	fgraminearum::FGRAMPH1_01G01875	val	0.0	True	True	0.8827432608862607	0.9091006835112511	0.7580105781555175	0.8469136357307434	1504	1143	0.026357422624990412	0.026357422624990412	361	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G02169	fgraminearum::FGRAMPH1_01G02169	train	1.0	True	True	0.858997004838338	0.9090853237078566	0.7126714706420898	0.859933876991272	1803	1144	0.05008831886951859	0.05008831886951859	659	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G23341	fgraminearum::FGRAMPH1_01G23341	train	0.0	True	True	0.9702787804316104	0.909008524690884	0.9225222349166871	0.7506068706512451	368	1145	-0.06127025574072642	-0.06127025574072642	-777	5	5	False	False	Neither	False	False	Neither	True	False	Baseline_only
FGRAMPH1_01G26763	fgraminearum::FGRAMPH1_01G26763	test	0.0	True	True	0.6857998617617694	0.9089778050840949	0.2992994457483292	0.8534077644348145	4036	1146	0.22317794332232543	0.22317794332232543	2890	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G17295	fgraminearum::FGRAMPH1_01G17295	train	1.0	True	True	0.9300668151447662	0.9089624452807004	0.8556605696678161	0.8589920401573181	905	1147	-0.02110436986406583	-0.02110436986406583	-242	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G19853	fgraminearum::FGRAMPH1_01G19853	train	1.0	True	True	0.9533369172874586	0.9089317256739115	0.8994352340698242	0.8581568360328674	572	1148	-0.04440519161354717	-0.04440519161354717	-576	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G02549	fgraminearum::FGRAMPH1_01G02549	test	0.0	True	True	0.8776438061592812	0.9089010060671223	0.7517075181007385	0.8251524686813354	1565	1149	0.03125719990784115	0.03125719990784115	416	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G19517	fgraminearum::FGRAMPH1_01G19517	test	0.0	True	True	0.875708470931572	0.9088242070501498	0.7500631928443908	0.8558462500572205	1597	1150	0.033115736118577765	0.033115736118577765	447	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G25023	FGRAMPH1_01G25023			False	True	0.8885031871592044	0.9086091698026266	0.7773186206817627	0.8053345322608948	1449	1151	0.020105982643422227	0.020105982643422227	298	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G20779	fgraminearum::FGRAMPH1_01G20779	val	1.0	True	True	0.9881883111896167	0.9085323707856539	0.9607282519340515	0.840953016281128	137	1152	-0.07965594040396284	-0.07965594040396284	-1015	5	5	False	False	Neither	True	False	Baseline_only	True	False	Baseline_only
FGRAMPH1_01G06963	fgraminearum::FGRAMPH1_01G06963	train	0.0	True	True	0.916949543045849	0.9084862913754705	0.8303671598434448	0.7713049292564392	1069	1153	-0.008463251670378424	-0.008463251670378424	-84	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G24777	FGRAMPH1_01G24777			False	True	0.9388833422932187	0.9083787727517088	0.8734217524528504	0.8596713066101074	779	1154	-0.03050456954150993	-0.03050456954150993	-375	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G07985	fgraminearum::FGRAMPH1_01G07985	train	1.0	True	True	0.8513939021580524	0.9083173335381307	0.695537805557251	0.8596616864204407	1912	1155	0.05692343138007827	0.05692343138007827	757	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G10465	FGRAMPH1_01G10465			False	True	0.8199831042162661	0.9083173335381307	0.6103248953819275	0.855751919746399	2324	1156	0.08833422932186463	0.08833422932186463	1168	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G15241	fgraminearum::FGRAMPH1_01G15241	train	0.0	True	True	0.7969433991244912	0.9082405345211582	0.5449538052082061	0.8514826178550721	2636	1157	0.11129713539666697	0.11129713539666697	1479	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G19295	fgraminearum::FGRAMPH1_01G19295	val	0.0	True	True	0.784686276015667	0.9081637355041856	0.524081003665924	0.8080776691436767	2791	1158	0.12347745948851863	0.12347745948851863	1633	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G17947	FGRAMPH1_01G17947			False	True	0.9002995161661931	0.9080869364872128	0.7994543313980103	0.7757487714290618	1272	1159	0.007787420321019756	0.007787420321019756	113	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G26065	fgraminearum::FGRAMPH1_01G26065	train	1.0	True	True	0.8669380231933032	0.9078565394362952	0.7290555357933044	0.8581432104110718	1710	1160	0.04091851624299203	0.04091851624299203	550	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G23201	FGRAMPH1_01G23201			False	True	0.9219568389524614	0.9078258198295062	0.8388270020484925	0.8372668266296387	1002	1161	-0.014131019122955224	-0.014131019122955224	-159	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G06835	fgraminearum::FGRAMPH1_01G06835	train	0.0	True	True	0.9322786268335765	0.9077643806159281	0.8591407418251038	0.818656837940216	870	1162	-0.024514246217648417	-0.024514246217648417	-292	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G03159	fgraminearum::FGRAMPH1_01G03159	test	0.0	True	True	0.886322095077183	0.9077183012057446	0.770603334903717	0.8068126320838929	1467	1163	0.021396206128561635	0.021396206128561635	304	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G20071	fgraminearum::FGRAMPH1_01G20071	train	0.0	True	False	0.5947008678288918	0.9076568619921666	0.18892329335212704	0.8181193709373474	5294	1164	0.3129559941632748	0.3129559941632748	4130	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G10245	fgraminearum::FGRAMPH1_01G10245	train	0.0	True	True	0.9082405345211582	0.9076261423853774	0.8205901026725769	0.7994495749473571	1173	1165	-0.0006143921357807391	-0.0006143921357807391	8	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G09683	fgraminearum::FGRAMPH1_01G09683	train	1.0	True	True	0.9836571691882344	0.9074725443514323	0.9568268775939941	0.8576174855232239	189	1166	-0.0761846248368021	-0.0761846248368021	-977	5	5	False	False	Neither	True	False	Baseline_only	True	False	Baseline_only
FGRAMPH1_01G28143	fgraminearum::FGRAMPH1_01G28143	train	1.0	True	True	0.8438522386913447	0.9074111051378543	0.676398229598999	0.8537434816360474	2004	1167	0.06355886644650954	0.06355886644650954	837	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G00989	fgraminearum::FGRAMPH1_01G00989	train	1.0	True	True	0.7862990553720912	0.9073650257276707	0.526523208618164	0.8461708664894104	2771	1168	0.12106597035557953	0.12106597035557953	1603	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G07573	fgraminearum::FGRAMPH1_01G07573	train	0.0	True	True	0.9016050994547269	0.9073650257276707	0.805157482624054	0.7525503456592559	1263	1169	0.0057599262729438605	0.0057599262729438605	94	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G20551	fgraminearum::FGRAMPH1_01G20551	train	1.0	True	True	0.8084786114737732	0.9073496659242762	0.5859501242637635	0.8578935027122497	2465	1170	0.09887105445050304	0.09887105445050304	1295	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G22143	fgraminearum::FGRAMPH1_01G22143	train	0.0	True	True	0.9342907610782583	0.9073496659242762	0.8620161771774292	0.7616590738296509	843	1171	-0.02694109515398202	-0.02694109515398202	-328	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G07599	fgraminearum::FGRAMPH1_01G07599	train	0.0	True	True	0.8229629060748023	0.9072728669073037	0.6200837731361389	0.8257753610610962	2288	1172	0.08430996083250142	0.08430996083250142	1116	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G02759	fgraminearum::FGRAMPH1_01G02759	train	1.0	True	True	0.9479456262959834	0.9072421473005147	0.8859153032302857	0.8544521570205689	653	1173	-0.04070347899546878	-0.04070347899546878	-520	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G06511	FGRAMPH1_01G06511			False	True	0.7696951079026189	0.9072267874971202	0.46840081214904783	0.721470782160759	2974	1174	0.1375316795945013	0.1375316795945013	1800	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G01959	fgraminearum::FGRAMPH1_01G01959	test	1.0	True	True	0.9546578603793872	0.9072114276937254	0.8959198713302612	0.8384023666381836	554	1175	-0.04744643268566173	-0.04744643268566173	-621	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G14643	fgraminearum::FGRAMPH1_01G14643	train	0.0	True	True	0.875201597419553	0.9071499884801474	0.7515578985214233	0.8574520111083984	1605	1176	0.03194839106059444	0.03194839106059444	429	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G19141	fgraminearum::FGRAMPH1_01G19141	train	0.0	True	True	0.9507564703171798	0.9071346286767529	0.8896775960922241	0.7752890944480896	610	1177	-0.04362184164042693	-0.04362184164042693	-567	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G06705	fgraminearum::FGRAMPH1_01G06705	train	1.0	True	True	0.9548421780201213	0.9071039090699639	0.8973560810089112	0.8408018946647644	549	1178	-0.047738268950157425	-0.047738268950157425	-629	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G01295	FGRAMPH1_01G01295			False	True	0.9658705168573842	0.9070271100529913	0.9156887412071228	0.8457576274871826	422	1179	-0.05884340680439293	-0.05884340680439293	-757	5	5	False	False	Neither	False	False	Neither	True	False	Baseline_only
FGRAMPH1_01G26891	fgraminearum::FGRAMPH1_01G26891	train	1.0	True	True	0.9439059980032255	0.9070117502495968	0.8792234301567078	0.8551048755645752	709	1180	-0.036894247753628706	-0.036894247753628706	-471	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G27533	fgraminearum::FGRAMPH1_01G27533	train	0.0	True	True	0.7973581138161432	0.9069349512326242	0.5482623338699341	0.8228879451751709	2630	1181	0.10957683741648105	0.10957683741648105	1449	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G25125	fgraminearum::FGRAMPH1_01G25125	test	0.0	True	True	0.9440903156439597	0.9069195914292297	0.8805043220520019	0.846622109413147	706	1182	-0.03717072421473	-0.03717072421473	-476	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G17883	FGRAMPH1_01G17883			False	True	0.8781353198679056	0.9068888718224407	0.7586882948875427	0.7558558642864227	1557	1183	0.028753551954535106	0.028753551954535106	374	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G17601	fgraminearum::FGRAMPH1_01G17601	train	1.0	True	True	0.9301896935719223	0.9068274326088627	0.8580167889595032	0.856903898715973	901	1184	-0.0233622609630596	-0.0233622609630596	-283	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G24797	fgraminearum::FGRAMPH1_01G24797	test	0.0	True	True	0.7681437677597727	0.9067659933952845	0.47673105597496035	0.8284457206726075	3000	1185	0.13862222563551185	0.13862222563551185	1815	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G10281	fgraminearum::FGRAMPH1_01G10281	train	1.0	True	True	0.9177482528223638	0.90675063359189	0.8341908097267151	0.8559869289398193	1056	1186	-0.01099761923047382	-0.01099761923047382	-130	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G04651	fgraminearum::FGRAMPH1_01G04651	train	1.0	True	True	0.8790415482681821	0.906719913985101	0.760450828075409	0.8535837769508362	1551	1187	0.02767836571691884	0.02767836571691884	364	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G08341	fgraminearum::FGRAMPH1_01G08341	test	0.0	True	True	0.7662391521388526	0.906719913985101	0.4753460168838501	0.8474472641944886	3028	1188	0.14048076184624836	0.14048076184624836	1840	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G02153	FGRAMPH1_01G02153			False	True	0.8792258659089164	0.9066431149681284	0.7458563089370728	0.805018138885498	1549	1189	0.027417249059212057	0.027417249059212057	360	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G06485	FGRAMPH1_01G06485			False	True	0.955871284847554	0.9065970355579449	0.8990795612335205	0.7541539311408997	542	1190	-0.04927424928960911	-0.04927424928960911	-648	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G26161	fgraminearum::FGRAMPH1_01G26161	train	1.0	True	True	0.9115736118577683	0.9065663159511559	0.8247509360313415	0.8543557047843933	1129	1191	-0.005007295906612419	-0.005007295906612419	-62	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G20351	fgraminearum::FGRAMPH1_01G20351	train	1.0	True	True	0.9627831963750865	0.9065355963443669	0.9109864592552185	0.8560349941253662	468	1192	-0.0562476000307196	-0.0562476000307196	-724	5	5	False	False	Neither	False	False	Neither	True	False	Baseline_only
FGRAMPH1_01G03271	FGRAMPH1_01G03271			False	True	0.9274710083710929	0.9064895169341833	0.8531997203826904	0.8488102436065674	931	1193	-0.020981491436909527	-0.020981491436909527	-262	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G01797	fgraminearum::FGRAMPH1_01G01797	test	0.0	True	True	0.8586744489670532	0.9064434375239998	0.7068439722061157	0.8527227878570557	1806	1194	0.04776898855694656	0.04776898855694656	612	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G15195	fgraminearum::FGRAMPH1_01G15195	test	0.0	True	True	0.841840104446663	0.906366638507027	0.6680046319961548	0.846677815914154	2028	1195	0.06452653406036402	0.06452653406036402	833	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G11323	fgraminearum::FGRAMPH1_01G11323	val	0.0	True	True	0.72899162890715	0.9062591198832655	0.3813727855682373	0.8348023056983948	3482	1196	0.1772674909761155	0.1772674909761155	2286	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G23553	fgraminearum::FGRAMPH1_01G23553	train	0.0	True	True	0.8161738729744259	0.9061516012595039	0.5988125085830689	0.8489725708961486	2371	1197	0.089977728285078	0.089977728285078	1174	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G02895	fgraminearum::FGRAMPH1_01G02895	train	0.0	True	True	0.8758006297519392	0.9059058444051915	0.7444848656654358	0.8280888319015502	1595	1198	0.030105214653252332	0.030105214653252332	397	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G19105	fgraminearum::FGRAMPH1_01G19105	test	0.0	True	True	0.8892097381153521	0.905859764995008	0.780144989490509	0.8085961222648621	1432	1199	0.016650026879655888	0.016650026879655888	233	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G03939	FGRAMPH1_01G03939			False	True	0.8744643268566163	0.9058136855848244	0.727063900232315	0.8234861612319946	1615	1200	0.0313493587282081	0.0313493587282081	415	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G26751	fgraminearum::FGRAMPH1_01G26751	val	0.0	True	True	0.8981030642807772	0.9057829659780354	0.8007662653923034	0.8486228585243225	1301	1201	0.007679901697258185	0.007679901697258185	100	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G10979	fgraminearum::FGRAMPH1_01G10979	train	1.0	True	True	0.8385531065202365	0.9057676061746409	0.6580251336097718	0.8526316285133362	2075	1202	0.0672144996544044	0.0672144996544044	873	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G04625	fgraminearum::FGRAMPH1_01G04625	test	0.0	True	True	0.7642116580907764	0.9056754473542739	0.46759812235832215	0.8021615386009217	3052	1203	0.14146378926349745	0.14146378926349745	1849	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G00813	fgraminearum::FGRAMPH1_01G00813	train	1.0	True	True	0.9632747100837109	0.9055525689271178	0.9108058214187622	0.8515560269355774	460	1204	-0.05772214115659313	-0.05772214115659313	-744	5	5	False	False	Neither	False	False	Neither	True	False	Baseline_only
FGRAMPH1_01G07323	fgraminearum::FGRAMPH1_01G07323	test	0.0	True	True	0.9148298901774057	0.9054757699101451	0.8304596900939941	0.8494203448295593	1096	1205	-0.009354120267260568	-0.009354120267260568	-109	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G06983	fgraminearum::FGRAMPH1_01G06983	train	1.0	True	True	0.9378081560556024	0.9054296904999616	0.8692191123962403	0.8481122493743897	798	1206	-0.032378465555640834	-0.032378465555640834	-408	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G04057	fgraminearum::FGRAMPH1_01G04057	test	0.0	True	True	0.7695875892788573	0.905352891482989	0.4876470535993576	0.84165518283844	2976	1207	0.13576530220413174	0.13576530220413174	1769	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G06213	fgraminearum::FGRAMPH1_01G06213	train	0.0	True	True	0.9325397434912833	0.9053221718762	0.8589881420135498	0.8436599612236023	865	1208	-0.027217571615083314	-0.027217571615083314	-343	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G01847	fgraminearum::FGRAMPH1_01G01847	val	0.0	True	True	0.8702403809231243	0.905291452269411	0.7356126308441162	0.8522818088531494	1668	1209	0.03505107134628671	0.03505107134628671	459	5	5	False	False	Neither	False	False	Neither	False	False	Neither
FGRAMPH1_01G10723	fgraminearum::FGRAMPH1_01G10723	train	1.0	True	True	0.9292220259580677	0.9052453728592275	0.8532699942588806	0.8522279620170593	916	1210	-0.023976653098840228	-0.023976653098840228	-294	5	5	False	False	Neither	False	False	Neither	False	False	Neither
