gene_id	raw_location	normalized_location	evidence	source_db
FGRAMPH1_01G12135	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12135	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12135	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12135	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12139	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12139	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12139	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12139	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12139	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12139	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G12145	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G12145	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G12149	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12149	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12151	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12151	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12153	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12153	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G12153	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12153	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12155	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12155	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12155	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12157	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12157	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12157	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12157	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G12163	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12163	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12163	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G12163	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12163	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12163	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G12165	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12165	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12165	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12165	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12165	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12165	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12167	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12167	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12167	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12167	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12167	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G12169	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12169	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12169	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12169	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12171	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12171	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G12171	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12173	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12173	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12173	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12175	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12177	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12177	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12177	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12179	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12181	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12181	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12181	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12183	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12183	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12185	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12189	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12189	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G12189	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12189	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12191	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12191	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G12193	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12193	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12193	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12195	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12195	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12199	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12199	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G12199	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12199	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12201	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12201	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12203	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12203	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12203	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G12205	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12205	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12205	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12205	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12205	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12207	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12207	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12211	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12211	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12211	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12211	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12213	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12213	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12213	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12213	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12215	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12215	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12215	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12215	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12219	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12219	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12219	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12219	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G12221	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12221	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12221	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12221	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12223	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12223	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12223	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12223	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G12225	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12225	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12227	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12227	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12227	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12227	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12227	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G12231	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12231	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12235	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12237	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12237	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12237	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12239	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12239	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12239	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12245	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12245	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12245	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12245	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G12245	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12245	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12247	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12247	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12249	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12249	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12249	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12251	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12253	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12253	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12259	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12259	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12271	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12275	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12275	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12275	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12277	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12277	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12279	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12281	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12281	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12281	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12281	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12281	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12283	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12283	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12283	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12285	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12285	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12285	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12289	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12289	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12291	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12297	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12297	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12297	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12297	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12303	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G12305	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12305	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12305	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12305	Vacuole membrane	Vacuole	eFG	eFG
FGRAMPH1_01G12305	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G12307	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12307	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G12307	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12309	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12309	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12309	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12311	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12319	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12321	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12321	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12321	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12321	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12323	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12323	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12323	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12323	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G12323	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12325	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12325	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12327	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12327	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12327	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12329	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12329	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12329	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12329	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12333	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12333	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G12335	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12335	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G12337	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12337	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12337	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12337	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12345	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12345	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12347	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12347	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12347	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12349	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12349	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G12351	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12351	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12351	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12355	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12357	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12357	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12357	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12357	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12359	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12359	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12359	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12359	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12363	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12363	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G12365	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12367	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12367	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12367	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12367	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12369	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12369	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12371	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12371	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12371	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12371	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12371	Vacuole membrane	Vacuole	eFG	eFG
FGRAMPH1_01G12371	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G12373	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12375	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12375	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12375	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12375	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G12381	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12381	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12381	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12381	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12381	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G12387	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12387	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12389	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12389	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12389	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12393	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12393	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12393	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G12393	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12393	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G12397	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12397	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12403	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12405	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12405	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12405	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12405	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12409	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12409	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12409	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G12409	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12409	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12409	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12409	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12411	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12411	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12413	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12413	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12413	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12413	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12413	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12415	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12415	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G12415	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12417	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12417	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12417	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12419	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12419	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12419	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12419	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12419	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12419	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12419	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G12421	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12421	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12423	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12423	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12423	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G12425	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12429	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12429	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12429	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G12435	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12435	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12437	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12437	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G12437	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12439	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12439	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12441	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12441	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12443	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12443	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12447	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12447	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12447	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12447	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12449	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12451	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12451	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12453	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12453	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12453	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12455	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12455	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12461	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12463	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12463	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12473	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12473	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G12473	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12475	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12475	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12475	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12475	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12475	Vacuole membrane	Vacuole	eFG	eFG
FGRAMPH1_01G12475	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G12477	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12477	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12479	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12479	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12481	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12483	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12483	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12483	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12483	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12485	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12485	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12487	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12487	Peroxisome	Peroxisome	eFG	eFG
FGRAMPH1_01G12487	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12489	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12489	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12489	Multi-pass membrane	Multi-pass membrane	eFG	eFG
FGRAMPH1_01G12493	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12495	Golgi	Golgi	eFG	eFG
FGRAMPH1_01G12495	Endosome	Endosome	eFG	eFG
FGRAMPH1_01G12497	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12497	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12497	Mitochondrion	Mitochondrion	eFG	eFG
FGRAMPH1_01G12497	Vacuole	Vacuole	eFG	eFG
FGRAMPH1_01G12497	Cell membrane	Cell membrane	eFG	eFG
FGRAMPH1_01G12499	Cytoplasm	Cytoplasm	eFG	eFG
FGRAMPH1_01G12499	Nucleus	Nucleus	eFG	eFG
FGRAMPH1_01G12501	Secreted	Secreted	eFG	eFG
FGRAMPH1_01G12501	Endoplasmic reticulum	Endoplasmic reticulum	eFG	eFG
FGRAMPH1_01G12501	Mitochondrion	Mitochondrion	eFG	eFG
