gene_id	gene_id_source	gene_symbol	species	label_binary	label_text	label_source_project	label_source_file	evidence_note	included_in_final	exclusion_reason
S000004375	Ensembl/Original	S000004375	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002368	Ensembl/Original	S000002368	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003261	Ensembl/Original	S000003261	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003538	Ensembl/Original	S000003538	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003773	Ensembl/Original	S000003773	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000000358	Ensembl/Original	S000000358	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005165	Ensembl/Original	S000005165	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000000233	Ensembl/Original	S000000233	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005776	Ensembl/Original	S000005776	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000006390	Ensembl/Original	S000006390	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005337	Ensembl/Original	S000005337	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005188	Ensembl/Original	S000005188	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004840	Ensembl/Original	S000004840	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002175	Ensembl/Original	S000002175	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001404	Ensembl/Original	S000001404	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004095	Ensembl/Original	S000004095	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005191	Ensembl/Original	S000005191	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005600	Ensembl/Original	S000005600	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004239	Ensembl/Original	S000004239	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004901	Ensembl/Original	S000004901	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000006373	Ensembl/Original	S000006373	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001572	Ensembl/Original	S000001572	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000028421	Ensembl/Original	S000028421	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003377	Ensembl/Original	S000003377	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005642	Ensembl/Original	S000005642	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004107	Ensembl/Original	S000004107	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000006365	Ensembl/Original	S000006365	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003008	Ensembl/Original	S000003008	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003545	Ensembl/Original	S000003545	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000000458	Ensembl/Original	S000000458	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004757	Ensembl/Original	S000004757	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000006158	Ensembl/Original	S000006158	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003066	Ensembl/Original	S000003066	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004947	Ensembl/Original	S000004947	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002616	Ensembl/Original	S000002616	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001288	Ensembl/Original	S000001288	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004185	Ensembl/Original	S000004185	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005386	Ensembl/Original	S000005386	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005499	Ensembl/Original	S000005499	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005787	Ensembl/Original	S000005787	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001518	Ensembl/Original	S000001518	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005868	Ensembl/Original	S000005868	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004078	Ensembl/Original	S000004078	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000000208	Ensembl/Original	S000000208	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003123	Ensembl/Original	S000003123	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002773	Ensembl/Original	S000002773	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003306	Ensembl/Original	S000003306	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001624	Ensembl/Original	S000001624	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004873	Ensembl/Original	S000004873	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002266	Ensembl/Original	S000002266	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002862	Ensembl/Original	S000002862	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005126	Ensembl/Original	S000005126	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003360	Ensembl/Original	S000003360	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005107	Ensembl/Original	S000005107	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005856	Ensembl/Original	S000005856	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004883	Ensembl/Original	S000004883	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005862	Ensembl/Original	S000005862	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003256	Ensembl/Original	S000003256	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004558	Ensembl/Original	S000004558	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004016	Ensembl/Original	S000004016	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000006004	Ensembl/Original	S000006004	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002448	Ensembl/Original	S000002448	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005207	Ensembl/Original	S000005207	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002323	Ensembl/Original	S000002323	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005462	Ensembl/Original	S000005462	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003216	Ensembl/Original	S000003216	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001655	Ensembl/Original	S000001655	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002918	Ensembl/Original	S000002918	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001947	Ensembl/Original	S000001947	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003739	Ensembl/Original	S000003739	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000006369	Ensembl/Original	S000006369	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000000397	Ensembl/Original	S000000397	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003388	Ensembl/Original	S000003388	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004093	Ensembl/Original	S000004093	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001541	Ensembl/Original	S000001541	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001112	Ensembl/Original	S000001112	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001710	Ensembl/Original	S000001710	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004308	Ensembl/Original	S000004308	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005621	Ensembl/Original	S000005621	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000006132	Ensembl/Original	S000006132	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000000396	Ensembl/Original	S000000396	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000000461	Ensembl/Original	S000000461	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000000758	Ensembl/Original	S000000758	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003562	Ensembl/Original	S000003562	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002166	Ensembl/Original	S000002166	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002609	Ensembl/Original	S000002609	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000000825	Ensembl/Original	S000000825	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002646	Ensembl/Original	S000002646	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001266	Ensembl/Original	S000001266	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003079	Ensembl/Original	S000003079	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003766	Ensembl/Original	S000003766	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001675	Ensembl/Original	S000001675	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001776	Ensembl/Original	S000001776	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000006380	Ensembl/Original	S000006380	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004289	Ensembl/Original	S000004289	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003572	Ensembl/Original	S000003572	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005785	Ensembl/Original	S000005785	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000006372	Ensembl/Original	S000006372	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001578	Ensembl/Original	S000001578	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005487	Ensembl/Original	S000005487	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001323	Ensembl/Original	S000001323	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002574	Ensembl/Original	S000002574	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000000327	Ensembl/Original	S000000327	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004106	Ensembl/Original	S000004106	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005321	Ensembl/Original	S000005321	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005671	Ensembl/Original	S000005671	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001676	Ensembl/Original	S000001676	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002488	Ensembl/Original	S000002488	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002820	Ensembl/Original	S000002820	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004926	Ensembl/Original	S000004926	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000007595	Ensembl/Original	S000007595	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004023	Ensembl/Original	S000004023	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000006125	Ensembl/Original	S000006125	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000006239	Ensembl/Original	S000006239	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004122	Ensembl/Original	S000004122	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001487	Ensembl/Original	S000001487	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002736	Ensembl/Original	S000002736	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005846	Ensembl/Original	S000005846	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001212	Ensembl/Original	S000001212	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000000949	Ensembl/Original	S000000949	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002187	Ensembl/Original	S000002187	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005032	Ensembl/Original	S000005032	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002868	Ensembl/Original	S000002868	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002307	Ensembl/Original	S000002307	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002222	Ensembl/Original	S000002222	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003621	Ensembl/Original	S000003621	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004205	Ensembl/Original	S000004205	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005837	Ensembl/Original	S000005837	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002242	Ensembl/Original	S000002242	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001504	Ensembl/Original	S000001504	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005677	Ensembl/Original	S000005677	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004019	Ensembl/Original	S000004019	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005700	Ensembl/Original	S000005700	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001628	Ensembl/Original	S000001628	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002696	Ensembl/Original	S000002696	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002188	Ensembl/Original	S000002188	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001496	Ensembl/Original	S000001496	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002604	Ensembl/Original	S000002604	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001582	Ensembl/Original	S000001582	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004153	Ensembl/Original	S000004153	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005095	Ensembl/Original	S000005095	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003060	Ensembl/Original	S000003060	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001337	Ensembl/Original	S000001337	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003568	Ensembl/Original	S000003568	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004718	Ensembl/Original	S000004718	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005329	Ensembl/Original	S000005329	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003512	Ensembl/Original	S000003512	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004041	Ensembl/Original	S000004041	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005490	Ensembl/Original	S000005490	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001561	Ensembl/Original	S000001561	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003934	Ensembl/Original	S000003934	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001779	Ensembl/Original	S000001779	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005572	Ensembl/Original	S000005572	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000002299	Ensembl/Original	S000002299	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000003292	Ensembl/Original	S000003292	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001924	Ensembl/Original	S000001924	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001587	Ensembl/Original	S000001587	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000004596	Ensembl/Original	S000004596	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000000036	Ensembl/Original	S000000036	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005457	Ensembl/Original	S000005457	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000001528	Ensembl/Original	S000001528	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
S000005502	Ensembl/Original	S000005502	scerevisiae	1	essential	bingo	scerevisiae/orig_sample_list/gene_list.txt	EPGAT used a different ID namespace. Using Bingo as primary.	True	
