raw_probe_id	mapped_gene_id	mapping_status	mapping_method	keep_record	source_file	platform_gpl
P51124	ENSG00000197540	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51148	ENSG00000108774	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51149	ENSG00000075785	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51151	ENSG00000123595	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51153	ENSG00000143545	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51157	ENSG00000157869	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51159	ENSG00000069974	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51160	ENSG00000095464	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51161	ENSG00000170231	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51164	ENSG00000186009	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51168	ENSG00000168447	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51170	ENSG00000166828	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51172	ENSG00000162572	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51178	ENSG00000187091	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51398	ENSG00000132676	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51449	ENSG00000143365	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51451	ENSG00000136573	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51452	ENSG00000108861	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51460	ENSG00000248099	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51504	ENSG00000174255	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51508	ENSG00000197779	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51511	ENSG00000102996	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51512	ENSG00000156103	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51513	ENSG00000139910	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51522	ENSG00000167766	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51523	ENSG00000198040	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51530	ENSG00000138346	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51531	ENSG00000080503	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51532	ENSG00000127616	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51553	ENSG00000067829	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51570	ENSG00000108479	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51571	ENSG00000180879	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51572	ENSG00000185825	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51575	ENSG00000108405	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51580	ENSG00000137364	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51582	ENSG00000186912	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51587	ENSG00000139618	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51589	ENSG00000134716	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51606	ENSG00000102032	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51608	ENSG00000169057	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51610	ENSG00000172534	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51617	ENSG00000184216	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51636	ENSG00000105971	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51648	ENSG00000072210	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51649	ENSG00000112294	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51654	ENSG00000147257	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51659	ENSG00000133835	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51665	ENSG00000103035	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51668	ENSG00000072401	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51671	ENSG00000172156	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51674	ENSG00000150625	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51677	ENSG00000183625	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51681	ENSG00000160791	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51684	ENSG00000112486	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51685	ENSG00000179934	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51686	ENSG00000173585	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51687	ENSG00000139531	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51688	ENSG00000181523	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51689	ENSG00000006756	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51690	ENSG00000157399	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51692	ENSG00000173757	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51693	ENSG00000105290	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51784	ENSG00000102226	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51786	ENSG00000147117	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51787	ENSG00000053918	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51788	ENSG00000114859	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51790	ENSG00000109572	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51793	ENSG00000073464	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51795	ENSG00000171365	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51797	ENSG00000011021	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51798	ENSG00000103249	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51800	ENSG00000186510	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51801	ENSG00000184908	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51805	ENSG00000130827	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51808	ENSG00000165169	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51809	ENSG00000124333	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51810	ENSG00000101850	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51811	ENSG00000047597	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51812	ENSG00000177189	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51813	ENSG00000102010	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51814	ENSG00000147124	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51815	ENSG00000186376	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51816	ENSG00000155966	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51817	ENSG00000183943	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51825	ENSG00000172493	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51826	ENSG00000144218	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51828	ENSG00000121281	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51841	ENSG00000101890	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51843	ENSG00000169297	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51854	ENSG00000007350	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51857	ENSG00000122787	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51858	ENSG00000143321	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51861	ENSG00000184258	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51864		unmapped	none	False	human_GSE86354_GTEx_FPKM.csv	NA
P51878	ENSG00000137757	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51884	ENSG00000139329	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51888	ENSG00000188783	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51911	ENSG00000130176	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51946	ENSG00000134480	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51948	ENSG00000020426	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51955	ENSG00000117650	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51956	ENSG00000136098	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51957	ENSG00000114904	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51959	ENSG00000113328	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51965	ENSG00000170142	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51970	ENSG00000119421	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51991	ENSG00000170144	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P51993	ENSG00000156413	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52179	ENSG00000101605	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52198	ENSG00000108830	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52209	ENSG00000142657	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52272	ENSG00000099783	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52292	ENSG00000182481	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52294	ENSG00000114030	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52298	ENSG00000114503	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52306	ENSG00000138698	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52333	ENSG00000105639	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52429	ENSG00000153933	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52434	ENSG00000163882	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52435	ENSG00000005075	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52564	ENSG00000108984	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52565	ENSG00000141522	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52566	ENSG00000111348	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52569	ENSG00000003989	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52594	ENSG00000173744	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52597	ENSG00000169813	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52630	ENSG00000170581	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52655	ENSG00000165417	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52657	ENSG00000140307	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52701	ENSG00000116062	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52732	ENSG00000138160	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52735	ENSG00000160293	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52736	ENSG00000125846	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52737	ENSG00000196646	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52738	ENSG00000196387	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52739	ENSG00000172262	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52740	ENSG00000131849	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52741	ENSG00000213762	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52742	ENSG00000176293	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52743		unmapped	none	False	human_GSE86354_GTEx_FPKM.csv	NA
P52744	ENSG00000197008	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52746	ENSG00000115568	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52747	ENSG00000166478	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52756	ENSG00000003756	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52757	ENSG00000106069	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52758	ENSG00000132541	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52788	ENSG00000102172	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52789	ENSG00000159399	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52790	ENSG00000160883	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52797	ENSG00000143590	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52798	ENSG00000243364	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52799	ENSG00000125266	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52803	ENSG00000184349	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52815	ENSG00000262814	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52823	ENSG00000159167	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52824	ENSG00000145214	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52848	ENSG00000070614	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52849	ENSG00000166507	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52888	ENSG00000172009	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52895	ENSG00000151632	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52907	ENSG00000116489	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52926	ENSG00000149948	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52943	ENSG00000182809	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52948	ENSG00000110713	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52951	ENSG00000168505	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52952	ENSG00000183072	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52954	ENSG00000138136	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P52961	ENSG00000129744	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53004	ENSG00000106605	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53007	ENSG00000100075	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53041	ENSG00000011485	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53350	ENSG00000166851	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53355	ENSG00000196730	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53365	ENSG00000132254	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53367	ENSG00000164144	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53370	ENSG00000170917	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53384	ENSG00000103274	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53396	ENSG00000131473	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53420	ENSG00000081052	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53539	ENSG00000125740	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53567	ENSG00000153879	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53582	ENSG00000164024	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53597	ENSG00000163541	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53602	ENSG00000167508	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53609	ENSG00000164219	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53611	ENSG00000137955	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53618	ENSG00000129083	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53621	ENSG00000122218	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53634	ENSG00000109861	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53667	ENSG00000106683	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53671	ENSG00000182541	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53672	ENSG00000163499	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53673	ENSG00000196431	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53674	ENSG00000100122	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53675	ENSG00000070371	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53677	ENSG00000070718	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53680	ENSG00000042753	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53701	ENSG00000004961	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53708	ENSG00000077943	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53778	ENSG00000188130	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53779		unmapped	none	False	human_GSE86354_GTEx_FPKM.csv	NA
P53794	ENSG00000198743	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53801	ENSG00000183255	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53803	ENSG00000147669	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53804	ENSG00000182670	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53805	ENSG00000159200	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53814	ENSG00000183963	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53816	ENSG00000176485	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53985	ENSG00000155380	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53990	ENSG00000182149	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53992	ENSG00000176986	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P53999	ENSG00000113387	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54098	ENSG00000140521	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54105	ENSG00000074201	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54107	ENSG00000124812	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54108	ENSG00000096006	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54132	ENSG00000197299	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54136	ENSG00000113643	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54198	ENSG00000100084	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54219	ENSG00000036565	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54252	ENSG00000066427	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54253	ENSG00000124788	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54257	ENSG00000173805	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54259	ENSG00000111676	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54274	ENSG00000147601	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54277	ENSG00000064933	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54278	ENSG00000122512	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54284	ENSG00000167535	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54289	ENSG00000153956	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54296	ENSG00000036448	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54315	ENSG00000187021	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54317		unmapped	none	False	human_GSE86354_GTEx_FPKM.csv	NA
P54368	ENSG00000104904	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54577	ENSG00000134684	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54578	ENSG00000101557	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54619	ENSG00000181929	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54646	ENSG00000162409	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54652	ENSG00000126803	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54687	ENSG00000060982	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54707	ENSG00000075673	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54709	ENSG00000069849	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54710	ENSG00000137731	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54725	ENSG00000179262	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54727	ENSG00000119318	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54750	ENSG00000115252	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54753	ENSG00000182580	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54756	ENSG00000145242	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54760	ENSG00000196411	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54762	ENSG00000154928	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54764	ENSG00000116106	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54792		unmapped	none	False	human_GSE86354_GTEx_FPKM.csv	NA
P54793	ENSG00000062096	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54802	ENSG00000108784	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54803	ENSG00000054983	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54819	ENSG00000004455	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54821	ENSG00000116132	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54826	ENSG00000180447	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54829	ENSG00000110786	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54840	ENSG00000111713	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54845	ENSG00000129535	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54849	ENSG00000134531	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54851	ENSG00000213853	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54852	ENSG00000142227	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54855	ENSG00000196620	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54868	ENSG00000134240	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54886	ENSG00000059573	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54920	ENSG00000105402	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P54922	ENSG00000144843	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P55000	ENSG00000126233	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P55001	ENSG00000117122	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P55008		unmapped	none	False	human_GSE86354_GTEx_FPKM.csv	NA
P55010	ENSG00000100664	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P55011	ENSG00000064651	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P55017	ENSG00000070915	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P55036	ENSG00000159352	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P55039	ENSG00000108591	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P55040	ENSG00000164949	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P55042	ENSG00000166592	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P55055	ENSG00000131408	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
P55056	ENSG00000267467	mapped	alias_bridge	True	human_GSE86354_GTEx_FPKM.csv	NA
