gene_id	in_labels	source_occurrences	source_files	sequence_length	unique_sequences	in_fasta_source	duplicate_source_id	status
FGRAMPH1_01G05543	True	1	FG_NonEssential_genes.xlsx	376	1	True	False	matched
FGRAMPH1_01G05545	True	1	FG_NonEssential_genes.xlsx	523	1	True	False	matched
FGRAMPH1_01G05547	True	1	FG_NonEssential_genes.xlsx	330	1	True	False	matched
FGRAMPH1_01G05549	True	1	FG_NonEssential_genes.xlsx	311	1	True	False	matched
FGRAMPH1_01G05551	True	1	FG_NonEssential_genes.xlsx	556	1	True	False	matched
FGRAMPH1_01G05553	True	1	FG_NonEssential_genes.xlsx	442	1	True	False	matched
FGRAMPH1_01G05555	True	1	FG_NonEssential_genes.xlsx	418	1	True	False	matched
FGRAMPH1_01G05557	True	1	FG_NonEssential_genes.xlsx	480	1	True	False	matched
FGRAMPH1_01G05559	True	1	FG_NonEssential_genes.xlsx	511	1	True	False	matched
FGRAMPH1_01G05561	True	1	FG_NonEssential_genes.xlsx	461	1	True	False	matched
FGRAMPH1_01G05563	True	1	FG_NonEssential_genes.xlsx	151	1	True	False	matched
FGRAMPH1_01G05565	True	1	FG_NonEssential_genes.xlsx	358	1	True	False	matched
FGRAMPH1_01G05567	True	1	FG_NonEssential_genes.xlsx	645	1	True	False	matched
FGRAMPH1_01G05569	True	1	FG_NonEssential_genes.xlsx	572	1	True	False	matched
FGRAMPH1_01G05571	True	1	FG_NonEssential_genes.xlsx	105	1	True	False	matched
FGRAMPH1_01G05573	True	1	FG_NonEssential_genes.xlsx	894	1	True	False	matched
FGRAMPH1_01G05575	True	1	FG_NonEssential_genes.xlsx	7639	1	True	False	matched
FGRAMPH1_01G05577	True	1	FG_Essential_genes.xlsx	1476	1	True	False	matched
FGRAMPH1_01G05579	True	1	FG_NonEssential_genes.xlsx	361	1	True	False	matched
FGRAMPH1_01G05581	True	1	FG_NonEssential_genes.xlsx	781	1	True	False	matched
FGRAMPH1_01G05583	True	1	FG_NonEssential_genes.xlsx	202	1	True	False	matched
FGRAMPH1_01G05585	True	1	FG_NonEssential_genes.xlsx	398	1	True	False	matched
FGRAMPH1_01G05587	True	1	FG_NonEssential_genes.xlsx	506	1	True	False	matched
FGRAMPH1_01G05589	True	1	FG_NonEssential_genes.xlsx	544	1	True	False	matched
FGRAMPH1_01G05591	True	1	FG_NonEssential_genes.xlsx	670	1	True	False	matched
FGRAMPH1_01G05593	True	1	FG_NonEssential_genes.xlsx	2067	1	True	False	matched
FGRAMPH1_01G05595	True	1	FG_NonEssential_genes.xlsx	152	1	True	False	matched
FGRAMPH1_01G05597	True	1	FG_NonEssential_genes.xlsx	439	1	True	False	matched
FGRAMPH1_01G05599	True	1	FG_NonEssential_genes.xlsx	527	1	True	False	matched
FGRAMPH1_01G05601	True	1	FG_NonEssential_genes.xlsx	677	1	True	False	matched
FGRAMPH1_01G05603	True	1	FG_NonEssential_genes.xlsx	407	1	True	False	matched
FGRAMPH1_01G05605	True	1	FG_NonEssential_genes.xlsx	602	1	True	False	matched
FGRAMPH1_01G05607	True	1	FG_NonEssential_genes.xlsx	431	1	True	False	matched
FGRAMPH1_01G05609	True	1	FG_NonEssential_genes.xlsx	335	1	True	False	matched
FGRAMPH1_01G05611	True	1	FG_NonEssential_genes.xlsx	418	1	True	False	matched
FGRAMPH1_01G05613	True	1	FG_NonEssential_genes.xlsx	388	1	True	False	matched
FGRAMPH1_01G05615	True	1	FG_NonEssential_genes.xlsx	474	1	True	False	matched
FGRAMPH1_01G05617	True	1	FG_NonEssential_genes.xlsx	222	1	True	False	matched
FGRAMPH1_01G05619	True	1	FG_NonEssential_genes.xlsx	405	1	True	False	matched
FGRAMPH1_01G05621	True	1	FG_NonEssential_genes.xlsx	343	1	True	False	matched
FGRAMPH1_01G05623	True	1	FG_NonEssential_genes.xlsx	549	1	True	False	matched
FGRAMPH1_01G05625	True	1	FG_NonEssential_genes.xlsx	278	1	True	False	matched
FGRAMPH1_01G05627	True	1	FG_NonEssential_genes.xlsx	266	1	True	False	matched
FGRAMPH1_01G05629	True	1	FG_NonEssential_genes.xlsx	248	1	True	False	matched
FGRAMPH1_01G05631	True	1	FG_NonEssential_genes.xlsx	590	1	True	False	matched
FGRAMPH1_01G05633	True	1	FG_NonEssential_genes.xlsx	517	1	True	False	matched
FGRAMPH1_01G05635	True	1	FG_NonEssential_genes.xlsx	417	1	True	False	matched
FGRAMPH1_01G05637	True	1	FG_NonEssential_genes.xlsx	481	1	True	False	matched
FGRAMPH1_01G05639	True	1	FG_NonEssential_genes.xlsx	473	1	True	False	matched
FGRAMPH1_01G05641	True	1	FG_NonEssential_genes.xlsx	402	1	True	False	matched
FGRAMPH1_01G05643	True	1	FG_NonEssential_genes.xlsx	3841	1	True	False	matched
FGRAMPH1_01G05645	True	1	FG_NonEssential_genes.xlsx	365	1	True	False	matched
FGRAMPH1_01G05647	True	1	FG_NonEssential_genes.xlsx	390	1	True	False	matched
FGRAMPH1_01G05649	True	1	FG_NonEssential_genes.xlsx	287	1	True	False	matched
FGRAMPH1_01G05651	True	1	FG_NonEssential_genes.xlsx	76	1	True	False	matched
FGRAMPH1_01G05653	True	1	FG_NonEssential_genes.xlsx	434	1	True	False	matched
FGRAMPH1_01G05655	True	1	FG_NonEssential_genes.xlsx	496	1	True	False	matched
FGRAMPH1_01G05657	True	1	FG_NonEssential_genes.xlsx	430	1	True	False	matched
FGRAMPH1_01G05659	True	1	FG_NonEssential_genes.xlsx	322	1	True	False	matched
FGRAMPH1_01G05661	True	1	FG_NonEssential_genes.xlsx	298	1	True	False	matched
FGRAMPH1_01G05663	True	1	FG_NonEssential_genes.xlsx	483	1	True	False	matched
FGRAMPH1_01G05665	True	1	FG_NonEssential_genes.xlsx	464	1	True	False	matched
FGRAMPH1_01G05667	True	1	FG_NonEssential_genes.xlsx	558	1	True	False	matched
FGRAMPH1_01G05669	True	1	FG_NonEssential_genes.xlsx	245	1	True	False	matched
FGRAMPH1_01G05671	True	1	FG_NonEssential_genes.xlsx	426	1	True	False	matched
FGRAMPH1_01G05673	True	1	FG_NonEssential_genes.xlsx	399	1	True	False	matched
FGRAMPH1_01G05675	True	1	FG_NonEssential_genes.xlsx	331	1	True	False	matched
FGRAMPH1_01G05677	True	1	FG_NonEssential_genes.xlsx	580	1	True	False	matched
FGRAMPH1_01G05679	True	1	FG_NonEssential_genes.xlsx	340	1	True	False	matched
FGRAMPH1_01G05681	True	1	FG_NonEssential_genes.xlsx	1245	1	True	False	matched
FGRAMPH1_01G05683	True	1	FG_NonEssential_genes.xlsx	210	1	True	False	matched
FGRAMPH1_01G05685	True	1	FG_NonEssential_genes.xlsx	532	1	True	False	matched
FGRAMPH1_01G05687	True	1	FG_NonEssential_genes.xlsx	395	1	True	False	matched
FGRAMPH1_01G05689	True	1	FG_NonEssential_genes.xlsx	672	1	True	False	matched
FGRAMPH1_01G05691	True	1	FG_NonEssential_genes.xlsx	141	1	True	False	matched
FGRAMPH1_01G05693	True	1	FG_NonEssential_genes.xlsx	445	1	True	False	matched
FGRAMPH1_01G05695	True	1	FG_NonEssential_genes.xlsx	466	1	True	False	matched
FGRAMPH1_01G05697	True	1	FG_NonEssential_genes.xlsx	123	1	True	False	matched
FGRAMPH1_01G05699	True	1	FG_NonEssential_genes.xlsx	116	1	True	False	matched
FGRAMPH1_01G05701	True	1	FG_NonEssential_genes.xlsx	463	1	True	False	matched
FGRAMPH1_01G05703	True	1	FG_NonEssential_genes.xlsx	216	1	True	False	matched
FGRAMPH1_01G05705	True	1	FG_NonEssential_genes.xlsx	241	1	True	False	matched
FGRAMPH1_01G05707	True	1	FG_NonEssential_genes.xlsx	265	1	True	False	matched
FGRAMPH1_01G05709	True	1	FG_NonEssential_genes.xlsx	117	1	True	False	matched
FGRAMPH1_01G05711	True	1	FG_NonEssential_genes.xlsx	428	1	True	False	matched
FGRAMPH1_01G05713	True	1	FG_NonEssential_genes.xlsx	127	1	True	False	matched
FGRAMPH1_01G05715	True	1	FG_NonEssential_genes.xlsx	286	1	True	False	matched
FGRAMPH1_01G05717	True	1	FG_NonEssential_genes.xlsx	487	1	True	False	matched
FGRAMPH1_01G05719	True	1	FG_NonEssential_genes.xlsx	353	1	True	False	matched
FGRAMPH1_01G05721	True	1	FG_NonEssential_genes.xlsx	456	1	True	False	matched
FGRAMPH1_01G05723	True	1	FG_NonEssential_genes.xlsx	234	1	True	False	matched
FGRAMPH1_01G05725	True	1	FG_NonEssential_genes.xlsx	254	1	True	False	matched
FGRAMPH1_01G05727	True	1	FG_NonEssential_genes.xlsx	403	1	True	False	matched
FGRAMPH1_01G05729	True	1	FG_NonEssential_genes.xlsx	295	1	True	False	matched
FGRAMPH1_01G05731	True	1	FG_NonEssential_genes.xlsx	236	1	True	False	matched
FGRAMPH1_01G05733	True	1	FG_NonEssential_genes.xlsx	521	1	True	False	matched
FGRAMPH1_01G05735	True	1	FG_NonEssential_genes.xlsx	91	1	True	False	matched
FGRAMPH1_01G05737	True	1	FG_NonEssential_genes.xlsx	736	1	True	False	matched
FGRAMPH1_01G05739	True	1	FG_NonEssential_genes.xlsx	347	1	True	False	matched
FGRAMPH1_01G05741	True	1	FG_NonEssential_genes.xlsx	490	1	True	False	matched
FGRAMPH1_01G05743	True	1	FG_NonEssential_genes.xlsx	1250	1	True	False	matched
FGRAMPH1_01G05745	True	1	FG_NonEssential_genes.xlsx	2325	1	True	False	matched
FGRAMPH1_01G05747	True	1	FG_NonEssential_genes.xlsx	615	1	True	False	matched
FGRAMPH1_01G05749	True	1	FG_NonEssential_genes.xlsx	2038	1	True	False	matched
FGRAMPH1_01G05751	True	1	FG_NonEssential_genes.xlsx	2352	1	True	False	matched
FGRAMPH1_01G05753	True	1	FG_NonEssential_genes.xlsx	535	1	True	False	matched
FGRAMPH1_01G05755	True	1	FG_NonEssential_genes.xlsx	332	1	True	False	matched
FGRAMPH1_01G05757	True	1	FG_NonEssential_genes.xlsx	343	1	True	False	matched
FGRAMPH1_01G05759	True	1	FG_NonEssential_genes.xlsx	1286	1	True	False	matched
FGRAMPH1_01G05761	True	1	FG_NonEssential_genes.xlsx	102	1	True	False	matched
FGRAMPH1_01G05763	True	1	FG_NonEssential_genes.xlsx	319	1	True	False	matched
FGRAMPH1_01G05765	True	1	FG_NonEssential_genes.xlsx	682	1	True	False	matched
FGRAMPH1_01G05767	True	1	FG_NonEssential_genes.xlsx	386	1	True	False	matched
FGRAMPH1_01G05769	True	1	FG_NonEssential_genes.xlsx	121	1	True	False	matched
FGRAMPH1_01G05771	True	1	FG_NonEssential_genes.xlsx	189	1	True	False	matched
FGRAMPH1_01G05773	True	1	FG_NonEssential_genes.xlsx	328	1	True	False	matched
FGRAMPH1_01G05775	True	1	FG_NonEssential_genes.xlsx	361	1	True	False	matched
FGRAMPH1_01G05777	True	1	FG_NonEssential_genes.xlsx	80	1	True	False	matched
FGRAMPH1_01G05779	True	1	FG_NonEssential_genes.xlsx	442	1	True	False	matched
FGRAMPH1_01G05781	True	1	FG_NonEssential_genes.xlsx	345	1	True	False	matched
FGRAMPH1_01G05783	True	1	FG_NonEssential_genes.xlsx	446	1	True	False	matched
FGRAMPH1_01G05785	True	1	FG_NonEssential_genes.xlsx	931	1	True	False	matched
FGRAMPH1_01G05787	True	1	FG_NonEssential_genes.xlsx	504	1	True	False	matched
FGRAMPH1_01G05789	True	1	FG_NonEssential_genes.xlsx	796	1	True	False	matched
FGRAMPH1_01G05791	True	1	FG_NonEssential_genes.xlsx	199	1	True	False	matched
FGRAMPH1_01G05793	True	1	FG_NonEssential_genes.xlsx	259	1	True	False	matched
FGRAMPH1_01G05795	True	1	FG_NonEssential_genes.xlsx	811	1	True	False	matched
FGRAMPH1_01G05797	True	1	FG_NonEssential_genes.xlsx	607	1	True	False	matched
FGRAMPH1_01G05799	True	1	FG_NonEssential_genes.xlsx	104	1	True	False	matched
FGRAMPH1_01G05801	True	1	FG_NonEssential_genes.xlsx	204	1	True	False	matched
FGRAMPH1_01G05803	True	1	FG_NonEssential_genes.xlsx	372	1	True	False	matched
FGRAMPH1_01G05805	True	1	FG_NonEssential_genes.xlsx	364	1	True	False	matched
FGRAMPH1_01G05807	True	1	FG_NonEssential_genes.xlsx	290	1	True	False	matched
FGRAMPH1_01G05809	True	1	FG_NonEssential_genes.xlsx	148	1	True	False	matched
FGRAMPH1_01G05811	True	1	FG_NonEssential_genes.xlsx	438	1	True	False	matched
FGRAMPH1_01G05813	True	1	FG_NonEssential_genes.xlsx	365	1	True	False	matched
FGRAMPH1_01G05815	True	1	FG_NonEssential_genes.xlsx	239	1	True	False	matched
FGRAMPH1_01G05817	True	1	FG_NonEssential_genes.xlsx	391	1	True	False	matched
FGRAMPH1_01G05819	True	1	FG_NonEssential_genes.xlsx	274	1	True	False	matched
FGRAMPH1_01G05821	True	1	FG_NonEssential_genes.xlsx	327	1	True	False	matched
FGRAMPH1_01G05823	True	1	FG_NonEssential_genes.xlsx	555	1	True	False	matched
FGRAMPH1_01G05825	True	1	FG_NonEssential_genes.xlsx	876	1	True	False	matched
FGRAMPH1_01G05827	True	1	FG_NonEssential_genes.xlsx	586	1	True	False	matched
FGRAMPH1_01G05829	True	1	FG_NonEssential_genes.xlsx	314	1	True	False	matched
FGRAMPH1_01G05831	True	1	FG_NonEssential_genes.xlsx	308	1	True	False	matched
FGRAMPH1_01G05833	True	1	FG_NonEssential_genes.xlsx	407	1	True	False	matched
FGRAMPH1_01G05835	True	1	FG_NonEssential_genes.xlsx	694	1	True	False	matched
FGRAMPH1_01G05837	True	1	FG_NonEssential_genes.xlsx	664	1	True	False	matched
FGRAMPH1_01G05839	True	1	FG_NonEssential_genes.xlsx	439	1	True	False	matched
FGRAMPH1_01G05841	True	1	FG_NonEssential_genes.xlsx	573	1	True	False	matched
FGRAMPH1_01G05843	True	1	FG_NonEssential_genes.xlsx	714	1	True	False	matched
FGRAMPH1_01G05845	True	1	FG_NonEssential_genes.xlsx	692	1	True	False	matched
FGRAMPH1_01G05847	True	1	FG_NonEssential_genes.xlsx	159	1	True	False	matched
FGRAMPH1_01G05849	True	1	FG_NonEssential_genes.xlsx	342	1	True	False	matched
FGRAMPH1_01G05851	True	1	FG_NonEssential_genes.xlsx	543	1	True	False	matched
FGRAMPH1_01G05853	True	1	FG_NonEssential_genes.xlsx	528	1	True	False	matched
FGRAMPH1_01G05855	True	1	FG_NonEssential_genes.xlsx	504	1	True	False	matched
FGRAMPH1_01G05857	True	1	FG_NonEssential_genes.xlsx	686	1	True	False	matched
FGRAMPH1_01G05859	True	1	FG_NonEssential_genes.xlsx	659	1	True	False	matched
FGRAMPH1_01G05861	True	1	FG_NonEssential_genes.xlsx	285	1	True	False	matched
FGRAMPH1_01G05863	True	1	FG_NonEssential_genes.xlsx	237	1	True	False	matched
FGRAMPH1_01G05865	True	1	FG_NonEssential_genes.xlsx	729	1	True	False	matched
FGRAMPH1_01G05867	True	1	FG_NonEssential_genes.xlsx	413	1	True	False	matched
FGRAMPH1_01G05869	True	1	FG_NonEssential_genes.xlsx	71	1	True	False	matched
FGRAMPH1_01G05871	True	1	FG_NonEssential_genes.xlsx	304	1	True	False	matched
FGRAMPH1_01G05873	True	1	FG_NonEssential_genes.xlsx	608	1	True	False	matched
FGRAMPH1_01G05875	True	1	FG_NonEssential_genes.xlsx	1205	1	True	False	matched
FGRAMPH1_01G05877	True	1	FG_NonEssential_genes.xlsx	238	1	True	False	matched
FGRAMPH1_01G05879	True	1	FG_NonEssential_genes.xlsx	229	1	True	False	matched
FGRAMPH1_01G05881	True	1	FG_NonEssential_genes.xlsx	400	1	True	False	matched
FGRAMPH1_01G05883	True	1	FG_NonEssential_genes.xlsx	356	1	True	False	matched
FGRAMPH1_01G05885	True	1	FG_NonEssential_genes.xlsx	235	1	True	False	matched
FGRAMPH1_01G05887	True	1	FG_NonEssential_genes.xlsx	259	1	True	False	matched
FGRAMPH1_01G05889	True	1	FG_NonEssential_genes.xlsx	368	1	True	False	matched
FGRAMPH1_01G05891	True	1	FG_NonEssential_genes.xlsx	516	1	True	False	matched
FGRAMPH1_01G05893	True	1	FG_NonEssential_genes.xlsx	373	1	True	False	matched
FGRAMPH1_01G05895	True	1	FG_NonEssential_genes.xlsx	527	1	True	False	matched
FGRAMPH1_01G05897	True	1	FG_NonEssential_genes.xlsx	530	1	True	False	matched
FGRAMPH1_01G05899	True	1	FG_NonEssential_genes.xlsx	164	1	True	False	matched
FGRAMPH1_01G05901	True	1	FG_NonEssential_genes.xlsx	315	1	True	False	matched
FGRAMPH1_01G05903	True	1	FG_NonEssential_genes.xlsx	1316	1	True	False	matched
FGRAMPH1_01G05905	True	1	FG_NonEssential_genes.xlsx	336	1	True	False	matched
FGRAMPH1_01G05907	True	1	FG_NonEssential_genes.xlsx	528	1	True	False	matched
FGRAMPH1_01G05909	True	1	FG_NonEssential_genes.xlsx	563	1	True	False	matched
FGRAMPH1_01G05911	True	1	FG_NonEssential_genes.xlsx	267	1	True	False	matched
FGRAMPH1_01G05913	True	1	FG_NonEssential_genes.xlsx	529	1	True	False	matched
FGRAMPH1_01G05915	True	1	FG_NonEssential_genes.xlsx	596	1	True	False	matched
FGRAMPH1_01G05917	True	1	FG_NonEssential_genes.xlsx	952	1	True	False	matched
FGRAMPH1_01G05919	True	1	FG_NonEssential_genes.xlsx	454	1	True	False	matched
FGRAMPH1_01G05921	True	1	FG_NonEssential_genes.xlsx	122	1	True	False	matched
FGRAMPH1_01G05923	True	1	FG_NonEssential_genes.xlsx	322	1	True	False	matched
FGRAMPH1_01G05925	True	1	FG_Essential_genes.xlsx	954	1	True	False	matched
FGRAMPH1_01G05927	True	1	FG_Essential_genes.xlsx	728	1	True	False	matched
FGRAMPH1_01G05929	True	1	FG_NonEssential_genes.xlsx	73	1	True	False	matched
FGRAMPH1_01G05931	True	1	FG_NonEssential_genes.xlsx	102	1	True	False	matched
FGRAMPH1_01G05933	True	1	FG_NonEssential_genes.xlsx	132	1	True	False	matched
FGRAMPH1_01G05935	True	1	FG_NonEssential_genes.xlsx	1201	1	True	False	matched
FGRAMPH1_01G05937	True	1	FG_NonEssential_genes.xlsx	101	1	True	False	matched
FGRAMPH1_01G05939	True	1	FG_NonEssential_genes.xlsx	197	1	True	False	matched
FGRAMPH1_01G05941	True	1	FG_NonEssential_genes.xlsx	253	1	True	False	matched
FGRAMPH1_01G05943	True	1	FG_NonEssential_genes.xlsx	455	1	True	False	matched
FGRAMPH1_01G05945	True	1	FG_NonEssential_genes.xlsx	693	1	True	False	matched
FGRAMPH1_01G05947	True	1	FG_NonEssential_genes.xlsx	440	1	True	False	matched
FGRAMPH1_01G05949	True	1	FG_NonEssential_genes.xlsx	208	1	True	False	matched
FGRAMPH1_01G05951	True	1	FG_NonEssential_genes.xlsx	281	1	True	False	matched
FGRAMPH1_01G05953	True	1	FG_NonEssential_genes.xlsx	259	1	True	False	matched
FGRAMPH1_01G05955	True	1	FG_NonEssential_genes.xlsx	1535	1	True	False	matched
FGRAMPH1_01G05957	True	1	FG_NonEssential_genes.xlsx	1191	1	True	False	matched
FGRAMPH1_01G05959	True	1	FG_NonEssential_genes.xlsx	39	1	True	False	matched
FGRAMPH1_01G05961	True	1	FG_NonEssential_genes.xlsx	952	1	True	False	matched
FGRAMPH1_01G05963	True	1	FG_NonEssential_genes.xlsx	287	1	True	False	matched
FGRAMPH1_01G05965	True	1	FG_NonEssential_genes.xlsx	284	1	True	False	matched
FGRAMPH1_01G05967	True	1	FG_NonEssential_genes.xlsx	191	1	True	False	matched
FGRAMPH1_01G05969	True	1	FG_NonEssential_genes.xlsx	489	1	True	False	matched
FGRAMPH1_01G05971	True	1	FG_NonEssential_genes.xlsx	477	1	True	False	matched
FGRAMPH1_01G05973	True	1	FG_NonEssential_genes.xlsx	121	1	True	False	matched
FGRAMPH1_01G05975	True	1	FG_NonEssential_genes.xlsx	203	1	True	False	matched
FGRAMPH1_01G05977	True	1	FG_NonEssential_genes.xlsx	441	1	True	False	matched
FGRAMPH1_01G05979	True	1	FG_NonEssential_genes.xlsx	628	1	True	False	matched
FGRAMPH1_01G05981	True	1	FG_Essential_genes.xlsx	276	1	True	False	matched
FGRAMPH1_01G05983	True	1	FG_NonEssential_genes.xlsx	291	1	True	False	matched
FGRAMPH1_01G05985	True	1	FG_NonEssential_genes.xlsx	151	1	True	False	matched
FGRAMPH1_01G05987	True	1	FG_NonEssential_genes.xlsx	93	1	True	False	matched
FGRAMPH1_01G05989	True	1	FG_NonEssential_genes.xlsx	629	1	True	False	matched
FGRAMPH1_01G05991	True	1	FG_NonEssential_genes.xlsx	115	1	True	False	matched
FGRAMPH1_01G05993	True	1	FG_NonEssential_genes.xlsx	97	1	True	False	matched
FGRAMPH1_01G05995	True	1	FG_NonEssential_genes.xlsx	377	1	True	False	matched
FGRAMPH1_01G05997	True	1	FG_NonEssential_genes.xlsx	675	1	True	False	matched
FGRAMPH1_01G05999	True	1	FG_NonEssential_genes.xlsx	251	1	True	False	matched
FGRAMPH1_01G06001	True	1	FG_NonEssential_genes.xlsx	619	1	True	False	matched
FGRAMPH1_01G06003	True	1	FG_NonEssential_genes.xlsx	160	1	True	False	matched
FGRAMPH1_01G06005	True	1	FG_NonEssential_genes.xlsx	349	1	True	False	matched
FGRAMPH1_01G06007	True	1	FG_NonEssential_genes.xlsx	130	1	True	False	matched
FGRAMPH1_01G06009	True	1	FG_NonEssential_genes.xlsx	159	1	True	False	matched
FGRAMPH1_01G06011	True	1	FG_NonEssential_genes.xlsx	330	1	True	False	matched
FGRAMPH1_01G06013	True	1	FG_NonEssential_genes.xlsx	218	1	True	False	matched
FGRAMPH1_01G06015	True	1	FG_NonEssential_genes.xlsx	797	1	True	False	matched
FGRAMPH1_01G06017	True	1	FG_NonEssential_genes.xlsx	540	1	True	False	matched
FGRAMPH1_01G06019	True	1	FG_NonEssential_genes.xlsx	118	1	True	False	matched
FGRAMPH1_01G06021	True	1	FG_Essential_genes.xlsx	861	1	True	False	matched
FGRAMPH1_01G06023	True	1	FG_NonEssential_genes.xlsx	1021	1	True	False	matched
FGRAMPH1_01G06025	True	1	FG_NonEssential_genes.xlsx	767	1	True	False	matched
FGRAMPH1_01G06027	True	1	FG_NonEssential_genes.xlsx	333	1	True	False	matched
FGRAMPH1_01G06029	True	1	FG_NonEssential_genes.xlsx	704	1	True	False	matched
FGRAMPH1_01G06031	True	1	FG_NonEssential_genes.xlsx	59	1	True	False	matched
FGRAMPH1_01G06033	True	1	FG_NonEssential_genes.xlsx	265	1	True	False	matched
FGRAMPH1_01G06035	True	1	FG_NonEssential_genes.xlsx	166	1	True	False	matched
FGRAMPH1_01G06037	True	1	FG_NonEssential_genes.xlsx	803	1	True	False	matched
FGRAMPH1_01G06039	True	1	FG_NonEssential_genes.xlsx	499	1	True	False	matched
FGRAMPH1_01G06041	True	1	FG_NonEssential_genes.xlsx	115	1	True	False	matched
FGRAMPH1_01G06043	True	1	FG_NonEssential_genes.xlsx	569	1	True	False	matched
FGRAMPH1_01G06045	True	1	FG_Essential_genes.xlsx	636	1	True	False	matched
FGRAMPH1_01G06047	True	1	FG_Essential_genes.xlsx	819	1	True	False	matched
FGRAMPH1_01G06049	True	1	FG_NonEssential_genes.xlsx	400	1	True	False	matched
FGRAMPH1_01G06051	True	1	FG_NonEssential_genes.xlsx	66	1	True	False	matched
FGRAMPH1_01G06053	True	1	FG_NonEssential_genes.xlsx	373	1	True	False	matched
FGRAMPH1_01G06055	True	1	FG_NonEssential_genes.xlsx	170	1	True	False	matched
FGRAMPH1_01G06057	True	1	FG_NonEssential_genes.xlsx	405	1	True	False	matched
FGRAMPH1_01G06059	True	1	FG_NonEssential_genes.xlsx	346	1	True	False	matched
FGRAMPH1_01G06061	True	1	FG_NonEssential_genes.xlsx	851	1	True	False	matched
FGRAMPH1_01G06063	True	1	FG_NonEssential_genes.xlsx	267	1	True	False	matched
FGRAMPH1_01G06065	True	1	FG_Essential_genes.xlsx	1011	1	True	False	matched
FGRAMPH1_01G06067	True	1	FG_NonEssential_genes.xlsx	501	1	True	False	matched
FGRAMPH1_01G06069	True	1	FG_NonEssential_genes.xlsx	445	1	True	False	matched
FGRAMPH1_01G06071	True	1	FG_NonEssential_genes.xlsx	529	1	True	False	matched
FGRAMPH1_01G06073	True	1	FG_NonEssential_genes.xlsx	969	1	True	False	matched
FGRAMPH1_01G06075	True	1	FG_NonEssential_genes.xlsx	134	1	True	False	matched
FGRAMPH1_01G06077	True	1	FG_NonEssential_genes.xlsx	465	1	True	False	matched
FGRAMPH1_01G06079	True	1	FG_NonEssential_genes.xlsx	347	1	True	False	matched
FGRAMPH1_01G06081	True	1	FG_NonEssential_genes.xlsx	72	1	True	False	matched
FGRAMPH1_01G06083	True	1	FG_NonEssential_genes.xlsx	227	1	True	False	matched
FGRAMPH1_01G06085	True	1	FG_NonEssential_genes.xlsx	2370	1	True	False	matched
FGRAMPH1_01G06087	True	1	FG_NonEssential_genes.xlsx	185	1	True	False	matched
FGRAMPH1_01G06089	True	1	FG_NonEssential_genes.xlsx	98	1	True	False	matched
FGRAMPH1_01G06091	True	1	FG_NonEssential_genes.xlsx	113	1	True	False	matched
FGRAMPH1_01G06093	True	1	FG_NonEssential_genes.xlsx	285	1	True	False	matched
FGRAMPH1_01G06095	True	1	FG_NonEssential_genes.xlsx	88	1	True	False	matched
FGRAMPH1_01G06097	True	1	FG_NonEssential_genes.xlsx	436	1	True	False	matched
FGRAMPH1_01G06099	True	1	FG_NonEssential_genes.xlsx	1163	1	True	False	matched
FGRAMPH1_01G06101	True	1	FG_NonEssential_genes.xlsx	151	1	True	False	matched
FGRAMPH1_01G06103	True	1	FG_NonEssential_genes.xlsx	258	1	True	False	matched
FGRAMPH1_01G06105	True	1	FG_NonEssential_genes.xlsx	237	1	True	False	matched
FGRAMPH1_01G06107	True	1	FG_NonEssential_genes.xlsx	859	1	True	False	matched
FGRAMPH1_01G06109	True	1	FG_NonEssential_genes.xlsx	241	1	True	False	matched
FGRAMPH1_01G06111	True	1	FG_NonEssential_genes.xlsx	333	1	True	False	matched
FGRAMPH1_01G06113	True	1	FG_NonEssential_genes.xlsx	567	1	True	False	matched
FGRAMPH1_01G06115	True	1	FG_NonEssential_genes.xlsx	352	1	True	False	matched
FGRAMPH1_01G06117	True	1	FG_Essential_genes.xlsx	325	1	True	False	matched
FGRAMPH1_01G06119	True	1	FG_NonEssential_genes.xlsx	540	1	True	False	matched
FGRAMPH1_01G06121	True	1	FG_NonEssential_genes.xlsx	325	1	True	False	matched
FGRAMPH1_01G06123	True	1	FG_NonEssential_genes.xlsx	767	1	True	False	matched
FGRAMPH1_01G06125	True	1	FG_NonEssential_genes.xlsx	116	1	True	False	matched
FGRAMPH1_01G06127	True	1	FG_NonEssential_genes.xlsx	818	1	True	False	matched
FGRAMPH1_01G06129	True	1	FG_NonEssential_genes.xlsx	631	1	True	False	matched
FGRAMPH1_01G06131	True	1	FG_NonEssential_genes.xlsx	271	1	True	False	matched
FGRAMPH1_01G06133	True	1	FG_NonEssential_genes.xlsx	891	1	True	False	matched
FGRAMPH1_01G06135	True	1	FG_NonEssential_genes.xlsx	332	1	True	False	matched
FGRAMPH1_01G06137	True	1	FG_NonEssential_genes.xlsx	614	1	True	False	matched
FGRAMPH1_01G06139	True	1	FG_NonEssential_genes.xlsx	140	1	True	False	matched
FGRAMPH1_01G06141	True	1	FG_NonEssential_genes.xlsx	1782	1	True	False	matched
FGRAMPH1_01G06143	True	1	FG_NonEssential_genes.xlsx	880	1	True	False	matched
FGRAMPH1_01G06145	True	1	FG_NonEssential_genes.xlsx	565	1	True	False	matched
FGRAMPH1_01G06147	True	1	FG_NonEssential_genes.xlsx	608	1	True	False	matched
